1,s-ha-rsu-25ss67t,ORIG,2025-06-02T04:27:44.178048Z
2,s-ha-rsu-njex4d,ORIG,2025-06-02T04:27:50.074630Z
3,s-ha-rsu-55saty,ORIG,2025-06-02T04:28:03.086535Z
4,s-ha-rsu-t8s7rh,ORIG,2025-06-02T04:28:04.545441Z
5,s-ha-rsu-2t4ngw,ORIG,2025-06-02T04:28:13.501907Z
6,s-ha-rsu-qx4jef,ORIG,2025-06-02T04:28:21.581912Z
7,s-ha-rsu-c6s9t5,ORIG,2025-06-02T04:28:21.591912Z
8,s-ha-rsu-ehey57,ORIG,2025-06-02T04:28:30.918054Z
9,s-ha-rsu-24mev2s,ORIG,2025-06-02T04:28:39.184390Z
10,s-ha-rsu-7gez61,ORIG,2025-06-02T04:28:41.807541Z
11,s-ha-rsu-229s6qq,ORIG,2025-06-02T04:28:44.453396Z
12,s-ha-rsu-yy4hdn,ORIG,2025-06-02T04:28:49.137211Z
13,s-ha-rsu-9v4mg3,ORIG,2025-06-02T04:28:54.216975Z
14,s-ha-rsu-gw4kf9,ORIG,2025-06-02T04:29:02.928532Z
15,s-ha-rsu-wkew3k,ORIG,2025-06-02T04:29:32.228564Z
16,s-ha-rsu-h64zaf-r002,AIR,2025-06-02T04:32:04.649436Z
17,s-ha-rsu-h64zaf-r003,SCRUB,2025-06-02T04:33:37.857170Z
18,s-ha-rsu-a551b9-r002,AIR,2025-06-02T04:35:34.138503Z
19,s-ha-rsu-a551b9-r003,SCRUB,2025-06-02T04:37:15.259421Z
20,s-ha-rsu-246r9ab-r002,AIR,2025-06-02T04:38:54.834470Z
21,s-ha-rsu-246r9ab-r003,SCRUB,2025-06-02T04:40:34.789638Z
22,s-ha-rsu-b3n5q4-r002,AIR,2025-06-02T04:42:55.388435Z
23,s-ha-rsu-b3n5q4-r003,SCRUB,2025-06-02T04:44:44.710129Z
24,s-ha-rsu-st3n13-r003,AIR,2025-06-02T04:46:03.980281Z
25,s-ha-rsu-st3n13-r004,SCRUB,2025-06-02T04:47:51.768447Z
26,s-ha-rsu-4q3r3g-r002,AIR,2025-06-02T04:50:48.770173Z
27,s-ha-rsu-d321xx,ORIG,2025-06-02T04:51:59.108671Z
28,s-ha-rsu-4q3r3g-r003,SCRUB,2025-06-02T04:52:30.568212Z
29,s-ha-rsu-xpcdke-r002,AIR,2025-06-02T04:54:15.358766Z
30,s-ha-rsu-25gpk6j,ORIG,2025-06-02T04:54:29.723774Z
31,s-ha-rsu-2h23fm,ORIG,2025-06-02T04:55:37.230794Z
32,s-ha-rsu-n9cb35,ORIG,2025-06-02T04:55:56.035420Z
33,s-ha-rsu-xpcdke-r003,SCRUB,2025-06-02T04:56:01.232280Z
34,s-ha-rsu-yn1ycd,ORIG,2025-06-02T04:56:38.288492Z
35,s-ha-rsu-77cd4r,ORIG,2025-06-02T04:57:06.781880Z
36,s-ha-rsu-sypmq9,ORIG,2025-06-02T04:57:32.221957Z
37,s-ha-rsu-4vpqsp,ORIG,2025-06-02T04:58:07.127841Z
38,s-ha-rsu-gk21e1,ORIG,2025-06-02T04:58:10.884363Z
39,s-ha-rsu-w3fx33-r002,AIR,2025-06-02T04:58:21.127594Z
40,s-ha-rsu-w3fx33-r003,SCRUB,2025-06-02T05:00:01.231713Z
41,s-ha-rsu-fp135h-r002,AIR,2025-06-02T05:04:45.943571Z
42,s-ha-rsu-gc3e8p-r006,AIR,2025-06-02T05:05:59.839918Z
43,s-ha-rsu-fp135h-r003,SCRUB,2025-06-02T05:07:05.215521Z
44,s-ha-rsu-gc3e8p-r007,AIR,2025-06-02T05:07:37.073794Z
