dates,Blue,Green,Red,NIR,SWIR1,SWIR2,Thermal,qa,sensor
738994,6397,6529,6373,6939,6158,5167,0,4,2
738999,538,810,1054,2996,3046,1787,0,0,2
739001,747,1026,1270,3644,3740,2197,0,0,8
739004,695,948,1261,3026,3333,2099,0,0,2
