Sketch1,d0,40,400 mm,
Sketch1,d1,20,200 mm,
Sketch1,d2,0.5,5 mm,
Sketch2,d5,0.999999999999996,10 mm,
Sketch3,d8,0.999999999999996,10 mm,
Sketch4,d12,150,1500 mm,
Sketch4,d13,1.669428546257675,30 deg,
Sketch4,d14,1.0471975511966,60 deg,
Sketch4,d15,40,d0,
Sketch4,d16,40,d0,
Sketch4,d17,100,1000 mm,
Sketch5,d18,0.499999999999996,5 mm,
Sketch6,d21,9.5,95.00000000 mm,
Sketch6,d22,19,190 mm,
Sketch6,d23,40,400 mm,
Sketch6,d24,20,d23 / 2 ul,
Sketch7,d27,40,400 mm,
Sketch7,d28,0.5,5 mm,
Sketch8,d32,100,1000 mm,
Sketch8,d33,40,d0,
Sketch8,d34,1.790388937950774,120 deg,
Sketch8,d35,100,1000 mm,
Sketch9,d36,41,410 mm,
Sketch10,d39,1,10 mm,
Sketch10,d40,0.500000000000007,5.000 mm,
Sketch10,d41,18,180 mm,
Sketch10,d42,0.5,5 mm,
Sketch11,d69,20,200.000 mm,
Sketch11,d70,19,190 mm,
Sketch11,d71,0.5,5.000 mm,
Sketch11,d72,0.5178147602377061,100 mm,
Sketch11,d73,0.499999999999996,5.000 mm,
Sketch11,d75,0.5,5 mm,
Sketch11,d76,0.5,5.00000000 mm,
Sketch11,d77,39.5,395 mm,
Sketch12,d59,20,d0 / 2 ul,
Sketch12,d61,0.8175775294342973,90 deg,
Sketch12,d78,75,750 mm,
Sketch12,d79,38,d0 - 20 mm,
Sketch12,d80,0.49999999999994,5.000 mm,
