Amplicon_ID,Num_SNP_covered
-,22
A1-ns,4
A5-ns,3
A2-ns,3
A8-ns,3
A7-ns,3
A4-ns,3
A3-ns,3
A6-ns,3
A19-ns,2
A17-ns,2
A18-ns,2
A9-ns,2
A20-ns,2
A22-ns,2
A23-ns,2
A24-ns,2
A25-ns,2
A26-ns,2
A21-ns,2
A27-ns,2
A10-ns,2
A16-ns,2
A15-ns,2
A14-ns,2
A13-ns,2
A12-ns,2
A11-ns,2
A34-ns,1
A32-ns,1
A31-ns,1
A30-ns,1
A29-ns,1
A28-ns,1
A33-ns,1
