*Hour,Load
607,12000.29
608,10828.13
609,10936.72
610,11180.45
611,11218.67
612,11256.48
613,11244.78
614,11442.04
615,12629.75
616,13745.51
617,14406.92
618,14359.18
619,13293.08
620,14009.51
621,14355.65
622,14395
623,15336.97
624,15350.91
625,14065.55
626,13488.91
627,13124.83
628,12843.74
629,12695.48
630,12537.56
631,11266.85
632,10397.03
633,10505.37
634,10812.73
635,10678.23
636,10674.13
637,10647.21
638,10996.06
639,12081.11
640,13165.94
641,13876.06
642,13869.84
643,13024.06
644,13828.97
645,13945.03
646,13962.76
647,14748.03
648,14669.74
649,14611.89
650,14132.59
651,13786.65
652,13468.19
653,13230.42
654,12930.03
655,11521.2
656,10200.48
657,9851.91
658,9780.92
659,9716.1
660,9691.25
661,9731.07
662,9864.9
663,10485.4
664,11251.51
665,11960.72
666,12375.45
667,12737.93
668,14468.78
669,14577.99
670,14340.35
671,14312.49
672,14078.96
673,13990.43
674,13464.93
675,13040.3
676,12724.05
677,12563.84
678,12318.94
679,11123.22
680,10136.37
681,10455.96
682,10882.63
683,10763.09
684,10920.42
685,10941.51
686,11115.12
687,12340.2
688,13436.12
689,14079.44
690,14065.53
691,13042.94
692,13692.63
693,14079.13
694,14189.06
695,15064.13
696,14910.9
697,14002.16
698,13535.36
699,13163.29
700,12886.15
701,12682.11
702,12467.39
703,11114.18
704,10217.79
705,10354.27
706,10724.24
707,10748.61
708,10799.94
709,10784.38
710,10945.4
711,12062.39
712,13127.3
713,13740.24
714,13687.93
715,12938.47
716,13645.01
717,13822.12
718,13855.4
719,14600.71
720,14574.87
721,14681.24
722,14141.36
723,13776.65
724,13477.24
725,13289.7
726,13012.64
727,11813.07
728,10583.86
729,10782.45
730,11217.15
731,11128.64
732,11149.48
733,11178.58
734,11500.09
735,12651.76
736,13743.47
737,14548.25
738,14506.74
739,13414.05
740,14012.9
741,14299.85
742,14413.19
743,15337.52
744,15347.54
745,13927.89
746,13520.95
747,13230.98
748,12931.92
749,12679.71
750,12366.29
751,10992.06
752,9534.13
753,8780.41
754,8322.55
755,8065.25
756,8033.38
757,8364.36
758,8855.55
759,9502.3
760,10235.85
761,10944.58
762,11579.48
763,12142.76
764,13784.31
765,13947.48
766,13984.85
767,14189.4
768,14186.51
769,13769.19
770,13344.88
771,13018.56
772,12814.92
773,12670.22
774,12423.88
775,11371.27
776,10368.21
777,10652.62
778,11189.12
779,11245.39
780,11319.84
781,11208.53
782,11370.95
783,12568.88
784,13673.97
785,14392.56
786,14389.07
787,13408.83
788,13922.82
789,14198.65
790,14337.71
791,15329.43
792,15272.91
793,14727.39
794,14303.25
795,13913.97
796,13612.97
797,13464.11
798,13241.34
799,12074.06
800,10875.84
801,11110.82
802,11557.35
803,11492.46
804,11660.12
805,11614.28
806,11680.09
807,12839.99
808,13803.43
809,14383.23
810,14457.96
811,13593.41
812,14135.11
813,14322.71
814,14445.43
815,15291.67
816,15236.03
817,14611.36
818,14043.76
819,13574.61
820,13349.23
821,13182.78
822,12958.91
823,11950.88
824,10803.68
825,10981.24
826,11378.94
827,11247.81
828,11283.3
829,11154.1
830,11130.24
831,12180.58
832,13046.67
833,13655.51
834,13664.91
835,12940.17
836,13576.46
837,13744.82
838,13848.74
839,14558.63
840,14372.99
841,13838.85
842,13422.16
843,13106.05
844,12822.78
845,12621.89
846,12420.75
847,11359.82
848,10234.88
849,10343.76
850,10685.18
851,10636.86
852,10777.19
853,10821.28
854,10910.98
855,12149.12
856,13156.41
857,13793.83
858,13777.6
859,12961.39
860,13677.39
861,13799.06
862,13905.24
863,14586.54
864,14519.91
865,14732.08
866,14124.95
867,13755.26
868,13458.67
869,13323.68
870,13132.51
871,12035.95
872,10626.78
873,10820.86
874,11302
875,11218.31
876,11306.28
877,11066.04
878,11249.6
879,12342.62
880,13373.16
881,14097.69
882,14256.04
883,13553.74
884,14075.7
885,14198.36
886,14321.04
887,15125.62
888,15055.53
889,14567.33
890,14084.43
891,13764.4
892,13490.46
893,13320.15
894,13037.6
895,11683.18
896,10203.73
897,9670.7
898,9527.01
899,9309.35
900,9326.86
901,9462.32
902,9790.07
903,10592.95
904,11528.15
905,12277.07
906,12628.37
907,12789.6
908,14340.18
909,14560.82
910,14331.71
911,14389.88
912,14300.73
913,13711.03
914,13297.5
915,12956.85
916,12685.53
917,12467.04
918,12162.04
919,10785.6
920,9194.89
921,8405.31
922,7844.56
923,7541.78
924,7490.24
925,7769
926,8269.44
927,8998.9
928,9905.66
929,10690.86
930,11307.65
931,11759.7
932,13502.96
933,13671.99
934,13696.83
935,13867.28
936,13935.79
937,13560.82
938,13119.59
939,12816.28
940,12588.34
941,12419.41
942,12232
943,11258.88
944,10224.71
945,10515.26
946,11082.85
947,11086.82
948,11139.98
949,11083.22
950,11286.08
951,12545.14
952,13703.12
953,14419.03
954,14365.11
955,13329.5
956,13992.05
957,14372.44
958,14562
959,15366.26
960,15213.93
961,14622.66
962,14077.24
963,13646.24
964,13356.01
965,13161.03
966,12948.69
967,11893.24
968,10669.13
969,10900.23
970,11322.04
971,11399.16
972,11462.8
973,11406.78
974,11477.08
975,12804.85
976,13832.89
977,14545.61
978,14569.29
979,13571.37
980,14197.35
981,14363.36
982,14528.17
983,15429.31
984,15390.96
985,14856.51
986,14297.89
987,13912.92
988,13619.02
989,13451.9
990,13197.55
991,12013.99
992,10890.27
993,11066.94
994,11423.62
995,11236.54
996,11333.64
997,11337.04
998,11488.63
999,12730.2
1000,13795.23
1001,14338.31
1002,14148.98
1003,13286.98
1004,13893.96
1005,14166.78
1006,14202.95
1007,15010.82
1008,15030.64
1009,14722.27
1010,14217.89
1011,13830.55
1012,13437.65
1013,13280.36
1014,13049.39
1015,11944.5
1016,10668.74
1017,10968.72
1018,11481.59
1019,11584.44
1020,11879.58
1021,11958.11
1022,12156.33
1023,13392.82
1024,14302.89
1025,14862.39
1026,14760.68
1027,13957.24
1028,14618.91
1029,14619.81
1030,14780.83
1031,15515.6
1032,15355.33
1033,13993.22
1034,13443.29
1035,13017.05
1036,12722.66
1037,12552.43
1038,12328.41
1039,11189.68
1040,10145.38
1041,10364.18
1042,10934.98
1043,11065.85
1044,11363.03
1045,11695.49
1046,11902.49
1047,13057.28
1048,13986.72
1049,14280.23
1050,13899.83
1051,13045.4
1052,13805.1
1053,13975.17
1054,13966.25
1055,14704.46
1056,14598.92
1057,14155.73
1058,13654.3
1059,13278.12
1060,12987.25
1061,12781.79
1062,12490.66
1063,11267.68
1064,10087.82
1065,9970.99
1066,10028.41
1067,9945.29
1068,9989.45
1069,10053.31
1070,10290.64
1071,10857.62
1072,11546.54
1073,12197.26
1074,12456.8
1075,12668.44
1076,14438.27
1077,14520.55
1078,14296.2
1079,14316.62
1080,14127.96
1081,13777.46
1082,13261.47
1083,12933.2
1084,12685.94
1085,12517.29
1086,12243.91
1087,10927.4
1088,9449.5
1089,8786.52
1090,8389.44
1091,8199.53
1092,8228.72
1093,8467.92
1094,8811.86
1095,9417.55
1096,10110.3
1097,10763.82
1098,11264
1099,12087.79
1100,13847.07
1101,13855.79
1102,13955.04
1103,14124.55
1104,14180.77
1105,13916.91
1106,13397.47
1107,13154.67
1108,12897.75
1109,12729.39
1110,12545.12
1111,11597.73
1112,10688.8
1113,11088.29
1114,11680.92
1115,11761.26
1116,11981.78
1117,12049.11
1118,12340.69
1119,13506.02
1120,14420.91
1121,14726.69
1122,14288.09
1123,13435.21
1124,14170.91
1125,14333.07
1126,14550.77
1127,15296.56
1128,14962.69
1129,14440.67
1130,13993.54
1131,13589.5
1132,13295.39
1133,13159.36
1134,12967.48
1135,11849.47
1136,10823.69
1137,11102.17
1138,11533.26
1139,11536.16
1140,11683.46
1141,11807.35
1142,12067.05
1143,13337.28
1144,14328.43
1145,14863.96
1146,14599.15
1147,13556.37
1148,14225.27
1149,14391.96
1150,14549.56
1151,15446.1
1152,15230.76
1153,14958.09
1154,14421.93
1155,14038.61
1156,13753.05
1157,13583.45
1158,13411.64
1159,12482.15
1160,11632.76
1161,11762
1162,12102.8
1163,12182.77
1164,12357.64
1165,12258.33
1166,12469.06
1167,13377.23
1168,14191.46
1169,14961.37
1170,15119.89
1171,14325.69
1172,14826.7
1173,15021.71
1174,15129.07
1175,15625.8
1176,15443.93
1177,14824.31
1178,14279.8
1179,13940.19
1180,13661.54
1181,13491.15
1182,13225.44
1183,12082.39
1184,10988.56
1185,11251.57
1186,11845.85
1187,11845.45
1188,12015.82
1189,12014.23
1190,12023.49
1191,13222.17
1192,14196.22
1193,14722.1
1194,14573.67
1195,13600.65
1196,14237.94
1197,14335.8
1198,14523.16
1199,15435.86
1200,15222.7
1201,14732.09
1202,14203.16
1203,13827.68
1204,13589.88
1205,13418.8
1206,13203.47
1207,12164.28
1208,11170.24
1209,11639.23
1210,12249.17
1211,12223.51
1212,12311.27
1213,12173.43
1214,12212.96
1215,13252.59
1216,14210.08
1217,14620.08
1218,14364.84
1219,13550.03
1220,14183.31
1221,14251.45
1222,14344.4
1223,15094.78
1224,14997.5
1225,14574.63
1226,14139.17
1227,13781.58
1228,13513.61
1229,13382.43
1230,13115.75
1231,11890.73
1232,10433.67
1233,9982.95
1234,9828.38
1235,9721.73
1236,9743.21
1237,9861.85
1238,10088.43
1239,10597.01
1240,11312.73
1241,12025.67
1242,12539.93
1243,13080.81
1244,14629.82
1245,14636.77
1246,14434.15
1247,14288.84
1248,13999.05
1249,13628.68
1250,13236.76
1251,12877.27
1252,12725.44
1253,12528.38
1254,12164.18
1255,10873.59
1256,9405.88
1257,8706.46
1258,8204.63
1259,7764.6
1260,7732.29
1261,7995.42
1262,8548.19
1263,9304.06
1264,10143.35
1265,10968.45
1266,11535.99
1267,12138.22
1268,13904.35
1269,13833.19
1270,13847.04
1271,14091.29
1272,14094.89
1273,13806.66
1274,13328.55
1275,12996.66
1276,12793.13
1277,12659.34
1278,12414.44
1279,11334.28
1280,10392.5
1281,10850.49
1282,11424.67
1283,11466.72
1284,11684.47
1285,11706.65
1286,11836.77
1287,13037.53
1288,13978.88
1289,14473.3
1290,14340.97
1291,13534.67
1292,14234.51
1293,14367.49
1294,14515.26
1295,15296.17
1296,15043.4
1297,14461.35
1298,13884.49
1299,13466.54
1300,13172.16
1301,12940.92
1302,12755
1303,11764.45
1304,10566.36
1305,10758.3
1306,11136.53
1307,10989.57
1308,11128.57
1309,11166.2
1310,11319.76
1311,12584.16
1312,13682.46
1313,14345.74
1314,14386.73
1315,13516.31
1316,14196.8
1317,14361.98
1318,14503.43
1319,15296.41
1320,15218.49
1321,14693.75
1322,14135.71
1323,13779.9
1324,13410.87
1325,13251.49
1326,13051.09
1327,11987.69
1328,10790.81
1329,11104.89
1330,11549.48
1331,11693.49
1332,11866.93
1333,11950.77
1334,12130.87
1335,13293.46
1336,14224.84
1337,14812.46
1338,14646.11
1339,13777.08
1340,14502.12
1341,14512.06
1342,14654.4
1343,15427.96
1344,15157.54
1345,14730.68
1346,14161.22
1347,13714.67
1348,13416.37
1349,13234.19
1350,13039.2
1351,11934.1
1352,10600.86
1353,10750.4
1354,11144.83
1355,11295.35
1356,11557.96
1357,11576.89
1358,11707.47
1359,12943.01
1360,14028.32
1361,14592.09
1362,14625.36
1363,13848.63
1364,14534.08
1365,14517.38
1366,14656.76
1367,15452.1
1368,15327.39
1369,14772.25
1370,14113.86
1371,13729.67
1372,13527.92
1373,13299.36
1374,13056.03
1375,11972.04
1376,10780.5
1377,11015.24
1378,11425.94
1379,11465.53
1380,11508.03
1381,11458.29
1382,11454.76
1383,12576.77
1384,13591.94
1385,14153.32
1386,14040.69
1387,13385.02
1388,14136.8
1389,14160.47
1390,14259.62
1391,15057.95
1392,14878.28
1393,14501.92
1394,13967.02
1395,13597.29
1396,13326.99
1397,13165.34
1398,12968.61
1399,11610.27
1400,9978.41
1401,9626.44
1402,9634.97
1403,9564.25
1404,9589.6
1405,9589.22
1406,9802.63
1407,10501.85
1408,11385.17
1409,12164.23
1410,12587.9
1411,12908.08
1412,14557.87
1413,14514.79
1414,14311.47
1415,14260.67
1416,14025.92
1417,13456.45
1418,12983.83
1419,12707.38
1420,12507.46
1421,12313.42
1422,12000.66
1423,10934.97
1424,9512.01
1425,8672.95
1426,7964.99
1427,7630.83
1428,7495.25
1429,7757.97
1430,8286.02
1431,9006.68
1432,9770.45
1433,10466.69
1434,10959.64
1435,11579.2
1436,13166.71
1437,13141.45
1438,13063.25
1439,13141.21
1440,13051.37
1441,12824.62
1442,12539.93
1443,12307.32
1444,12043.64
1445,11917.09
1446,11719
1447,10681.75
1448,9238.02
1449,8628.6
1450,8050.51
1451,7817.25
1452,7827.47
1453,7944.69
1454,8276.98
1455,8961.35
1456,9817.19
1457,10605.55
1458,11072.49
1459,11276.39
1460,12257.04
1461,12323.77
1462,12408.15
1463,12968.61
1464,12898.03
1465,12584.58
1466,12264.08
1467,12013.12
1468,11778.91
1469,11574.13
1470,11369.59
1471,10265.7
1472,8632.44
1473,7914.15
1474,7259.26
1475,6932.97
1476,6876.35
1477,7154.52
1478,7691.77
1479,8500.74
1480,9422.58
1481,10355.04
1482,10901.53
1483,11309.59
1484,12949.77
1485,12932.33
1486,12984.12
1487,13153.97
1488,13017.49
1489,12738.48
1490,12415.16
1491,12136.62
1492,11853.54
1493,11689.43
1494,11499.45
1495,10312.28
1496,8865.75
1497,8412.16
1498,8196.34
1499,8057
1500,8205.6
1501,8559.67
1502,9185.03
1503,10309.09
1504,11368.41
1505,12210.8
1506,12458.53
1507,12231.63
1508,13196.64
1509,13199.49
1510,13371.95
1511,14111.64
1512,13951.25
1513,13513.82
1514,13022.27
1515,12654.21
1516,12400.96
1517,12193.09
1518,12003.68
1519,10936.95
1520,9698.79
1521,9847.59
1522,10191.6
1523,10191.24
1524,10346.22
1525,10367.11
1526,10573.96
1527,11882.14
1528,12998.38
1529,13766.16
1530,13866.67
1531,13116.34
1532,13885.43
1533,13863.57
1534,13940.56
1535,14586.14
1536,14470.54
1537,14622.78
1538,14109.72
1539,13713.11
1540,13381.73
1541,13206.33
1542,12981.53
1543,12008.43
1544,10908.96
1545,11229.85
1546,11533.89
1547,11349.32
1548,11234.23
1549,11038.37
1550,11107.79
1551,12120.83
1552,13175.69
1553,13855.66
1554,13700.59
1555,13101.02
1556,13909.83
1557,13922.77
1558,13969.57
1559,14609.21
1560,14470.07
1561,14099.4
1562,13657.11
1563,13400.5
1564,13112.48
1565,12920.46
1566,12571.88
1567,11281.12
1568,9732.79
1569,9244.29
1570,8999.58
1571,8840.09
1572,8772.34
1573,8918.37
1574,9227.79
1575,9897.34
1576,10682.56
1577,11507.28
1578,12033.84
1579,12449.99
1580,14171.62
1581,14040.1
1582,13868.32
1583,13848.61
1584,13733.31
1585,13656.97
1586,13196.22
1587,12834.08
1588,12521.08
1589,12325.68
1590,12020.5
1591,10659.57
1592,9121.32
1593,8484.9
1594,8090.99
1595,7810.35
1596,7720.54
1597,8003.56
1598,8509.28
1599,9158.81
1600,10028.69
1601,10973.02
1602,11573.61
1603,12047.81
1604,13819.23
1605,13750.58
1606,13779.83
1607,13964.53
1608,13910.02
1609,13587.96
1610,13048.42
1611,12730.99
1612,12441.22
1613,12265.65
1614,12067.35
1615,11123.11
1616,10264.02
1617,10780.6
1618,11486.65
1619,11667.67
1620,11781.36
1621,11760.53
1622,11959.23
1623,13163.62
1624,14187.17
1625,14828.22
1626,14657.07
1627,13632.51
1628,14274.26
1629,14249.99
1630,14398.61
1631,15244.7
1632,14994.78
1633,14469.11
1634,13867.55
1635,13447.31
1636,13162.25
1637,13019.49
1638,12841.3
1639,11880.68
1640,10701.14
1641,10972.38
1642,11378.37
1643,11458.73
1644,11559.55
1645,11605.78
1646,11830.61
1647,13066.64
1648,13945.96
1649,14435.38
1650,14338.02
1651,13528.37
1652,14097.96
1653,14069.81
1654,14197.99
1655,14826.18
1656,14593.32
1657,14071
1658,13494.07
1659,13097.58
1660,12777.44
1661,12590.88
1662,12407.51
1663,11280.01
1664,10162.89
1665,10550.05
1666,10957.5
1667,10909.74
1668,11077.11
1669,11124.77
1670,11322.79
1671,12475.81
1672,13522.44
1673,14161.13
1674,14111.84
1675,13280.29
1676,14034.87
1677,13998.92
1678,14020.51
1679,14772.77
1680,14656.32
1681,14651.55
1682,14057.62
1683,13648.85
1684,13389.42
1685,13208.1
1686,13002.66
1687,11836.21
1688,10676.67
1689,11062.87
1690,11572.38
1691,11546.03
1692,11688.99
1693,11717.79
1694,11847.89
1695,13050.28
1696,14122.28
1697,14965.28
1698,14833.7
1699,13832.35
1700,14620.07
1701,14608.98
1702,14784.7
1703,15483.98
1704,15322.92
1705,14147.71
1706,13645.64
1707,13302.22
1708,13031.55
1709,12850.34
1710,12593.67
1711,11526.54
1712,10376.03
1713,10491.06
1714,10971.17
1715,11158.87
1716,11537.97
1717,11752.12
1718,12049.2
1719,13241.73
1720,14162.64
1721,14570.49
1722,14457.41
1723,13714.66
1724,14326.51
1725,14210.79
1726,14313.76
1727,15013.57
1728,14831.89
1729,14237.23
1730,13731.38
1731,13323.77
1732,13063.11
1733,12869.57
1734,12597.68
1735,11506.7
1736,10284.92
1737,10080.69
1738,10141.12
1739,10079.61
1740,10104.36
1741,10199.73
1742,10317.01
1743,10991.46
1744,11736.21
1745,12268.87
1746,12450.41
1747,12792.28
1748,14450.09
1749,14342.88
1750,14160.73
1751,14156.37
1752,13956.49
1753,13392.95
1754,12970.68
1755,12608.17
1756,12319.66
1757,12103.16
1758,11809.81
1759,10413.7
1760,8755.15
1761,8062.48
1762,7656.95
1763,7481.06
1764,7399.88
1765,7705.32
1766,8246.88
1767,9051.22
1768,10119.02
1769,11038.9
1770,11634.64
1771,12252.53
1772,13930.35
1773,13789.52
1774,13850.49
1775,14028.81
1776,14055.81
1777,13780.24
1778,13309.53
1779,12944.03
1780,12678.65
1781,12500.09
1782,12239.81
1783,11169.1
1784,9954.89
1785,10250.53
1786,10883.41
1787,10953.67
1788,11200.69
1789,11280.84
1790,11395.65
1791,12419.25
1792,13481.14
1793,14265.24
1794,14309.76
1795,13538.68
1796,14092.87
1797,14005.12
1798,14130.59
1799,14876.82
1800,14795.1
1801,14378.86
1802,13853.22
1803,13465.34
1804,13164.29
1805,12968.9
1806,12687.78
1807,11401.49
1808,10022.86
1809,10160.11
1810,10537.82
1811,10592.09
1812,10769.47
1813,10766.3
1814,11058.36
1815,12334.73
1816,13394
1817,14173.09
1818,14251.87
1819,13612.76
1820,14265.18
1821,14223.31
1822,14394.89
1823,15221.73
1824,15052.92
1825,14623.89
1826,14033.79
1827,13554.4
1828,13295.07
1829,13153.9
1830,12987.41
1831,11862.8
1832,10510.72
1833,10668.35
1834,10987.62
1835,10950.27
1836,11080.98
1837,11125.58
1838,11211.08
1839,12532.17
1840,13810.34
1841,14582.14
1842,14673.25
1843,13868.2
1844,14319.17
1845,14334.11
1846,14466.03
1847,15118.7
1848,14865.29
1849,14691.86
1850,14101.86
1851,13668.11
1852,13424.4
1853,13189.3
1854,12928.68
1855,11684.65
1856,10385.2
1857,10561.89
1858,11025.48
1859,10981.99
1860,11107.41
1861,11098.42
1862,11225.03
1863,12339.36
1864,13266.39
1865,13944.84
1866,14122.45
1867,13574.5
1868,14138.23
1869,13974.06
1870,14082.65
1871,14711.27
1872,14488.3
1873,14192.73
1874,13614.5
1875,13201.72
1876,12870.53
1877,12678.88
