Actual energy (pJ/op),Predicted energy (pJ/op)
60000.00000000002,6668.310095585535
3399.999999999999,1112.4582580243618
25999.999999999985,100961.24421314163
219999.99999999985,136675.38606817822
275000.00000000006,10609.480706760534
179999.99999999997,13947.492245616197
324999.9999999999,5848.780220337568
7916666.666666673,7137290.459958073
57500.00000000004,163647.39235422655
1249.9999999999995,2521.6891890414495
12500.0,4149.6970715144635
14124.999999999996,5025.689956390875
16250.000000000002,8728.65552500888
26500.000000000007,3084.308542723575
933.3333333333337,822.0292664796553
25124.999999999985,20312.20200253237
9000.000000000004,14026.879360734101
18000.000000000007,15115.916414923282
149999.99999999994,3347.031800006088
128000.00000000004,22537.353631451668
7799.999999999996,524.3481263174946
3750.0,2874.1540148894805
799.9999999999999,627.3488416630361
659.9999999999999,949.1730750831592
19999.99999999998,2547.6195456585124
6615.384615384614,5492.201489301608
17000.00000000001,5099.51713774813
3124.999999999999,974.412419358402
36000.00000000002,4742.641456472212
117999.99999999991,347657.453599396
108000.0,36209.57590929377
25000.0,5373.393425053338
27500.000000000022,1588.1966604717466
1350.0000000000005,430.77564283197455
419.23076923076945,238.50506463914795
272.7272727272727,268.86317432942246
1800.0000000000005,344.52600691413335
5462.962962962963,891.8989110213722
4240.000000000001,5437.545085071033
1150.0000000000005,455.54886253655195
257.5757575757576,95.61229843507513
111.11111111111111,84.71845709063385
1950.0000000000005,1067.9131514119813
533.3333333333336,485.38364119091506
600.0,130.3643175233578
10900.000000000002,2896.106095520588
4947.916666666666,462.28266875865194
25500.000000000004,5476.557749405214
824.9999999999999,1609.25141499756
119542.6195426195,29909.669570771566
725.0,93.64214506406836
20.90909090909091,63.19435242016976
6249.999999999999,495.3834775257986
1428.5714285714284,5380.962338054335
16500.00000000002,10520.482154174888
6249.999999999999,1973.1749076352348
324.99999999999994,101.98545550158232
1374999.999999999,508045.4267672293
546.8749999999998,330.0655879727797
1666.6666666666674,12543.427646626844
28181.81818181818,44554.25137647584
2350.0000000000005,2499.8301569858168
1325.0,111.80178872977754
499.99999999999983,67.81975180682579
155.00000000000003,73.21817734250047
862.5000000000005,422.8730752305624
819.9999999999997,286.27288837957775
3866.6666666666665,1774.2284065654999
3124.999999999999,23188.512141464227
6119.999999999995,489.0806052983415
8000.0,2866.4591230686888
2727.272727272728,9761.732783905234
351.56249999999994,131.26013937446112
3499.9999999999995,492.76022522439274
30000.000000000007,1984.9497880535716
1034.9999999999998,338.19048680771243
793.1249999999998,202.50707444779545
333.3333333333334,245.51748456715308
613.6363636363639,133.6283321973372
473.33333333333337,189.002781269651
167.99999999999997,72.08539484096846
9849.999999999995,900.5592378999528
11650.00000000001,907.8737925769261
15599.999999999995,3416.9309723645906
11200.000000000011,839.7073370726157
9437.500000000002,2999.829711037271
412.4999999999999,154.85428288050085
11666.666666666664,335.6394378526295
20833.33333333333,5602.997072749046
524.9999999999999,69.18864731706589
309.278350515464,141.4289307392288
237499.99999999994,265828.4700408528
11999.999999999993,1985.396860145098
450000.00000000035,112592.66604274741
924999.9999999995,95133.22626603245
275.0000000000001,92.23380127062353
700.0000000000005,233.41954081137024
319.99999999999994,184.20726802724624
149.99999999999997,124.37419428426051
749.9999999999999,823.8001939296806
4088.7850467289745,202.5520465467172
4500.000000000001,16181.515494254025
5000.000000000004,453.96141254625445
2350.0000000000005,882.125064777101
934.7826086956522,1946.3494398217845
499.99999999999983,5456.46309515171
22058.823529411755,7642.132268554585
524999.9999999998,32868.20594644508
1159.090909090909,7321.911739804041
2454.545454545456,4641.474438918057
5999.999999999995,907.8737925769261
10000.00000000001,1397.7708703883177
3712.5000000000014,4031.658839916769
343.7500000000001,111.8463101949591
360.00000000000006,216.98302615937703
749.9999999999999,130.20484525828044
312.5000000000001,194.52569949211983
250.0000000000001,338.19048680771243
2240.0,306.1576923314015
299.99999999999994,195.27940855920093
6699.9999999999945,495.3834775257986
2.016,20.096297660422405
55.000000000000014,36.89977440912984
22.25,120.3642831021219
8.833333333333336,63.19435242016976
250.0000000000001,159.8827998260981
