Hour,Nordeste
328,7355.57
329,7983.49
330,8076.67
331,8840.42
332,10848.95
333,11828.53
334,11869.08
335,11287.86
336,11040.22
337,10618.66
338,9852.62
339,9265.22
340,9356.33
341,10918.89
342,11573.11
343,12442.15
344,13051.8
345,12153.28
346,11111.42
347,10445.89
348,10027.96
349,9547.12
350,9313.95
351,9494.24
352,9873.36
353,10454.31
354,10741.48
355,10740.39
356,11003.83
357,11382.07
358,12963.66
359,14453.23
360,15214.17
361,14833.69
362,14971.41
363,14726.08
364,14159.85
365,14006.2
366,14060.44
367,15236.77
368,15727.76
369,14492.1
370,13244.9
371,12572.66
372,12410.59
373,12598.21
374,13017.4
375,13445.29
376,13672.17
377,14020.51
378,14641.63
379,15465.72
380,15835.89
381,16133.53
382,17027.68
383,17711.53
384,18305.19
385,18382.22
386,18333.25
387,18439.07
388,17721.76
389,16947.84
390,15765.63
391,15134.1
392,14029.58
393,12859.78
394,11082.54
395,9432.53
396,8672.37
397,8779.03
398,9407.97
399,10361.33
400,11433.59
401,12247.95
402,12816.42
403,14125.36
404,15750.77
405,16651.63
406,16928.78
407,17168.06
408,17590.83
409,17215.95
410,16118.5
411,16051.28
412,15760.94
413,14891.1
414,14235.7
415,14783.97
416,14592.36
417,12543.01
418,10323.39
419,8511.56
420,7356.69
421,6810.9
422,6814.13
423,6948.66
424,7292.49
425,7843.29
426,8731.08
427,10051.04
428,11973.99
429,12594.39
430,12288.58
431,12855.45
432,14191.95
433,14212.84
434,14066.94
435,14389.71
436,14798.08
437,15058.31
438,15200.48
439,16485.05
440,16556.74
441,15480.27
442,14201.76
443,13364.9
444,12779.89
445,12522.15
446,12506.99
447,12553.9
448,12400.62
449,12211.79
450,12381.38
451,13683.35
452,15195.87
453,16890.26
454,17898.96
455,18043.61
456,17935.93
457,18230.29
458,18082.89
459,17647.53
460,17100.13
461,16529.19
462,16076.55
463,16872.85
464,15964.8
465,14221.35
466,12454.51
467,11057.39
468,10353.6
469,10262.97
470,10516.37
471,10817.13
472,11156.35
473,11581.64
474,11901.21
475,13039.89
476,15540.98
477,17795.96
478,19398.78
479,19232.72
480,18732.28
481,17367.06
482,17318.18
483,16925.9
484,16407.08
485,15735.09
486,15629.25
487,15662.64
488,16183.77
489,15071.87
490,13438.07
491,12137.86
492,11225.12
493,10492.28
494,9970.57
495,9803.19
496,9916.74
497,10121.99
498,10751.63
499,12359.52
500,14815.44
501,16318.94
502,16812.17
503,17787.68
504,17345.88
505,16152.99
506,14734.86
507,14487.02
508,14606.41
509,14199.24
510,13561.17
511,13572.53
512,13982.71
513,12695.77
514,10535.3
515,8912.7
516,8047.26
517,7933.07
518,8243.96
519,8748.4
520,9566.63
521,10459.52
522,10874.63
523,11627
524,13206.18
525,14315.82
526,14967.5
527,15566.64
528,15899.03
529,15494.71
530,14658.56
531,14097.22
532,14205.71
533,14068.4
534,13943.1
535,14747.91
536,14987.42
537,14783.68
538,13840.68
539,13019.71
540,12581.18
541,12287.6
542,12148.45
543,12071.88
544,12210.99
545,12356.01
546,12236.07
547,12841.09
548,13585.55
549,14297.52
550,15184.18
551,15816.7
552,16085.92
553,16090.42
554,16208.15
555,16735.28
556,16918.32
557,17252.24
558,17550.14
559,17566.68
560,18251.87
561,18173.73
562,17573.18
563,16799.04
564,15959.32
565,14994.13
566,14213.83
567,13585.62
568,13305.37
569,13342.89
570,13583.62
571,14849.11
572,15969.82
573,16967.24
574,17465.64
575,18622.95
576,18814.32
577,17812.3
578,16718.98
579,17586.47
580,17721.63
581,17432.35
582,17262.6
583,17759.25
584,17706.16
585,17067.66
586,15609.34
587,14293.62
588,13449.39
589,12954.92
590,12892.46
591,13215.06
592,13586.59
593,13717.28
594,13651.75
595,14721.08
596,16350.09
597,17242.7
598,18025.26
599,18828.42
600,18968.56
601,18097.42
602,16626.12
603,16368.22
604,15848.74
605,15117.02
606,15003.43
607,14883.08
608,14925.93
609,13389.1
610,11414.7
611,10066.69
612,9431.1
613,9173.08
614,9159.13
615,9280.97
616,9610.78
617,10319.58
618,11115.2
619,12028.48
620,13806.24
621,15848.51
622,17341.26
623,18523.53
624,18333.24
625,17298.22
626,16212.52
627,15755.29
628,15606.33
629,15327.53
630,15310.56
631,15550.25
632,15956.11
633,14913.47
634,13222.51
635,11988.4
636,11337.12
637,10983.47
638,10885.84
639,11262.11
640,11966.18
641,12641.43
642,13379.95
643,14745.39
644,16472.92
645,17324.71
646,17697.49
647,19105.36
648,19821.63
649,19462.75
650,19404.44
651,19330.22
652,19178.7
653,19244.75
654,19710.36
655,20351.19
656,20861.51
657,21050.67
658,20167.54
659,19048.88
660,18126.14
661,17462.49
662,17100.2
663,17204.9
664,17871.03
665,18520.49
666,18619.79
667,18976.71
668,20143.47
669,20797.83
670,21542.18
671,21803.17
672,21382.26
673,20671.18
674,20183.81
675,19987.98
676,20228.4
677,20050.39
678,19493.28
679,19666.19
680,19614.4
681,19802.08
682,19150.91
683,18043.1
684,16793.86
685,15803.79
686,15353.3
687,15305.88
688,15533.2
689,15874.51
690,16115.74
691,16911.2
692,18323.49
693,19890.17
694,20915.02
695,21378.17
696,21581.18
697,21045.33
698,21334.24
699,21796.39
700,21176.37
701,20448.24
702,19718.64
703,19374.6
704,18946.68
705,18168.41
706,16698.44
707,15153.68
708,13970.18
709,13316.83
710,13165.22
711,13439.92
712,13886.13
713,14686.42
714,15640.98
715,16625.38
716,18321.74
717,18837.9
718,19180.61
719,19633.32
720,19783.47
721,18422.93
722,18205.84
723,18126.18
724,17826.46
725,17824.04
726,17869.44
727,18886.96
728,19218.31
729,18378.02
730,16725.42
731,15433.06
732,14742.2
733,14286.67
734,13120.89
735,11980.87
736,12387.69
737,13241.4
738,13114.79
739,13705.69
740,14779.1
741,16522.95
742,17438.85
743,18021.72
744,17262.5
745,16135.31
746,15546.86
747,16081.62
748,16561.23
749,16330.54
750,16499.98
751,17290.37
752,16703.48
753,15283.68
754,13620.12
755,12196.88
756,11044.51
757,10384.64
758,10384.79
759,10861.05
760,11299.75
761,11825.37
762,12501.25
763,13177.69
764,13918.09
765,14119.36
766,13828.4
767,13712.87
768,13528.49
769,12871.06
770,12708.24
771,12302.87
772,12154.88
773,12288.95
774,12027.21
775,11488.6
776,12179.37
777,12554.6
778,12474.52
779,12425.7
780,12427.91
781,12385.45
782,12168.28
783,12086.22
784,12217.9
785,12498.33
786,12785.05
787,12784.72
788,12813.1
789,12533.1
790,12409.53
791,13113.12
792,13364.26
793,12913.98
794,12654.79
795,12426.06
796,12242.53
797,12188.98
798,12233.75
799,12796.7
800,14199.3
801,14900.62
802,14717.09
803,14155.01
804,13559.88
805,12909.46
806,12353.37
807,11611.66
808,11397.31
809,12111.97
810,13001.54
811,13187.71
812,12826.4
813,12859.66
814,13339.89
815,14330.22
816,14398.02
817,14213.25
818,14593.15
819,15051.99
820,15259.18
821,15387.44
822,15521.09
823,15775.91
824,17119.78
825,16674.19
826,15101.43
827,13692.98
828,12771.02
829,12297.81
830,12000.18
831,11942.38
832,12098.63
833,12381.35
834,12715.99
835,13236.36
836,13980.04
837,14473.03
838,15324.56
839,15804.41
840,15787.34
841,15000.75
842,14991.59
843,15148.29
844,15587.35
845,15711.93
846,16013.76
847,15181.78
848,15180.12
849,14218.74
850,12663.68
851,11281.39
852,10441.7
853,9947.98
854,9663.11
855,9568.12
856,9803.19
857,10737.84
858,11596.85
859,11946.09
860,12459.81
861,13573.39
862,13796.63
863,13523.23
864,13492.03
865,13256.47
866,12897.71
867,12877.64
868,12821.89
869,13090.9
870,13979.57
871,14677.49
872,15670.96
873,15336.99
874,14131.31
875,12840.8
876,11527.61
877,10634.87
878,10130.18
879,10002.63
880,10042.88
881,10420.68
882,10860
883,11481.06
884,13329.01
885,14974.11
886,15338.32
887,14961.11
888,14007.49
889,13210.03
890,12467.93
891,11791.3
892,11032.7
893,11037.38
894,11303.77
895,10637.9
896,11787.25
897,11588.96
898,10308
899,8990.79
900,7940.62
901,7233.61
902,6748.63
903,6513.74
904,6514.85
905,6730.33
906,7579.15
907,9943.82
908,12052.7
909,13151.93
910,14249.86
911,14369.79
912,13484.98
913,12130.26
914,10975.4
915,9536.37
916,8788.42
917,7943.25
918,7513.59
919,7109.13
920,6686.05
921,6544.67
922,5977.58
923,5375.71
924,5049.07
925,5059.94
926,5182.17
927,5007.91
928,4657.95
929,4544.22
930,4453.91
931,5545.07
932,7720.81
933,9670.93
934,11348
935,11166.4
936,10131.36
937,9358.6
938,8741.47
939,9048.33
940,9736.35
941,9887.59
942,10216.14
943,10553.19
944,11101.55
945,11421.4
946,10856.4
947,10035.57
948,8981.52
949,8336.73
950,8018.59
951,7636.25
952,7291.06
953,7669.91
954,8727.04
955,9749.04
956,10618.62
957,10946.53
958,11291.63
959,12532.16
960,13066.02
961,14484.79
962,14812.47
963,14539.61
964,14048.71
965,13246.6
966,12710.53
967,12304.66
968,12960.75
969,12732.1
970,11582.45
971,10047.86
972,8288.96
973,7272.4
974,7087.9
975,6823.01
976,6471.25
977,6072
978,6574.68
979,7680.83
980,8865.47
981,10208.79
982,11642.68
983,12559.14
984,12993.81
985,12121.19
986,10888.22
987,10819.72
988,11267.65
989,11238.37
990,11534.93
991,12539.68
992,12964.26
993,11390.49
994,9394.38
995,8017.53
996,6932.14
997,6448.08
998,6925.82
999,7725.92
1000,8233.59
1001,8402.41
1002,8776.21
1003,9312.34
1004,9576.62
1005,9318.02
1006,9666.34
1007,9236.43
1008,8835.49
1009,8070.87
1010,8594.19
1011,9328.64
1012,10759.54
1013,11823.61
1014,12291.65
1015,12978.24
1016,13817.12
1017,13446.36
1018,12621.08
1019,11456.8
1020,10257.21
1021,9282.75
1022,8983.6
1023,10074.62
1024,11455
1025,12870.17
1026,14408.12
1027,15545.81
1028,16083.83
1029,16611.12
1030,15942.08
1031,15884.81
1032,14832.19
1033,14403.54
1034,15140.66
1035,15681.66
1036,15458.68
1037,15416.32
1038,15358.3
1039,16520.83
1040,16698.29
1041,16374.06
1042,15357.62
1043,14341.22
1044,13875.39
1045,13620.18
1046,13570.35
1047,13609.33
1048,14089.36
1049,15030.24
1050,15911.05
1051,15957.83
1052,15479.21
1053,15334.7
1054,15435.64
1055,16583.77
1056,16563.26
1057,16299.52
1058,16282.99
1059,16415.4
1060,16376.97
1061,16298.5
1062,16369.48
1063,17272.86
1064,19243.32
1065,19370.53
1066,18068.96
1067,16493.83
1068,15132.94
1069,14043.11
1070,13476.19
1071,13384.95
1072,13604.75
1073,13931.55
1074,13976.23
1075,13164.42
1076,13469.94
1077,14546.48
1078,16015.01
1079,17523.77
1080,18305.99
1081,18172.74
1082,18067.77
1083,18566.31
1084,19139.91
1085,18677.15
1086,17890.16
1087,19145.03
1088,19973.73
1089,20473.79
1090,20497.25
1091,19889.92
1092,19234.08
1093,18530.16
1094,17748.09
1095,17234.15
1096,16842.52
1097,16874.18
1098,16351.04
1099,16199.94
1100,17169.75
1101,17981.98
1102,18135.1
1103,16578.45
1104,16279.69
1105,16286.3
1106,16242
1107,15991.77
1108,15792.85
1109,15427.08
1110,14658.72
1111,14613.8
1112,15547.04
1113,15310.22
1114,13818.36
1115,11935.98
1116,9997.45
1117,8393.96
1118,7206.58
1119,6510.52
1120,6262.72
1121,6927.73
1122,8192.18
1123,9612.65
1124,10655.63
1125,11599.84
1126,11958.66
1127,12386.43
1128,12769.25
1129,12284.19
1130,11300.03
1131,10976.47
1132,11184.8
1133,11581.04
1134,11633.56
1135,11578.77
1136,11936.17
1137,11239.72
1138,10087.3
1139,9061.27
1140,8277.89
1141,8092.67
1142,8370.47
1143,8708.75
1144,9166.64
1145,9699.51
1146,10371.61
1147,10825.32
1148,11266.06
1149,11773.24
1150,12411.75
1151,13096.6
1152,13582.52
1153,13408.57
1154,12535.03
1155,13030.92
1156,13428.41
1157,12575.57
1158,12284.93
1159,13063.12
1160,13788.38
1161,13052.11
1162,11430.72
1163,9605.1
1164,7995.62
1165,6783.56
1166,5966.92
1167,5570.84
1168,5479.01
1169,5686.45
1170,6197.28
1171,7441.53
1172,9415.08
1173,10990.35
1174,11692.64
1175,12208.76
1176,12371.7
1177,12389.71
1178,11879.41
1179,12105.63
1180,11970.69
1181,11986.66
1182,11631.66
1183,12817.06
1184,14033.68
1185,12892.94
1186,11606.43
1187,10699.33
1188,10052.44
1189,9844.52
1190,10103.22
1191,10534.72
1192,10862.12
1193,11021.35
1194,10874.67
1195,11593.44
1196,12817.62
1197,14274.49
1198,14778.03
1199,15146.43
1200,15355.25
1201,15439.6
1202,15748.8
1203,15270.51
1204,14262.92
1205,13529.59
1206,13197.52
1207,14003.51
1208,16069.84
1209,15804.5
1210,14841.01
1211,13965.48
1212,12796
1213,12123.59
1214,11973.98
1215,11947.46
1216,11922.49
1217,11778.25
1218,11125.2
1219,11478.73
1220,12030.47
1221,12615.12
1222,13939.56
1223,14981.79
1224,15780.58
1225,16015.25
1226,15786.37
1227,16083.18
1228,16177.62
1229,16292.37
1230,15673.01
1231,16266.96
1232,17133.74
1233,17281.64
1234,16420.74
1235,15113.05
1236,13951.01
1237,13178.53
1238,12911.94
1239,12845.74
1240,12957.53
1241,13197.82
1242,13454.01
1243,13882.04
1244,14720.27
1245,16318.27
1246,17600.91
1247,18123.74
1248,18590.16
1249,18448.71
1250,17984.23
1251,17906.07
1252,18080.52
1253,17451.6
1254,17306.85
1255,18007.31
1256,18238.17
1257,18695.5
1258,18425.58
1259,17543.29
1260,16640.77
1261,15999.01
1262,15767
1263,15775.36
1264,15849.3
1265,15742.24
1266,15333.35
1267,15460.27
1268,16428.87
1269,17414.46
1270,18423.51
1271,19123.4
1272,19624.37
1273,19455.68
1274,19179.5
1275,18761.58
1276,18030.21
1277,17518.16
1278,17247.97
1279,17567.92
1280,17743.89
1281,17288.81
1282,15706.43
1283,13861.39
1284,12281.05
1285,11149.35
1286,10529.85
1287,10284.47
1288,10169.56
1289,10540.76
1290,11109.98
1291,12713.67
1292,14759.89
1293,16007.61
1294,16324.01
1295,16338.57
1296,16097.06
1297,15542.26
1298,15252.65
1299,15053.18
1300,14853.31
1301,14671.27
1302,14224.9
1303,14895.73
1304,15389.46
1305,14016.76
1306,12110.01
1307,10931.03
1308,10372.2
1309,10213.3
1310,10473.14
1311,10909.28
1312,11139.93
1313,11393.72
1314,11045.33
1315,11581.62
1316,13037.29
1317,13435.57
1318,14066.58
1319,14158.05
1320,13850.98
1321,13236.01
1322,12976.79
1323,12631.98
1324,12313.34
1325,12559.6
1326,13008.2
1327,13609.6
1328,13220.25
1329,10849.91
1330,8255.42
1331,6598.74
1332,5810.23
1333,5776.83
1334,6155.51
1335,6731.38
1336,7345.03
1337,8058.17
1338,9131.63
1339,11155.26
1340,13478.53
1341,14232.35
1342,14624.96
1343,15244.33
1344,15701.5
1345,15027.35
1346,13070.14
1347,11566.31
1348,10877.47
1349,10975.73
1350,10692.4
1351,10076.19
1352,10071.56
1353,9153.15
1354,7786.91
1355,6710.93
1356,6058.41
1357,5588.77
1358,5299.08
1359,5292.57
1360,5579.69
1361,6059.93
1362,6813.46
1363,7945.14
1364,8758.9
1365,8893.67
1366,8471.19
1367,8523.15
1368,9203.76
1369,9705.95
1370,9693.44
1371,9601.83
1372,9422.72
1373,9686.69
1374,9956.55
1375,10673.45
1376,10897.06
1377,10215.32
1378,9624.41
1379,9359.41
1380,9425.29
1381,9459.17
1382,9496.71
1383,9565.57
1384,9822.07
1385,10511.75
1386,11107.95
1387,11240.04
1388,11974.44
1389,11525.38
1390,11459.61
1391,11671.07
1392,10854.78
1393,10239.53
1394,9583.12
1395,9554.45
1396,9133.59
1397,8792.04
1398,8489.42
1399,8805.58
1400,9302.13
1401,9880.43
1402,10311.55
1403,10597.62
1404,10704.76
1405,10380.46
1406,10132.46
1407,10142.49
1408,10091.26
1409,10139.99
1410,10372.31
1411,10344.52
1412,9897.12
1413,9705.03
1414,9333.17
1415,8713.15
1416,8425.28
1417,8230.38
1418,7808.01
1419,7711.16
1420,7087.71
1421,6546.62
1422,6698.21
1423,7226.53
1424,7860.09
1425,8699.84
1426,9407.27
1427,9332.38
1428,8550.69
1429,7681.48
1430,7232.01
1431,7014.73
1432,6949.07
1433,7050.92
1434,6848.86
1435,6944.82
1436,7392.01
1437,7661.16
1438,8041.38
1439,9421.83
1440,10283.89
1441,10633.72
1442,9720.38
1443,8251.29
1444,7884.15
1445,7872.48
1446,8144.94
1447,9114.83
1448,10126.01
1449,9620.9
1450,8875.18
1451,8322.91
1452,8079.53
1453,7822.49
1454,7695.26
1455,7517.18
1456,7445.79
1457,7466.7
1458,7653.69
1459,8643.56
1460,10152.98
1461,11856.47
1462,13342.27
1463,14045.11
1464,13469.43
1465,12836.4
1466,12523.88
1467,12127.23
1468,11292.26
1469,11472.81
1470,11617.8
1471,12133.6
1472,12712.64
1473,11660.27
1474,9935.62
1475,8437.48
1476,7764.62
1477,7464.73
1478,7685.24
1479,8348.26
1480,8867.22
1481,9388.68
1482,10229.06
1483,11439.73
1484,13027.56
1485,13829.83
1486,14821.14
1487,15924.33
1488,16434.37
1489,15906.96
1490,15584.13
1491,15782
1492,16202.89
1493,16343.77
1494,15867.63
1495,16770.07
1496,17165.57
1497,14689.51
1498,11864.62
1499,9404.82
1500,7543.84
1501,6561.1
1502,6319.93
1503,6531.78
1504,6802.39
1505,7262.91
1506,8293.78
1507,9389.12
1508,10707.83
1509,12148.76
1510,13108.57
1511,13716.43
1512,14076.68
1513,13606.05
1514,12944.34
1515,13210.63
1516,13330.64
1517,13407.18
1518,13055.04
1519,12749.22
1520,12615.72
1521,10452.95
1522,8076.62
1523,6572.83
1524,6209.27
1525,6395.17
1526,6811.1
1527,7145.09
1528,7449.25
1529,7515.34
1530,7706.45
1531,8971.82
1532,10269.87
1533,11556.33
1534,12605.64
1535,12942.65
1536,13176.78
1537,13423.49
1538,13974.2
1539,13998.66
1540,12877.92
1541,12026.08
1542,12282.73
1543,12890.43
1544,13343.49
1545,12173.81
1546,10721.67
1547,9608.46
1548,8752.01
1549,8306.01
1550,8287.6
1551,8447.23
1552,8742.51
1553,9548.06
1554,10266.9
1555,11090.51
1556,12542.71
1557,13977.51
1558,14340.59
1559,15194.32
1560,15365.44
1561,15451.82
1562,14572.34
1563,13568.52
1564,13288.6
1565,13687.31
1566,13653.07
1567,13830.96
1568,14224.63
1569,12733.1
1570,11326.34
1571,10527.24
1572,9963.54
1573,9461.63
1574,9274.27
1575,9407.97
1576,9608.38
1577,10224.03
1578,10755.72
1579,11418.5
1580,12172.29
1581,13295.68
1582,14564.76
1583,15090.26
1584,15317.93
1585,15556.58
1586,15463.17
1587,14828.76
1588,14415.07
1589,14147.09
1590,13881.72
1591,13928.99
1592,14240.74
1593,13127.6
1594,12064.13
1595,11229.66
1596,10547.6
1597,10078.59
1598,9846.9
1599,9758.37
1600,9809.28
1601,10380.06
1602,11032.77
1603,11796.69
1604,13517.41
1605,14469.97
1606,15462.1
1607,16080.87
1608,15457.79
1609,14390.54
1610,13891.21
1611,13293.11
1612,12777.21
1613,12102.83
1614,11597.85
1615,12853.4
1616,14390.71
1617,13436.68
1618,12291.1
1619,11543.33
1620,11441.13
1621,10945.01
1622,10254.02
1623,9549.19
1624,9119.94
1625,9794.22
1626,11353.12
1627,14039.76
1628,15903.19
1629,17661.51
1630,17969.9
1631,17867.39
1632,17461.22
1633,16834.13
1634,16169.73
1635,15943.6
1636,15913.26
1637,15880.99
1638,15466.22
1639,16389.17
1640,18505.82
1641,17434.61
1642,15848.84
1643,14588.22
1644,13949.98
1645,13832.56
1646,13916.5
1647,13917.6
1648,13754.43
1649,13710.19
1650,13440.26
1651,14597.36
1652,16694.81
1653,18313.83
1654,18587.78
1655,18377.7
1656,17799.93
1657,17271.63
1658,16771.28
1659,15902.87
1660,14562.68
1661,13210.21
1662,11852.56
1663,11745.38
1664,12740.9
1665,11768.9
1666,10238.07
1667,8815.47
1668,7887.67
1669,7363.4
1670,7331.36
1671,7497.79
1672,7600.92
1673,7958.89
1674,8989.67
1675,11039.8
1676,11756.82
1677,12372.92
1678,12771.32
1679,12721.27
1680,12677.48
1681,12507.44
1682,12609.52
1683,12283.94
1684,12121.13
1685,11724.87
1686,11557
1687,11739.93
1688,11827.38
1689,10972.12
1690,9395.28
1691,7975.88
1692,7082.13
1693,6740.68
1694,6800.64
1695,6975.19
1696,7403.47
1697,7931.1
1698,8765.88
1699,10214.95
1700,11011.66
1701,11105.74
1702,10947.72
1703,11029.27
1704,10814.01
1705,10544.84
1706,10832.25
1707,11197.23
1708,11318.99
1709,10983.76
1710,10223.23
1711,10157.43
1712,10694.27
1713,8467.8
1714,6509.53
1715,5268.92
1716,4447.48
1717,3800.24
1718,3169.37
1719,3132.91
1720,3567.15
1721,4071.49
1722,4708.81
1723,5593.18
1724,7619.86
1725,9666.38
1726,10630.17
1727,10343.56
1728,9841.13
1729,9196.02
1730,9284.1
1731,9158.19
1732,9328.17
1733,9853.95
1734,10415.45
1735,11069.06
1736,12037.93
1737,10724.48
1738,9111.04
1739,7884.65
1740,7115.29
1741,6871.49
1742,7257.94
1743,7875.4
1744,8446
1745,8439.73
1746,8659.71
1747,9368.22
1748,10501.38
1749,11396.47
1750,12956.86
1751,13840.29
1752,14110.27
1753,13701.38
1754,13631.39
1755,13477.06
1756,13143.46
1757,13839.08
1758,14070.37
1759,14532.76
1760,15964.09
1761,15717.49
1762,14674.7
1763,13489.83
1764,12464.2
1765,11759.46
1766,11502.86
1767,11365.08
1768,11144.78
1769,11233.19
1770,11458.36
1771,11971.26
1772,12524.88
1773,13229.35
1774,14115.37
1775,14087.66
1776,14192.78
1777,15156.32
1778,15248.2
1779,14757.6
1780,13901.23
1781,13390.19
1782,12652.66
1783,12789.96
1784,13324.36
1785,13372.57
1786,13007.21
1787,12878.49
1788,12986
1789,12683.22
1790,12095.1
1791,11619.92
1792,11186.86
1793,10746.4
1794,11429.24
1795,12875.16
1796,13773.17
1797,14474.68
1798,13611.24
1799,11806.59
1800,11246.49
1801,11320.7
1802,11189.23
1803,12200.41
1804,12401.3
1805,11987.84
1806,12019.56
1807,11232.36
1808,10982.77
1809,10485
1810,9386.17
1811,8142.16
1812,7097.4
1813,6373.37
1814,5831.29
1815,5551.23
1816,5676.41
1817,5539.84
1818,5982.24
1819,7363.15
1820,8667.79
1821,9381.33
1822,9464.77
1823,8652.01
1824,7703.89
1825,7595.4
1826,7144.84
1827,6323.73
1828,6133.29
1829,6280.92
1830,6145.06
1831,6037.72
1832,7094.26
1833,7046.06
1834,6318.86
1835,5766.28
1836,5561.39
1837,5376.89
1838,5285.96
1839,5343.1
1840,5397.46
1841,5410.2
1842,6041.52
1843,6688.47
1844,7324.7
1845,7722.27
1846,7904.32
1847,8365.49
1848,8447.27
1849,8683.47
1850,8967.6
1851,9550.65
1852,9817.29
1853,9642.76
1854,9098.27
1855,8343.45
1856,8483.18
1857,8406.6
1858,8031.91
1859,7784.4
1860,7854.43
1861,8091.86
1862,8285.23
1863,8416.84
1864,8488.37
1865,8555.27
1866,8875.49
1867,9810.09
1868,10567.69
1869,10690.81
1870,11195.37
1871,11931.54
1872,12296.69
1873,12487.47
1874,12313.87
1875,11582.09
1876,10781.86
1877,11373.09
