Hour,Nordeste
202,7361.84
203,7786.38
204,7606.98
205,7165.54
206,6830.86
207,6207.57
208,6411.03
209,5097.18
210,3190.39
211,601.61
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,777.95
224,3518.05
225,5357.84
226,6337.15
227,6656.28
228,6840.28
229,6402.42
230,5922.47
231,5205.97
232,5000.74
233,4045.95
234,2626.32
235,619.79
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,483.06
248,2094.76
249,2967.04
250,4392.29
251,4987.02
252,4822.1
253,5114.2
254,5828.52
255,5361.92
256,4788.93
257,3821.64
258,2025.03
259,267.37
260,0
261,0
262,0
263,0
264,0
265,0
266,0
267,0
268,0
269,0
270,0
271,803.11
272,3705.27
273,5593.13
274,6667.89
275,6976.22
276,7182.13
277,7256.09
278,7351.84
279,7036.46
280,6462.07
281,5166.75
282,3068.98
283,278.66
284,0
285,0
286,0
287,0
288,0
289,0
290,0
291,0
292,0
293,0
294,0
295,991.66
296,4048.29
297,5366.44
298,6359.13
299,6549.26
300,6620.56
301,7028.85
302,6332.62
303,6184.21
304,6294.29
305,5308.01
306,3225.53
307,342.62
308,0
309,0
310,0
311,0
312,0
313,0
314,0
315,0
316,0
317,0
318,0
319,739.88
320,3043.1
321,4553.03
322,5307.52
323,5366.08
324,5995.39
325,5866.17
326,6154.46
327,5956.71
328,5566.44
329,5051.88
330,3204.57
331,343.26
332,0
333,0
334,0
335,0
336,0
337,0
338,0
339,0
340,0
341,0
342,0
343,745.86
344,3741.15
345,5250.59
346,5833.34
347,5994.37
348,5795.59
349,6175.95
350,5933.22
351,5910.23
352,5525.39
353,4806.99
354,2956.17
355,485.44
356,0
357,0
358,0
359,0
360,0
361,0
362,0
363,0
364,0
365,0
366,0
367,1076.94
368,4693.63
369,6139.9
370,6454.88
371,6390.83
372,6184.78
373,5624.29
374,6382.64
375,6385.81
376,6349.53
377,5864.48
378,3548
379,418.63
380,0
381,0
382,0
383,0
384,0
385,0
386,0
387,0
388,0
389,0
390,0
391,707.29
392,3083.67
393,5055.8
394,5809.13
395,6653.47
396,6618.78
397,6246.96
398,5659.39
399,6266.97
400,5892.6
401,4461.08
402,3070.88
403,520.29
404,0
405,0
406,0
407,0
408,0
409,0
410,0
411,0
412,0
413,0
414,0
415,835.02
416,3965.38
417,5460.8
418,6196.89
419,6436.1
420,6506.79
421,6615.45
422,6595.55
423,6144.16
424,5680.26
425,4814.1
426,2961.34
427,497.31
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,694.79
440,2818.71
441,4737.96
442,5259.84
443,5908.75
444,5989.86
445,6124.93
446,6083.83
447,6048.11
448,5563.52
449,4975.18
450,3260.7
451,519.65
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,720.91
464,3155.75
465,5092.8
466,6187.33
467,6365.78
468,6206.06
469,6358.06
470,6437.12
471,6245.35
472,6376.96
473,5289.46
474,3104.68
475,714.87
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,1066.27
488,4608.55
489,6494.38
490,7663.04
491,7912.53
492,7788.91
493,7734.27
494,7370.68
495,6997.51
496,6509.68
497,6174.29
498,5537.39
499,1692.51
500,0
501,0
502,0
503,0
504,0
505,0
506,0
507,0
508,0
509,0
510,0
511,1206.09
512,4348.86
513,5901.3
514,6747.88
515,6754.89
516,6657.82
517,6517.73
518,6161.25
519,5755.53
520,5175.72
521,4769.99
522,4136.31
523,1467.71
524,0
525,0
526,0
527,0
528,0
529,0
530,0
531,0
532,0
533,0
534,0
535,1051.14
536,4363.88
537,6105.02
538,6781.51
539,6844.03
540,6653.63
541,6742.08
542,6037.71
543,5703.74
544,4780.78
545,4323.13
546,2651.3
547,371.18
548,0
549,0
550,0
551,0
552,0
553,0
554,0
555,0
556,0
557,0
558,0
559,721.9
560,3126.02
561,4450.01
562,5226.64
563,5289.59
564,5900.68
565,6104.8
566,6032.61
567,5967.4
568,5513.37
569,5091.46
570,4396.69
571,768.31
572,0
573,0
574,0
575,0
576,0
577,0
578,0
579,0
580,0
581,0
582,0
583,786.57
584,3920.96
585,5790.04
586,6610.83
587,7072.79
588,6931.88
589,6944.67
590,6548.52
591,6551.05
592,6355.67
593,4918.48
594,3251.86
595,532.3
596,0
597,0
598,0
599,0
600,0
601,0
602,0
603,0
604,0
605,0
606,0
607,656.62
608,4096.33
609,5842.65
610,6660.29
611,6955.69
612,6989.73
613,6831.12
614,5879.96
615,5975.33
616,6227.69
617,5352.68
618,3298.25
619,704.73
620,0
621,0
622,0
623,0
624,0
625,0
626,0
627,0
628,0
629,0
630,0
631,706.92
632,4126.43
633,6020.58
634,6662.91
635,6817.36
636,6253.63
637,5579.22
638,5712.36
639,5502.21
640,5712.14
641,4976.02
642,3281.3
643,611.89
644,0
645,0
646,0
647,0
648,0
649,0
650,0
651,0
652,0
653,0
654,0
655,726.04
656,3378.66
657,4959.1
658,5748.64
659,5790.93
660,6220.41
661,5780.19
662,5503.46
663,4830.77
664,4681.77
665,4089.44
666,2569.17
667,574.22
668,0
669,0
670,0
671,0
672,0
673,0
674,0
675,0
676,0
677,0
678,0
679,997.83
680,4759.93
681,6337.69
682,6948.21
683,7306.73
684,7476.86
685,7370.68
686,7154.62
687,6881.44
688,6512.3
689,5912.6
690,3413.99
691,632.01
692,0
693,0
694,0
695,0
696,0
697,0
698,0
699,0
700,0
701,0
702,0
703,1012.17
704,5286.84
705,7354.25
706,8032.24
707,8380.86
708,8428.13
709,8128.39
710,7813
711,7573.29
712,6419.49
713,5622.32
714,3507.9
715,719.73
716,0
717,0
718,0
719,0
720,0
721,0
722,0
723,0
724,0
725,0
726,0
727,823.13
728,4278.79
729,6162.63
730,7079.36
731,7630.11
732,8057.93
733,7396.47
734,6994.67
735,6300.9
736,5534.82
737,4723.46
738,2732.75
739,530.31
740,0
741,0
742,0
743,0
744,0
745,0
746,0
747,0
748,0
749,0
750,0
751,408.54
752,3308.17
753,5396.27
754,5982.85
755,6687.08
756,7039.11
757,7043.09
758,6675.63
759,6417.18
760,6069.26
761,4785.04
762,2623.51
763,282.9
764,0
765,0
766,0
767,0
768,0
769,0
770,0
771,0
772,0
773,0
774,0
775,493.32
776,3272.82
777,5061.65
778,5749.38
779,6176.34
780,5816.26
781,6445.27
782,6563.99
783,6251.94
784,5974.5
785,4871.22
786,2658.27
787,253.52
788,0
789,0
790,0
791,0
792,0
793,0
794,0
795,0
796,0
797,0
798,0
799,451.82
800,3634.26
801,5762.98
802,6790.02
803,6999.8
804,7524.84
805,8104.73
806,7974.52
807,7898.18
808,7417.23
809,6625.38
810,4108.28
811,478.58
812,0
813,0
814,0
815,0
816,0
817,0
818,0
819,0
820,0
821,0
822,0
823,692.05
824,4601.37
825,6555.27
826,7874.24
827,8322.88
828,8431.85
829,8163.6
830,8045.04
831,7739.62
832,7479.73
833,6607.11
834,4135.54
835,515.65
836,0
837,0
838,0
839,0
840,0
841,0
842,0
843,0
844,0
845,0
846,0
847,631.28
848,4300.46
849,6295.89
850,7417.65
851,7685.28
852,7746.13
853,7969.15
854,8054.57
855,7876.27
856,7721.26
857,6217.26
858,3684.11
859,501.96
860,0
861,0
862,0
863,0
864,0
865,0
866,0
867,0
868,0
869,0
870,0
871,644.63
872,4599.09
873,6851.98
874,7504.28
875,7922.69
876,8344.56
877,7935.59
878,7664.04
879,7193.03
880,7011.16
881,5912.71
882,4430.74
883,1061.21
884,0
885,0
886,0
887,0
888,0
889,0
890,0
891,0
892,0
893,0
894,0
895,618.48
896,4124.01
897,5857.1
898,6342.1
899,6093.72
900,6390.75
901,6904.93
902,6775.47
903,6618.14
904,6327.75
905,5946.38
906,5255.01
907,993.6
908,0
909,0
910,0
911,0
912,0
913,0
914,0
915,0
916,0
917,0
918,0
919,518.52
920,3771.9
921,5703.21
922,6642.59
923,7103.01
924,7015.69
925,6947.58
926,6474.64
927,6539.56
928,6216.76
929,5161.96
930,3379.49
931,336.23
932,0
933,0
934,0
935,0
936,0
937,0
938,0
939,0
940,0
941,0
942,0
943,550.52
944,3734.45
945,5804.17
946,6634.49
947,6551.18
948,5745.83
949,5637.13
950,5386.12
951,4725.89
952,4856.12
953,3944.66
954,2633.91
955,276.57
956,0
957,0
958,0
959,0
960,0
961,0
962,0
963,0
964,0
965,0
966,0
967,334.94
968,2426.49
969,3934.37
970,4990.4
971,4133.83
972,3895.9
973,4230.44
974,3951.37
975,4017.48
976,4130.33
977,3567.41
978,2813.73
979,389.15
980,0
981,0
982,0
983,0
984,0
985,0
986,0
987,0
988,0
989,0
990,0
991,220.5
992,1621.49
993,2671.48
994,3522.87
995,3979.68
996,4204.55
997,4306.35
998,4315.07
999,4216.96
1000,3862.09
1001,3293.21
1002,2559.77
1003,675.2
1004,0
1005,0
1006,0
1007,0
1008,0
1009,0
1010,0
1011,0
1012,0
1013,0
1014,0
1015,277.04
1016,1734.01
1017,2940.1
1018,4254.46
1019,4321.59
1020,4456.99
1021,4840.14
1022,4927.79
1023,4630.19
1024,4424.25
1025,3353.55
1026,2602.22
1027,295.62
1028,0
1029,0
1030,0
1031,0
1032,0
1033,0
1034,0
1035,0
1036,0
1037,0
1038,0
1039,325.31
1040,2740.26
1041,4735.89
1042,6187.57
1043,6769.64
1044,6431.22
1045,5562.44
1046,5167.94
1047,4701.12
1048,4677.46
1049,3273.88
1050,1588.37
1051,288.02
1052,0
1053,0
1054,0
1055,0
1056,0
1057,0
1058,0
1059,0
1060,0
1061,0
1062,0
1063,235.06
1064,1577.48
1065,2899.86
1066,4437.07
1067,4750.09
1068,4872.52
1069,4906.63
1070,4685.64
1071,4370.51
1072,3819.27
1073,3310.38
1074,2634.28
1075,761.97
1076,0
1077,0
1078,0
1079,0
1080,0
1081,0
1082,0
1083,0
1084,0
1085,0
1086,0
1087,384.74
1088,2199.1
1089,3822.91
1090,5061.93
1091,5482.72
1092,5698.77
1093,6074.25
1094,5621.27
1095,5838.94
1096,5598.85
1097,4361.14
1098,2372.08
1099,206.81
1100,0
1101,0
1102,0
1103,0
1104,0
1105,0
1106,0
1107,0
1108,0
1109,0
1110,0
1111,453.14
1112,3526.27
1113,5640.04
1114,6920.27
1115,7263.59
1116,7626.48
1117,7955.11
1118,7813.7
1119,7343.98
1120,6972.87
1121,5723.71
1122,3776.35
1123,563.4
1124,0
1125,0
1126,0
1127,0
1128,0
1129,0
1130,0
1131,0
1132,0
1133,0
1134,0
1135,403.95
1136,3335.22
1137,5807.92
1138,6987.99
1139,7445.82
1140,6699.78
1141,6366.2
1142,6258.98
1143,6113.61
1144,5624.57
1145,4129.08
1146,2433.21
1147,317.2
1148,0
1149,0
1150,0
1151,0
1152,0
1153,0
1154,0
1155,0
1156,0
1157,0
1158,0
1159,165.06
1160,1591.81
1161,3178.81
1162,4431.5
1163,4820.97
1164,5370.12
1165,5857.74
1166,5528.21
1167,4549.06
1168,4325.82
1169,3215.4
1170,2081.19
1171,219.99
1172,0
1173,0
1174,0
1175,0
1176,0
1177,0
1178,0
1179,0
1180,0
1181,0
1182,0
1183,457.33
1184,3101.75
1185,4872.8
1186,5893.01
1187,6703.07
1188,6956.55
1189,6568.5
1190,6177.6
1191,5653.9
1192,4732.52
1193,3683.51
1194,2586.32
1195,391.7
1196,0
1197,0
1198,0
1199,0
1200,0
1201,0
1202,0
1203,0
1204,0
1205,0
1206,0
1207,343.74
1208,3543.18
1209,6190.18
1210,6740.36
1211,7152.29
1212,7203.72
1213,6876.26
1214,6534.11
1215,6068.22
1216,5745.18
1217,4601.26
1218,3075.06
1219,574.39
1220,0
1221,0
1222,0
1223,0
1224,0
1225,0
1226,0
1227,0
1228,0
1229,0
1230,0
1231,503.48
1232,3786.61
1233,5980.04
1234,7374.64
1235,7823.46
1236,7467.2
1237,7626.58
1238,7393.44
1239,7593.1
1240,7006.64
1241,5499.53
1242,3274.83
1243,418.9
1244,0
1245,0
1246,0
1247,0
1248,0
1249,0
1250,0
1251,0
1252,0
1253,0
1254,0
1255,519.7
1256,4492.73
1257,6718.71
1258,7626.94
1259,7896.86
1260,8076.8
1261,7933.79
1262,8037.28
1263,7819.77
1264,6988.76
1265,5975.22
1266,4014.42
1267,561.6
1268,0
1269,0
1270,0
1271,0
1272,0
1273,0
1274,0
1275,0
1276,0
1277,0
1278,0
1279,681.71
1280,4993.48
1281,7156.86
1282,8380.04
1283,8720.81
1284,8643.06
1285,8451.32
1286,8228.76
1287,8004.36
1288,7693.16
1289,7378.99
1290,6683.57
1291,1205.95
1292,0
1293,0
1294,0
1295,0
1296,0
1297,0
1298,0
1299,0
1300,0
1301,0
1302,0
1303,598.76
1304,4347.89
1305,6585.37
1306,7288.99
1307,7996.12
1308,8272.08
1309,8002.75
1310,7561.8
1311,7085.41
1312,6465.55
1313,6117.41
1314,5458.85
1315,1115.84
1316,0
1317,0
1318,0
1319,0
1320,0
1321,0
1322,0
1323,0
1324,0
1325,0
1326,0
1327,506.06
1328,4071.55
1329,6234.06
1330,7552.41
1331,7770.02
1332,7879.36
1333,8071.53
1334,7728.96
1335,7375.75
1336,6854.96
1337,6457.64
1338,5701.48
1339,569.23
1340,0
1341,0
1342,0
1343,0
1344,0
1345,0
1346,0
1347,0
1348,0
1349,0
1350,0
1351,425.21
1352,3189.16
1353,5561.66
1354,6665.58
1355,6908.77
1356,6895.83
1357,7361.6
1358,7070.96
1359,6489.96
1360,5771.88
1361,4754.42
1362,3111.09
1363,325.21
1364,0
1365,0
1366,0
1367,0
1368,0
1369,0
1370,0
1371,0
1372,0
1373,0
1374,0
1375,450.29
1376,3945.67
1377,6141.41
1378,7348.71
1379,7730.82
1380,7722.83
1381,7601.54
1382,7021.37
1383,6775.2
1384,6125.6
1385,4363.36
1386,3008.94
1387,349.29
1388,0
1389,0
1390,0
1391,0
1392,0
1393,0
1394,0
1395,0
1396,0
1397,0
1398,0
1399,381.76
1400,2935.14
1401,5063.95
1402,6102.27
1403,6502.18
1404,6616
1405,6894.43
1406,6391.67
1407,5855.76
1408,5196.13
1409,4837.27
1410,4226.7
1411,607.47
1412,0
1413,0
1414,0
1415,0
1416,0
1417,0
1418,0
1419,0
1420,0
1421,0
1422,0
1423,521.37
1424,2800.2
1425,4228.51
1426,4908.93
1427,5271.49
1428,5490.75
1429,5633.87
1430,5613.53
1431,5401.69
1432,4970.65
1433,4564.68
1434,3821.06
1435,204.33
1436,0
1437,0
1438,0
1439,0
1440,0
1441,0
1442,0
1443,0
1444,0
1445,0
1446,0
1447,552.52
1448,3465.18
1449,5088.61
1450,6100.37
1451,6247.26
1452,7019.48
1453,7436.87
1454,7413.34
1455,6396.92
1456,5549.63
1457,3880.54
1458,2369.86
1459,221.51
1460,0
1461,0
1462,0
1463,0
1464,0
1465,0
1466,0
1467,0
1468,0
1469,0
1470,0
1471,371.53
1472,3713.23
1473,6279.3
1474,6946.58
1475,7569.02
1476,7714.47
1477,7736.32
1478,8012.85
1479,7450.19
1480,7126.19
1481,6001.64
1482,3294.22
1483,562.22
1484,0
1485,0
1486,0
1487,0
1488,0
1489,0
1490,0
1491,0
1492,0
1493,0
1494,0
1495,640.72
1496,5236.23
1497,7753.72
1498,8483.23
1499,8671.73
1500,8446.72
1501,8459.49
1502,8308.95
1503,7962.61
1504,7945.17
1505,7615.56
1506,6866.57
1507,830.81
1508,0
1509,0
1510,0
1511,0
1512,0
1513,0
1514,0
1515,0
1516,0
1517,0
1518,0
1519,502.32
1520,4511.95
1521,6548.52
1522,7780.41
1523,7904.77
1524,8057.93
1525,7846.12
1526,7820.38
1527,7592.04
1528,7271.47
1529,6123.31
1530,3086.26
1531,192.27
1532,0
1533,0
1534,0
1535,0
1536,0
1537,0
1538,0
1539,0
1540,0
1541,0
1542,0
1543,385.45
1544,3329.57
1545,6025.79
1546,7316.57
1547,7415.22
1548,7514.67
1549,7391.15
1550,7383.2
1551,7380.41
1552,7272.55
1553,6877.56
1554,6088.95
1555,580.93
1556,0
1557,0
1558,0
1559,0
1560,0
1561,0
1562,0
1563,0
1564,0
1565,0
1566,0
1567,661.98
1568,4822.66
1569,6771.75
1570,7733.27
1571,7901.63
1572,8049.97
1573,7873.79
1574,7238.02
1575,6617.78
1576,5672.37
1577,4592.66
1578,2403.2
1579,127.5
1580,0
1581,0
1582,0
1583,0
1584,0
1585,0
1586,0
1587,0
1588,0
1589,0
1590,0
1591,380.1
1592,2873.6
1593,4966.25
1594,6213.37
1595,6416.33
1596,6414.36
1597,6499.64
1598,5620.9
1599,5082.92
1600,4766
1601,3769.22
1602,1970.71
1603,98.18
1604,0
1605,0
1606,0
1607,0
1608,0
1609,0
1610,0
1611,0
1612,0
1613,0
1614,0
1615,377.98
1616,2552.13
1617,3682.66
1618,4219.3
1619,5082.41
1620,5912.88
1621,6666.79
1622,6568.76
1623,5901.29
1624,5715.68
1625,5205.03
1626,4394.6
1627,473.25
1628,0
1629,0
1630,0
1631,0
1632,0
1633,0
1634,0
1635,0
1636,0
1637,0
1638,0
1639,443.95
1640,4088.73
1641,6506.62
1642,7538.65
1643,7829.45
1644,7729.23
1645,7763.42
1646,7768.57
1647,7708.84
1648,6923.34
1649,5536.61
1650,2938.38
1651,138.08
1652,0
1653,0
1654,0
1655,0
1656,0
1657,0
1658,0
1659,0
1660,0
1661,0
1662,0
1663,362.09
1664,3755.75
1665,5734.77
1666,7451.67
1667,7576.54
1668,7627.28
1669,7362.53
1670,7277.61
1671,6637.74
1672,6022.25
1673,4536.57
1674,2745.37
1675,113.06
1676,0
1677,0
1678,0
1679,0
1680,0
1681,0
1682,0
1683,0
1684,0
1685,0
1686,0
1687,366.25
1688,3071.35
1689,5178.9
1690,6748.53
1691,7078.38
1692,7167.5
1693,6728.27
1694,6415.36
1695,5580.71
1696,5487.17
1697,4367.9
1698,2376.14
1699,95.68
1700,0
1701,0
1702,0
1703,0
1704,0
1705,0
1706,0
1707,0
1708,0
1709,0
1710,0
1711,340.04
1712,2702.81
1713,4284.9
1714,5281.16
1715,5908.49
1716,6034.2
1717,5325.62
1718,5854.11
1719,5150.01
1720,5530.43
1721,5085.11
1722,4312.94
1723,83.98
1724,0
1725,0
1726,0
1727,0
1728,0
1729,0
1730,0
1731,0
1732,0
1733,0
1734,0
1735,332.77
1736,2156.45
1737,3235.88
1738,3956.73
1739,4608.41
1740,5046.22
1741,5369.89
1742,5307.05
1743,5169.27
1744,4800.99
1745,4240.33
1746,3394.13
1747,91.87
1748,0
1749,0
1750,0
1751,0
1752,0
1753,0
1754,0
1755,0
1756,0
1757,0
1758,0
1759,320.46
1760,1919.97
1761,3541.24
1762,4805.33
1763,4959.7
1764,5653.93
1765,5552.9
1766,5415.15
1767,4704.44
1768,4737.64
1769,3469.36
1770,2001.12
1771,34.44
1772,0
1773,0
1774,0
1775,0
1776,0
1777,0
1778,0
1779,0
1780,0
1781,0
1782,0
1783,430.94
1784,3369.66
1785,5272.47
1786,6640.88
1787,6761.89
1788,7309.03
1789,7463.97
1790,7204.93
1791,6594.36
1792,5615.92
1793,4249.74
1794,2578.83
1795,60.42
1796,0
1797,0
1798,0
1799,0
1800,0
1801,0
1802,0
1803,0
1804,0
1805,0
1806,0
1807,239.85
1808,2706
1809,4016.96
1810,5432.2
1811,5921.7
1812,6514.71
1813,6245.71
1814,6053.21
1815,5645.19
1816,5646.77
1817,3884.37
1818,1933.28
1819,37.9
1820,0
1821,0
1822,0
1823,0
1824,0
1825,0
1826,0
1827,0
1828,0
1829,0
1830,0
1831,339.64
1832,2329.31
1833,4672.14
1834,5720.43
1835,5827.09
1836,6395.37
1837,6458.9
1838,6303.93
1839,5768.97
1840,5831.1
1841,4594.05
1842,2772.18
1843,49.91
1844,0
1845,0
1846,0
1847,0
1848,0
1849,0
1850,0
1851,0
1852,0
1853,0
1854,0
1855,629.7
1856,4194.59
1857,6237.57
1858,7509.75
1859,7790.77
1860,7476.97
1861,8251.72
1862,8051.35
1863,8034.58
1864,8002.92
1865,6809.43
1866,3679.98
1867,63.86
1868,0
1869,0
1870,0
1871,0
1872,0
1873,0
1874,0
1875,0
1876,0
1877,0
1878,0
1879,618.98
1880,4425.96
1881,6677.98
1882,7501.44
1883,7759.82
1884,7903.08
1885,8062.94
1886,8098.82
1887,7865.94
1888,7240.18
1889,6264.72
1890,3391.39
1891,38.53
1892,0
1893,0
1894,0
1895,0
1896,0
1897,0
1898,0
1899,0
1900,0
1901,0
1902,0
1903,699.44
1904,5102.86
1905,7546.75
1906,8426.14
1907,8470.89
1908,8399.91
1909,8172.92
1910,7716.57
1911,7254.72
1912,6636.11
1913,5181.89
1914,3103.13
1915,37.29
1916,0
1917,0
1918,0
1919,0
1920,0
1921,0
1922,0
1923,0
1924,0
1925,0
1926,0
1927,577.44
1928,4379.46
1929,6399.39
1930,7249.83
1931,7512.06
1932,7652.25
1933,7439.81
1934,7155.06
1935,6743.61
1936,6519.77
1937,4780.43
1938,2891.07
1939,40.97
1940,0
1941,0
1942,0
1943,0
1944,0
1945,0
1946,0
1947,0
1948,0
1949,0
1950,0
1951,381.43
1952,3117.36
1953,4748.72
1954,5585.38
1955,5529.07
1956,6176.12
1957,6789.46
1958,7168
1959,7046.54
1960,7213.35
1961,6802.79
1962,5939.97
1963,147.98
1964,0
1965,0
1966,0
1967,0
1968,0
1969,0
1970,0
1971,0
1972,0
1973,0
1974,0
1975,298.82
1976,2592.8
1977,4180.23
1978,5549.49
1979,6225.86
1980,6789.74
1981,6857.63
1982,6919.52
1983,6728.19
1984,6423.61
1985,5994.74
1986,5164.2
1987,109.14
1988,0
1989,0
1990,0
1991,0
1992,0
1993,0
1994,0
1995,0
1996,0
1997,0
1998,0
1999,551.11
2000,3727.7
2001,5722.77
2002,6794.03
2003,7569.6
2004,7829.32
2005,7683.45
2006,7959.99
2007,7608.86
2008,7268.65
2009,6184.9
2010,3585.09
2011,25.24
2012,0
2013,0
2014,0
2015,0
2016,0
2017,0
2018,0
2019,0
2020,0
2021,0
2022,0
2023,737.7
2024,4770.33
2025,6607.35
2026,7325.15
2027,7315.06
2028,7493.91
2029,7324.58
2030,7139.03
2031,6511.35
2032,6086.11
2033,5644.55
2034,4605.53
2035,45.83
2036,0
2037,0
2038,0
2039,0
2040,0
2041,0
2042,0
2043,0
2044,0
2045,0
2046,0
2047,332.33
2048,2855.44
2049,4702
2050,5620.06
2051,6360.75
2052,6319.54
2053,6646.82
2054,6689.13
2055,6744.7
2056,6707.93
2057,6272.58
2058,5394.2
2059,36.74
2060,0
2061,0
2062,0
2063,0
2064,0
2065,0
2066,0
2067,0
2068,0
2069,0
2070,0
2071,580.27
2072,4013.17
2073,6220.05
2074,7069.69
2075,7714.05
2076,7880.45
2077,7717.56
2078,7960.81
2079,7467.65
2080,6762.57
2081,6341.34
2082,5459.74
2083,31.16
2084,0
2085,0
2086,0
2087,0
2088,0
2089,0
2090,0
2091,0
2092,0
2093,0
2094,0
2095,606.19
2096,4291.91
2097,5913.09
2098,6732.32
2099,7042.96
2100,7027.66
2101,7129.35
2102,6760.7
2103,5997.69
2104,5234.45
2105,4755.3
2106,3925.59
2107,11.12
2108,0
2109,0
2110,0
2111,0
2112,0
2113,0
2114,0
2115,0
2116,0
2117,0
2118,0
2119,488.7
2120,2654.32
2121,3730.6
2122,4656.98
2123,4807.93
2124,5563.36
2125,6077.25
2126,5629.81
2127,5359.11
2128,4827.82
2129,4325.77
2130,3513.22
2131,10.93
2132,0
2133,0
2134,0
2135,0
2136,0
2137,0
2138,0
2139,0
2140,0
2141,0
2142,0
2143,402.46
2144,2937.74
2145,4850.98
2146,5451.66
2147,6289.18
2148,6708.36
2149,6332.92
2150,6298.94
2151,5696.94
2152,5763.48
2153,4420.61
2154,2791.19
2155,4.63
2156,0
2157,0
2158,0
2159,0
2160,0
2161,0
2162,0
2163,0
2164,0
2165,0
2166,0
2167,439.6
2168,2431.97
2169,3619.7
2170,4976.93
2171,4953.71
2172,5854.41
2173,6372.06
2174,5900.71
2175,4867.15
2176,4342.35
2177,2875.34
2178,2165.31
2179,3.49
2180,0
2181,0
2182,0
2183,0
2184,0
2185,0
2186,0
2187,0
2188,0
2189,0
2190,0
2191,473.41
2192,2503.74
2193,3741.73
2194,4577.55
2195,5018.23
2196,5359.67
2197,5624.53
2198,5447.5
2199,5216.98
2200,4808.4
2201,4296.05
2202,3430.33
2203,2.03
2204,0
2205,0
2206,0
2207,0
2208,0
2209,0
2210,0
2211,0
2212,0
2213,0
2214,0
2215,353.53
2216,2477.15
2217,3952.81
2218,5036.14
2219,5775.09
2220,6323.47
2221,6779.23
2222,6741.89
2223,6694.88
2224,6520.21
2225,6013.22
2226,5029.28
2227,3.26
2228,0
2229,0
2230,0
2231,0
2232,0
2233,0
2234,0
2235,0
2236,0
2237,0
2238,0
2239,746.51
2240,3947.95
2241,5789.11
2242,6987.79
2243,6717.09
2244,6821.61
2245,7252.86
2246,7178.28
2247,6873.12
2248,6501.72
2249,4373.01
2250,1501.71
2251,0
2252,0
2253,0
2254,0
2255,0
2256,0
2257,0
2258,0
2259,0
2260,0
2261,0
2262,0
2263,514.96
2264,3869.52
2265,5575.87
2266,6512.1
2267,6508.48
2268,6438.2
2269,6312.28
2270,5980.81
2271,5619.94
2272,5109.05
2273,4639.37
2274,3840.25
2275,0
2276,0
2277,0
2278,0
2279,0
2280,0
2281,0
2282,0
2283,0
2284,0
2285,0
2286,0
2287,847.21
2288,5186.98
2289,7318.67
2290,8375.3
2291,8514.99
