*Hour,LargeHydro
284,2138
285,2138
286,2138
287,2138
288,2138
289,2138
290,2138
291,2138
292,2138
293,2138
294,2138
295,2138
296,2138
297,2138
298,2138
299,2138
300,2138
301,2138
302,2138
303,2138
304,2138
305,2138
306,2138
307,2138
308,2138
309,2138
310,2138
311,2138
312,2138
313,2138
314,2138
315,2138
316,2138
317,2138
318,2138
319,2138
320,2138
321,2138
322,2138
323,2138
324,2138
325,2138
326,2138
327,2138
328,2138
329,2138
330,2138
331,2138
332,2138
333,2138
334,2138
335,2138
336,2138
337,2138
338,2138
339,2138
340,2138
341,2138
342,2138
343,2138
344,2138
345,2138
346,2138
347,2138
348,2138
349,2138
350,2138
351,2138
352,2138
353,2138
354,2138
355,2138
356,2138
357,2138
358,2138
359,2138
360,2138
361,2138
362,2138
363,2138
364,2138
365,2138
366,2138
367,2138
368,2138
369,2138
370,2138
371,2138
372,2138
373,2138
374,2138
375,2138
376,2138
377,2138
378,2138
379,2138
380,2138
381,2138
382,2138
383,2138
384,2138
385,2138
386,2138
387,2138
388,2138
389,2138
390,2138
391,2138
392,2138
393,2138
394,2138
395,2138
396,2138
397,2138
398,2138
399,2138
400,2138
401,2138
402,2138
403,2138
404,2138
405,2138
406,2138
407,2138
408,2138
409,2138
410,2138
411,2138
412,2138
413,2138
414,2138
415,2138
416,2138
417,2138
418,2138
419,2138
420,2138
421,2138
422,2138
423,2138
424,2138
425,2138
426,2138
427,2138
428,2138
429,2138
430,2138
431,2138
432,2138
433,2138
434,2138
435,2138
436,2138
437,2138
438,2138
439,2138
440,2138
441,2138
442,2138
443,2138
444,2138
445,2138
446,2138
447,2138
448,2138
449,2138
450,2138
451,2138
452,2138
453,2138
454,2138
455,2138
456,2138
457,2138
458,2138
459,2138
460,2138
461,2138
462,2138
463,2138
464,2138
465,2138
466,2138
467,2138
468,2138
469,2138
470,2138
471,2138
472,2138
473,2138
474,2138
475,2138
476,2138
477,2138
478,2138
479,2138
480,2138
481,2138
482,2138
483,2138
484,2138
485,2138
486,2138
487,2138
488,2138
489,2138
490,2138
491,2138
492,2138
493,2138
494,2138
495,2138
496,2138
497,2138
498,2138
499,2138
500,2138
501,2138
502,2138
503,2138
504,2138
505,2138
506,2138
507,2138
508,2138
509,2138
510,2138
511,2138
512,2138
513,2138
514,2138
515,2138
516,2138
517,2138
518,2138
519,2138
520,2138
521,2138
522,2138
523,2138
524,2138
525,2138
526,2138
527,2138
528,2138
529,2138
530,2138
531,2138
532,2138
533,2138
534,2138
535,2138
536,2138
537,2138
538,2138
539,2138
540,2138
541,2138
542,2138
543,2138
544,2138
545,2138
546,2138
547,2138
548,2138
549,2138
550,2138
551,2138
552,2138
553,2138
554,2138
555,2138
556,2138
557,2138
558,2138
559,2138
560,2138
561,2138
562,2138
563,2138
564,2138
565,2138
566,2138
567,2138
568,2138
569,2138
570,2138
571,2138
572,2138
573,2138
574,2138
575,2138
576,2138
577,2138
578,2138
579,2138
580,2138
581,2138
582,2138
583,2138
584,2138
585,2138
586,2138
587,2138
588,2138
589,2138
590,2138
591,2138
592,2138
593,2138
594,2138
595,2138
596,2138
597,2138
598,2138
599,2138
600,2138
601,2138
602,2138
603,2138
604,2138
605,2138
606,2138
607,2138
608,2138
609,2138
610,2138
611,2138
612,2138
613,2138
614,2138
615,2138
616,2138
617,2138
618,2138
619,2138
620,2138
621,2138
622,2138
623,2138
624,2138
625,2138
626,2138
627,2138
628,2138
629,2138
630,2138
631,2138
632,2138
633,2138
634,2138
635,2138
636,2138
637,2138
638,2138
639,2138
640,2138
641,2138
642,2138
643,2138
644,2138
645,2138
646,2138
647,2138
648,2138
649,2138
650,2138
651,2138
652,2138
653,2138
654,2138
655,2138
656,2138
657,2138
658,2138
659,2138
660,2138
661,2138
662,2138
663,2138
664,2138
665,2138
666,2138
667,2138
668,2138
669,2138
670,2138
671,2138
672,2138
673,2138
674,2138
675,2138
676,2138
677,2138
678,2138
679,2138
680,2138
681,2138
682,2138
683,2138
684,2138
685,2138
686,2138
687,2138
688,2138
689,2138
690,2138
691,2138
692,2138
693,2138
694,2138
695,2138
696,2138
697,2138
698,2138
699,2138
700,2138
701,2138
702,2138
703,2138
704,2138
705,2138
706,2138
707,2138
708,2138
709,2138
710,2138
711,2138
712,2138
713,2138
714,2138
715,2138
716,2138
717,2138
718,2138
719,2138
720,2138
721,2138
722,2138
723,2138
724,2138
725,2138
726,2138
727,2138
728,2138
729,2138
730,2138
731,2299
732,2299
733,2299
734,2299
735,2299
736,2299
737,2299
738,2299
739,2299
740,2299
741,2299
742,2299
743,2299
744,2299
745,2299
746,2299
747,2299
748,2299
749,2299
750,2299
751,2299
752,2299
753,2299
754,2299
755,2299
756,2299
757,2299
758,2299
759,2299
760,2299
761,2299
762,2299
763,2299
764,2299
765,2299
766,2299
767,2299
768,2299
769,2299
770,2299
771,2299
772,2299
773,2299
774,2299
775,2299
776,2299
777,2299
778,2299
779,2299
780,2299
781,2299
782,2299
783,2299
784,2299
785,2299
786,2299
787,2299
788,2299
789,2299
790,2299
791,2299
792,2299
793,2299
794,2299
795,2299
796,2299
797,2299
798,2299
799,2299
800,2299
801,2299
802,2299
803,2299
804,2299
805,2299
806,2299
807,2299
808,2299
809,2299
810,2299
811,2299
812,2299
813,2299
814,2299
815,2299
816,2299
817,2299
818,2299
819,2299
820,2299
821,2299
822,2299
823,2299
824,2299
825,2299
826,2299
827,2299
828,2299
829,2299
830,2299
831,2299
832,2299
833,2299
834,2299
835,2299
836,2299
837,2299
838,2299
839,2299
840,2299
841,2299
842,2299
843,2299
844,2299
845,2299
846,2299
847,2299
848,2299
849,2299
850,2299
851,2299
852,2299
853,2299
854,2299
855,2299
856,2299
857,2299
858,2299
859,2299
860,2299
861,2299
862,2299
863,2299
864,2299
865,2299
866,2299
867,2299
868,2299
869,2299
870,2299
871,2299
872,2299
873,2299
874,2299
875,2299
876,2299
877,2299
878,2299
879,2299
880,2299
881,2299
882,2299
883,2299
884,2299
885,2299
886,2299
887,2299
888,2299
889,2299
890,2299
891,2299
892,2299
893,2299
894,2299
895,2299
896,2299
897,2299
898,2299
899,2299
900,2299
901,2299
902,2299
903,2299
904,2299
905,2299
906,2299
907,2299
908,2299
909,2299
910,2299
911,2299
912,2299
913,2299
914,2299
915,2299
916,2299
917,2299
918,2299
919,2299
920,2299
921,2299
922,2299
923,2299
924,2299
925,2299
926,2299
927,2299
928,2299
929,2299
930,2299
931,2299
932,2299
933,2299
934,2299
935,2299
936,2299
937,2299
938,2299
939,2299
940,2299
941,2299
942,2299
943,2299
944,2299
945,2299
946,2299
947,2299
948,2299
949,2299
950,2299
951,2299
952,2299
953,2299
954,2299
955,2299
956,2299
957,2299
958,2299
959,2299
960,2299
961,2299
962,2299
963,2299
964,2299
965,2299
966,2299
967,2299
968,2299
969,2299
970,2299
971,2299
972,2299
973,2299
974,2299
975,2299
976,2299
977,2299
978,2299
979,2299
980,2299
981,2299
982,2299
983,2299
984,2299
985,2299
986,2299
987,2299
988,2299
989,2299
990,2299
991,2299
992,2299
993,2299
994,2299
995,2299
996,2299
997,2299
998,2299
999,2299
1000,2299
1001,2299
1002,2299
1003,2299
1004,2299
1005,2299
1006,2299
1007,2299
1008,2299
1009,2299
1010,2299
1011,2299
1012,2299
1013,2299
1014,2299
1015,2299
1016,2299
1017,2299
1018,2299
1019,2299
1020,2299
1021,2299
1022,2299
1023,2299
1024,2299
1025,2299
1026,2299
1027,2299
1028,2299
1029,2299
1030,2299
1031,2299
1032,2299
1033,2299
1034,2299
1035,2299
1036,2299
1037,2299
1038,2299
1039,2299
1040,2299
1041,2299
1042,2299
1043,2299
1044,2299
1045,2299
1046,2299
1047,2299
1048,2299
1049,2299
1050,2299
1051,2299
1052,2299
1053,2299
1054,2299
1055,2299
1056,2299
1057,2299
1058,2299
1059,2299
1060,2299
1061,2299
1062,2299
1063,2299
1064,2299
1065,2299
1066,2299
1067,2299
1068,2299
1069,2299
1070,2299
1071,2299
1072,2299
1073,2299
1074,2299
1075,2299
1076,2299
1077,2299
1078,2299
1079,2299
1080,2299
1081,2299
1082,2299
1083,2299
1084,2299
1085,2299
1086,2299
1087,2299
1088,2299
1089,2299
1090,2299
1091,2299
1092,2299
1093,2299
1094,2299
1095,2299
1096,2299
1097,2299
1098,2299
1099,2299
1100,2299
1101,2299
1102,2299
1103,2299
1104,2299
1105,2299
1106,2299
1107,2299
1108,2299
1109,2299
1110,2299
1111,2299
1112,2299
1113,2299
1114,2299
1115,2299
1116,2299
1117,2299
1118,2299
1119,2299
1120,2299
1121,2299
1122,2299
1123,2299
1124,2299
1125,2299
1126,2299
1127,2299
1128,2299
1129,2299
1130,2299
1131,2299
1132,2299
1133,2299
1134,2299
1135,2299
1136,2299
1137,2299
1138,2299
1139,2299
1140,2299
1141,2299
1142,2299
1143,2299
1144,2299
1145,2299
1146,2299
1147,2299
1148,2299
1149,2299
1150,2299
1151,2299
1152,2299
1153,2299
1154,2299
1155,2299
1156,2299
1157,2299
1158,2299
1159,2299
1160,2299
1161,2299
1162,2299
1163,2299
1164,2299
1165,2299
1166,2299
1167,2299
1168,2299
1169,2299
1170,2299
1171,2299
1172,2299
1173,2299
1174,2299
1175,2299
1176,2299
1177,2299
1178,2299
1179,2299
1180,2299
1181,2299
1182,2299
1183,2299
1184,2299
1185,2299
1186,2299
1187,2299
1188,2299
1189,2299
1190,2299
1191,2299
1192,2299
1193,2299
1194,2299
1195,2299
1196,2299
1197,2299
1198,2299
1199,2299
1200,2299
1201,2299
1202,2299
1203,2299
1204,2299
1205,2299
1206,2299
1207,2299
1208,2299
1209,2299
1210,2299
1211,2299
1212,2299
1213,2299
1214,2299
1215,2299
1216,2299
1217,2299
1218,2299
1219,2299
1220,2299
1221,2299
1222,2299
1223,2299
1224,2299
1225,2299
1226,2299
1227,2299
1228,2299
1229,2299
1230,2299
1231,2299
1232,2299
1233,2299
1234,2299
1235,2299
1236,2299
1237,2299
1238,2299
1239,2299
1240,2299
1241,2299
1242,2299
1243,2299
1244,2299
1245,2299
1246,2299
1247,2299
1248,2299
1249,2299
1250,2299
1251,2299
1252,2299
1253,2299
1254,2299
1255,2299
1256,2299
1257,2299
1258,2299
1259,2299
1260,2299
1261,2299
1262,2299
1263,2299
1264,2299
1265,2299
1266,2299
1267,2299
1268,2299
1269,2299
1270,2299
1271,2299
1272,2299
1273,2299
1274,2299
1275,2299
1276,2299
1277,2299
1278,2299
1279,2299
1280,2299
1281,2299
1282,2299
1283,2299
1284,2299
1285,2299
1286,2299
1287,2299
1288,2299
1289,2299
1290,2299
1291,2299
1292,2299
1293,2299
1294,2299
1295,2299
1296,2299
1297,2299
1298,2299
1299,2299
1300,2299
1301,2299
1302,2299
1303,2299
1304,2299
1305,2299
1306,2299
1307,2299
1308,2299
1309,2299
1310,2299
1311,2299
1312,2299
1313,2299
1314,2299
1315,2299
1316,2299
1317,2299
1318,2299
1319,2299
1320,2299
1321,2299
1322,2299
1323,2299
1324,2299
1325,2299
1326,2299
1327,2299
1328,2299
1329,2299
1330,2299
1331,2299
1332,2299
1333,2299
1334,2299
1335,2299
1336,2299
1337,2299
1338,2299
1339,2299
1340,2299
1341,2299
1342,2299
1343,2299
1344,2299
1345,2299
1346,2299
1347,2299
1348,2299
1349,2299
1350,2299
1351,2299
1352,2299
1353,2299
1354,2299
1355,2299
1356,2299
1357,2299
1358,2299
1359,2299
1360,2299
1361,2299
1362,2299
1363,2299
1364,2299
1365,2299
1366,2299
1367,2299
1368,2299
1369,2299
1370,2299
1371,2299
1372,2299
1373,2299
1374,2299
1375,2299
1376,2299
1377,2299
1378,2299
1379,2299
1380,2299
1381,2299
1382,2299
1383,2299
1384,2299
1385,2299
1386,2299
1387,2299
1388,2299
1389,2299
1390,2299
1391,2299
1392,2299
1393,2299
1394,2299
1395,2299
1396,2299
1397,2299
1398,2299
1399,2299
1400,2299
1401,2299
1402,2299
1403,2299
1404,2299
1405,2299
1406,2299
1407,2299
1408,2299
1409,2299
1410,2299
1411,2299
1412,2299
1413,2299
1414,2299
1415,2299
1416,2299
1417,2299
1418,2299
1419,2299
1420,2299
1421,2299
1422,2299
1423,2299
1424,2299
1425,2299
1426,2299
1427,2299
1428,2299
1429,2299
1430,2299
1431,2299
1432,2299
1433,2299
1434,2299
1435,2299
1436,2299
1437,2299
1438,2299
1439,2299
1440,2299
1441,2299
1442,2299
1443,2299
1444,2299
1445,2299
1446,2299
1447,2299
1448,2299
1449,2299
1450,2299
1451,2299
1452,2299
1453,2299
1454,2299
1455,2299
1456,2299
1457,2299
1458,2299
1459,2299
1460,2299
1461,2298
1462,2298
1463,2298
1464,2298
1465,2298
1466,2298
1467,2298
1468,2298
1469,2298
1470,2298
1471,2298
1472,2298
1473,2298
1474,2298
1475,2298
1476,2298
1477,2298
1478,2298
1479,2298
1480,2298
1481,2298
1482,2298
1483,2298
1484,2298
1485,2298
1486,2298
1487,2298
1488,2298
1489,2298
1490,2298
1491,2298
1492,2298
1493,2298
1494,2298
1495,2298
1496,2298
1497,2298
1498,2298
1499,2298
1500,2298
1501,2298
1502,2298
1503,2298
1504,2298
1505,2298
1506,2298
1507,2298
1508,2298
1509,2298
1510,2298
1511,2298
1512,2298
1513,2298
1514,2298
1515,2298
1516,2298
1517,2298
1518,2298
1519,2298
1520,2298
1521,2298
1522,2298
1523,2298
1524,2298
1525,2298
1526,2298
1527,2298
1528,2298
1529,2298
1530,2298
1531,2298
1532,2298
1533,2298
1534,2298
1535,2298
1536,2298
1537,2298
1538,2298
1539,2298
1540,2298
1541,2298
1542,2298
1543,2298
1544,2298
1545,2298
1546,2298
1547,2298
1548,2298
1549,2298
1550,2298
1551,2298
1552,2298
1553,2298
1554,2298
1555,2298
1556,2298
1557,2298
1558,2298
1559,2298
1560,2298
1561,2298
1562,2298
1563,2298
1564,2298
1565,2298
1566,2298
1567,2298
1568,2298
1569,2298
1570,2298
1571,2298
1572,2298
1573,2298
1574,2298
1575,2298
1576,2298
1577,2298
1578,2298
1579,2298
1580,2298
1581,2298
1582,2298
1583,2298
1584,2298
1585,2298
1586,2298
1587,2298
1588,2298
1589,2298
1590,2298
1591,2298
1592,2298
1593,2298
1594,2298
1595,2298
1596,2298
1597,2298
1598,2298
1599,2298
1600,2298
1601,2298
1602,2298
1603,2298
1604,2298
1605,2298
1606,2298
1607,2298
1608,2298
1609,2298
1610,2298
1611,2298
1612,2298
1613,2298
1614,2298
1615,2298
1616,2298
1617,2298
1618,2298
1619,2298
1620,2298
1621,2298
1622,2298
1623,2298
1624,2298
1625,2298
1626,2298
1627,2298
1628,2298
1629,2298
1630,2298
1631,2298
1632,2298
1633,2298
1634,2298
1635,2298
1636,2298
1637,2298
1638,2298
1639,2298
1640,2298
1641,2298
1642,2298
1643,2298
1644,2298
1645,2298
1646,2298
1647,2298
1648,2298
1649,2298
1650,2298
1651,2298
1652,2298
1653,2298
1654,2298
1655,2298
1656,2298
1657,2298
1658,2298
1659,2298
1660,2298
1661,2298
1662,2298
1663,2298
1664,2298
1665,2298
1666,2298
1667,2298
1668,2298
1669,2298
1670,2298
1671,2298
1672,2298
1673,2298
1674,2298
1675,2298
1676,2298
1677,2298
1678,2298
1679,2298
1680,2298
1681,2298
1682,2298
1683,2298
1684,2298
1685,2298
1686,2298
1687,2298
1688,2298
1689,2298
1690,2298
1691,2298
1692,2298
1693,2298
1694,2298
1695,2298
1696,2298
1697,2298
1698,2298
1699,2298
1700,2298
1701,2298
1702,2298
1703,2298
1704,2298
1705,2298
1706,2298
1707,2298
1708,2298
1709,2298
1710,2298
1711,2298
1712,2298
1713,2298
1714,2298
1715,2298
1716,2298
1717,2298
1718,2298
1719,2298
1720,2298
1721,2298
1722,2298
1723,2298
1724,2298
1725,2298
1726,2298
1727,2298
1728,2298
1729,2298
1730,2298
1731,2298
1732,2298
1733,2298
1734,2298
1735,2298
1736,2298
1737,2298
1738,2298
1739,2298
1740,2298
1741,2298
1742,2298
1743,2298
1744,2298
1745,2298
1746,2298
1747,2298
1748,2298
1749,2298
1750,2298
1751,2298
1752,2298
1753,2298
1754,2298
1755,2298
1756,2298
1757,2298
1758,2298
1759,2298
1760,2298
1761,2298
1762,2298
1763,2298
1764,2298
1765,2298
1766,2298
1767,2298
1768,2298
1769,2298
1770,2298
1771,2298
1772,2298
1773,2298
1774,2298
1775,2298
1776,2298
1777,2298
1778,2298
1779,2298
1780,2298
1781,2298
1782,2298
1783,2298
1784,2298
1785,2298
1786,2298
1787,2298
1788,2298
1789,2298
1790,2298
1791,2298
1792,2298
1793,2298
1794,2298
1795,2298
1796,2298
1797,2298
1798,2298
1799,2298
1800,2298
1801,2298
1802,2298
1803,2298
1804,2298
1805,2298
1806,2298
1807,2298
1808,2298
1809,2298
1810,2298
1811,2298
1812,2298
1813,2298
1814,2298
1815,2298
1816,2298
1817,2298
1818,2298
1819,2298
1820,2298
1821,2298
1822,2298
1823,2298
1824,2298
1825,2298
1826,2298
1827,2298
1828,2298
1829,2298
1830,2298
1831,2298
1832,2298
1833,2298
1834,2298
1835,2298
1836,2298
1837,2298
1838,2298
1839,2298
1840,2298
1841,2298
1842,2298
1843,2298
1844,2298
1845,2298
1846,2298
1847,2298
1848,2298
1849,2298
1850,2298
1851,2298
1852,2298
1853,2298
1854,2298
1855,2298
1856,2298
1857,2298
1858,2298
1859,2298
1860,2298
1861,2298
1862,2298
1863,2298
1864,2298
1865,2298
1866,2298
1867,2298
1868,2298
1869,2298
1870,2298
1871,2298
1872,2298
1873,2298
1874,2298
1875,2298
1876,2298
1877,2298
1878,2298
1879,2298
1880,2298
1881,2298
1882,2298
1883,2298
1884,2298
1885,2298
1886,2298
1887,2298
1888,2298
1889,2298
1890,2298
1891,2298
1892,2298
1893,2298
1894,2298
1895,2298
1896,2298
1897,2298
1898,2298
1899,2298
1900,2298
1901,2298
1902,2298
1903,2298
1904,2298
1905,2298
1906,2298
1907,2298
1908,2298
1909,2298
1910,2298
1911,2298
1912,2298
1913,2298
1914,2298
1915,2298
1916,2298
1917,2298
1918,2298
1919,2298
1920,2298
1921,2298
1922,2298
1923,2298
1924,2298
1925,2298
1926,2298
1927,2298
1928,2298
1929,2298
1930,2298
1931,2298
1932,2298
1933,2298
1934,2298
1935,2298
1936,2298
1937,2298
1938,2298
1939,2298
1940,2298
1941,2298
1942,2298
1943,2298
1944,2298
1945,2298
1946,2298
1947,2298
1948,2298
1949,2298
1950,2298
1951,2298
1952,2298
1953,2298
1954,2298
1955,2298
1956,2298
1957,2298
1958,2298
1959,2298
1960,2298
1961,2298
1962,2298
1963,2298
1964,2298
1965,2298
1966,2298
1967,2298
1968,2298
1969,2298
1970,2298
1971,2298
1972,2298
1973,2298
1974,2298
1975,2298
1976,2298
1977,2298
1978,2298
1979,2298
1980,2298
1981,2298
1982,2298
1983,2298
1984,2298
1985,2298
1986,2298
1987,2298
1988,2298
1989,2298
1990,2298
1991,2298
1992,2298
1993,2298
1994,2298
1995,2298
1996,2298
1997,2298
1998,2298
1999,2298
2000,2298
2001,2298
2002,2298
2003,2298
2004,2298
2005,2298
2006,2298
2007,2298
2008,2298
2009,2298
2010,2298
2011,2298
2012,2298
2013,2298
2014,2298
2015,2298
2016,2298
2017,2298
2018,2298
2019,2298
2020,2298
2021,2298
2022,2298
2023,2298
2024,2298
2025,2298
2026,2298
2027,2298
2028,2298
2029,2298
2030,2298
2031,2298
2032,2298
2033,2298
2034,2298
2035,2298
2036,2298
2037,2298
2038,2298
2039,2298
2040,2298
2041,2298
2042,2298
2043,2298
2044,2298
2045,2298
2046,2298
2047,2298
2048,2298
2049,2298
2050,2298
2051,2298
2052,2298
2053,2298
2054,2298
2055,2298
2056,2298
2057,2298
2058,2298
2059,2298
2060,2298
2061,2298
2062,2298
2063,2298
2064,2298
2065,2298
2066,2298
2067,2298
2068,2298
2069,2298
2070,2298
2071,2298
2072,2298
2073,2298
2074,2298
2075,2298
2076,2298
2077,2298
2078,2298
2079,2298
2080,2298
2081,2298
2082,2298
2083,2298
2084,2298
2085,2298
2086,2298
2087,2298
2088,2298
2089,2298
2090,2298
2091,2298
2092,2298
2093,2298
2094,2298
2095,2298
2096,2298
2097,2298
2098,2298
2099,2298
2100,2298
2101,2298
2102,2298
2103,2298
2104,2298
2105,2298
2106,2298
2107,2298
2108,2298
2109,2298
2110,2298
2111,2298
2112,2298
2113,2298
2114,2298
2115,2298
2116,2298
2117,2298
2118,2298
2119,2298
2120,2298
2121,2298
2122,2298
2123,2298
2124,2298
2125,2298
2126,2298
2127,2298
2128,2298
2129,2298
2130,2298
2131,2298
2132,2298
2133,2298
2134,2298
2135,2298
2136,2298
2137,2298
2138,2298
2139,2298
2140,2298
2141,2298
2142,2298
2143,2298
2144,2298
2145,2298
2146,2298
2147,2298
2148,2298
2149,2298
2150,2298
2151,2298
2152,2298
2153,2298
2154,2298
2155,2298
2156,2298
2157,2298
2158,2298
2159,2298
2160,2298
2161,2298
2162,2298
2163,2298
2164,2298
2165,2298
2166,2298
2167,2298
2168,2298
2169,2298
2170,2298
2171,2298
2172,2298
2173,2298
2174,2298
2175,2298
2176,2298
2177,2298
2178,2298
2179,2298
2180,2298
2181,2298
2182,2298
2183,2298
2184,2298
2185,2298
2186,2298
2187,2298
2188,2298
2189,2298
2190,2298
2191,2231
2192,2231
2193,2231
2194,2231
2195,2231
2196,2231
2197,2231
2198,2231
2199,2231
2200,2231
2201,2231
2202,2231
2203,2231
2204,2231
2205,2231
2206,2231
2207,2231
2208,2231
2209,2231
2210,2231
2211,2231
2212,2231
2213,2231
2214,2231
2215,2231
2216,2231
2217,2231
2218,2231
2219,2231
2220,2231
2221,2231
2222,2231
2223,2231
2224,2231
2225,2231
2226,2231
2227,2231
2228,2231
2229,2231
2230,2231
2231,2231
2232,2231
2233,2231
2234,2231
2235,2231
2236,2231
2237,2231
2238,2231
2239,2231
2240,2231
2241,2231
2242,2231
2243,2231
2244,2231
2245,2231
2246,2231
2247,2231
2248,2231
2249,2231
2250,2231
2251,2231
2252,2231
2253,2231
2254,2231
2255,2231
2256,2231
2257,2231
2258,2231
2259,2231
2260,2231
2261,2231
2262,2231
2263,2231
2264,2231
2265,2231
2266,2231
2267,2231
2268,2231
2269,2231
2270,2231
2271,2231
2272,2231
2273,2231
2274,2231
2275,2231
2276,2231
2277,2231
2278,2231
2279,2231
2280,2231
2281,2231
2282,2231
2283,2231
2284,2231
2285,2231
2286,2231
2287,2231
2288,2231
2289,2231
2290,2231
2291,2231
2292,2231
2293,2231
2294,2231
2295,2231
2296,2231
2297,2231
2298,2231
2299,2231
2300,2231
2301,2231
2302,2231
2303,2231
2304,2231
2305,2231
2306,2231
2307,2231
2308,2231
2309,2231
2310,2231
2311,2231
2312,2231
2313,2231
2314,2231
2315,2231
2316,2231
2317,2231
2318,2231
2319,2231
2320,2231
2321,2231
2322,2231
2323,2231
2324,2231
2325,2231
2326,2231
2327,2231
2328,2231
2329,2231
2330,2231
2331,2231
2332,2231
2333,2231
2334,2231
2335,2231
2336,2231
2337,2231
2338,2231
2339,2231
2340,2231
2341,2231
2342,2231
2343,2231
2344,2231
2345,2231
2346,2231
2347,2231
2348,2231
2349,2231
2350,2231
2351,2231
2352,2231
2353,2231
2354,2231
2355,2231
2356,2231
2357,2231
2358,2231
2359,2231
2360,2231
2361,2231
2362,2231
2363,2231
2364,2231
2365,2231
2366,2231
2367,2231
2368,2231
2369,2231
2370,2231
2371,2231
2372,2231
2373,2231
2374,2231
2375,2231
2376,2231
2377,2231
2378,2231
2379,2231
2380,2231
2381,2231
2382,2231
2383,2231
2384,2231
2385,2231
2386,2231
2387,2231
2388,2231
2389,2231
2390,2231
2391,2231
2392,2231
2393,2231
2394,2231
2395,2231
2396,2231
2397,2231
2398,2231
2399,2231
2400,2231
2401,2231
2402,2231
2403,2231
2404,2231
2405,2231
2406,2231
2407,2231
2408,2231
2409,2231
2410,2231
2411,2231
2412,2231
2413,2231
2414,2231
2415,2231
2416,2231
2417,2231
2418,2231
2419,2231
2420,2231
2421,2231
2422,2231
2423,2231
2424,2231
2425,2231
2426,2231
2427,2231
2428,2231
2429,2231
2430,2231
2431,2231
2432,2231
2433,2231
2434,2231
2435,2231
2436,2231
2437,2231
2438,2231
2439,2231
2440,2231
2441,2231
2442,2231
2443,2231
2444,2231
2445,2231
2446,2231
2447,2231
2448,2231
2449,2231
2450,2231
2451,2231
2452,2231
2453,2231
2454,2231
2455,2231
2456,2231
2457,2231
2458,2231
2459,2231
2460,2231
2461,2231
2462,2231
2463,2231
2464,2231
2465,2231
2466,2231
2467,2231
2468,2231
2469,2231
2470,2231
2471,2231
2472,2231
2473,2231
2474,2231
2475,2231
2476,2231
2477,2231
2478,2231
2479,2231
2480,2231
2481,2231
2482,2231
2483,2231
2484,2231
2485,2231
2486,2231
2487,2231
2488,2231
2489,2231
2490,2231
2491,2231
2492,2231
2493,2231
2494,2231
2495,2231
