*Hour,LargeHydro
1,2448.9
2,2448.9
3,2448.9
4,2448.9
5,2448.9
6,2448.9
7,2448.9
8,2448.9
9,2448.9
10,2448.9
11,2448.9
12,2448.9
13,2448.9
14,2448.9
15,2448.9
16,2448.9
17,2448.9
18,2448.9
19,2448.9
20,2448.9
21,2448.9
22,2448.9
23,2448.9
24,2448.9
25,2448.9
26,2448.9
27,2448.9
28,2448.9
29,2448.9
30,2448.9
31,2448.9
32,2448.9
33,2448.9
34,2448.9
35,2448.9
36,2448.9
37,2448.9
38,2448.9
39,2448.9
40,2448.9
41,2448.9
42,2448.9
43,2448.9
44,2448.9
45,2448.9
46,2448.9
47,2448.9
48,2448.9
49,2448.9
50,2448.9
51,2448.9
52,2448.9
53,2448.9
54,2448.9
55,2448.9
56,2448.9
57,2448.9
58,2448.9
59,2448.9
60,2448.9
61,2448.9
62,2448.9
63,2448.9
64,2448.9
65,2448.9
66,2448.9
67,2448.9
68,2448.9
69,2448.9
70,2448.9
71,2448.9
72,2448.9
73,2448.9
74,2448.9
75,2448.9
76,2448.9
77,2448.9
78,2448.9
79,2448.9
80,2448.9
81,2448.9
82,2448.9
83,2448.9
84,2448.9
85,2448.9
86,2448.9
87,2448.9
88,2448.9
89,2448.9
90,2448.9
91,2448.9
92,2448.9
93,2448.9
94,2448.9
95,2448.9
96,2448.9
97,2448.9
98,2448.9
99,2448.9
100,2448.9
101,2448.9
102,2448.9
103,2448.9
104,2448.9
105,2448.9
106,2448.9
107,2448.9
108,2448.9
109,2448.9
110,2448.9
111,2448.9
112,2448.9
113,2448.9
114,2448.9
115,2448.9
116,2448.9
117,2448.9
118,2448.9
119,2448.9
120,2448.9
121,2448.9
122,2448.9
123,2448.9
124,2448.9
125,2448.9
126,2448.9
127,2448.9
128,2448.9
129,2448.9
130,2448.9
131,2448.9
132,2448.9
133,2448.9
134,2448.9
135,2448.9
136,2448.9
137,2448.9
138,2448.9
139,2448.9
140,2448.9
141,2448.9
142,2448.9
143,2448.9
144,2448.9
145,2448.9
146,2448.9
147,2448.9
148,2448.9
149,2448.9
150,2448.9
151,2448.9
152,2448.9
153,2448.9
154,2448.9
155,2448.9
156,2448.9
157,2448.9
158,2448.9
159,2448.9
160,2448.9
161,2448.9
162,2448.9
163,2448.9
164,2448.9
165,2448.9
166,2448.9
167,2448.9
168,2448.9
169,2448.9
170,2448.9
171,2448.9
172,2448.9
173,2448.9
174,2448.9
175,2448.9
176,2448.9
177,2448.9
178,2448.9
179,2448.9
180,2448.9
181,2448.9
182,2448.9
183,2448.9
184,2448.9
185,2448.9
186,2448.9
187,2448.9
188,2448.9
189,2448.9
190,2448.9
191,2448.9
192,2448.9
193,2448.9
194,2448.9
195,2448.9
196,2448.9
197,2448.9
198,2448.9
199,2448.9
200,2448.9
201,2448.9
202,2448.9
203,2448.9
204,2448.9
205,2448.9
206,2448.9
207,2448.9
208,2448.9
209,2448.9
210,2448.9
211,2448.9
212,2448.9
213,2448.9
214,2448.9
215,2448.9
216,2448.9
217,2448.9
218,2448.9
219,2448.9
220,2448.9
221,2448.9
222,2448.9
223,2448.9
224,2448.9
225,2448.9
226,2448.9
227,2448.9
228,2448.9
229,2448.9
230,2448.9
231,2448.9
232,2448.9
233,2448.9
234,2448.9
235,2448.9
236,2448.9
237,2448.9
238,2448.9
239,2448.9
240,2448.9
241,2448.9
242,2448.9
243,2448.9
244,2448.9
245,2448.9
246,2448.9
247,2448.9
248,2448.9
249,2448.9
250,2448.9
251,2448.9
252,2448.9
253,2448.9
254,2448.9
255,2448.9
256,2448.9
257,2448.9
258,2448.9
259,2448.9
260,2448.9
261,2448.9
262,2448.9
263,2448.9
264,2448.9
265,2448.9
266,2448.9
267,2448.9
268,2448.9
269,2448.9
270,2448.9
271,2448.9
272,2448.9
273,2448.9
274,2448.9
275,2448.9
276,2448.9
277,2448.9
278,2448.9
279,2448.9
280,2448.9
281,2448.9
282,2448.9
283,2448.9
284,2448.9
285,2448.9
286,2448.9
287,2448.9
288,2448.9
289,2448.9
290,2448.9
291,2448.9
292,2448.9
293,2448.9
294,2448.9
295,2448.9
296,2448.9
297,2448.9
298,2448.9
299,2448.9
300,2448.9
301,2448.9
302,2448.9
303,2448.9
304,2448.9
305,2448.9
306,2448.9
307,2448.9
308,2448.9
309,2448.9
310,2448.9
311,2448.9
312,2448.9
313,2448.9
314,2448.9
315,2448.9
316,2448.9
317,2448.9
318,2448.9
319,2448.9
320,2448.9
321,2448.9
322,2448.9
323,2448.9
324,2448.9
325,2448.9
326,2448.9
327,2448.9
328,2448.9
329,2448.9
330,2448.9
331,2448.9
332,2448.9
333,2448.9
334,2448.9
335,2448.9
336,2448.9
337,2448.9
338,2448.9
339,2448.9
340,2448.9
341,2448.9
