*Hour,Exports
628,14500
629,14500
630,14500
631,14500
632,14500
633,14500
634,14500
635,14500
636,14500
637,14500
638,14500
639,14500
640,14500
641,14500
642,14500
643,14500
644,14500
645,14500
646,14500
647,14500
648,14500
649,14500
650,14500
651,14500
652,14500
653,14500
654,14500
655,14500
656,14500
657,14500
658,14500
659,14500
660,14500
661,14500
662,14500
663,14500
664,14500
665,14500
666,14500
667,14500
668,14500
669,14500
670,14500
671,14500
672,14500
673,14500
674,14500
675,14500
676,14500
677,14500
678,14500
679,14500
680,14500
681,14500
682,14500
683,14500
684,14500
685,14500
686,14500
687,14500
688,14500
689,14500
690,14500
691,14500
692,14500
693,14500
694,14500
695,14500
696,14500
697,14500
698,14500
699,14500
700,14500
701,14500
702,14500
703,14500
704,14500
705,14500
706,14500
707,14500
708,14500
709,14500
710,14500
711,14500
712,14500
713,14500
714,14500
715,14500
716,14500
717,14500
718,14500
719,14500
720,14500
721,14500
722,14500
723,14500
724,14500
725,14500
726,14500
727,14500
728,14500
729,14500
730,14500
731,14500
732,14500
733,14500
734,14500
735,14500
736,14500
737,14500
738,14500
739,14500
740,14500
741,14500
742,14500
743,14500
744,14500
745,14500
746,14500
747,14500
748,14500
749,14500
750,14500
751,14500
752,14500
753,14500
754,14500
755,14500
756,14500
757,14500
758,14500
759,14500
760,14500
761,14500
762,14500
763,14500
764,14500
765,14500
766,14500
767,14500
768,14500
769,14500
770,14500
771,14500
772,14500
773,14500
774,14500
775,14500
776,14500
777,14500
778,14500
779,14500
780,14500
781,14500
782,14500
783,14500
784,14500
785,14500
786,14500
787,14500
788,14500
789,14500
790,14500
791,14500
792,14500
793,14500
794,14500
795,14500
796,14500
797,14500
798,14500
799,14500
800,14500
801,14500
802,14500
803,14500
804,14500
805,14500
806,14500
807,14500
808,14500
809,14500
810,14500
811,14500
812,14500
813,14500
814,14500
815,14500
816,14500
817,14500
818,14500
819,14500
820,14500
821,14500
822,14500
823,14500
824,14500
825,14500
826,14500
827,14500
828,14500
829,14500
830,14500
831,14500
832,14500
833,14500
834,14500
835,14500
836,14500
837,14500
838,14500
839,14500
840,14500
841,14500
842,14500
843,14500
844,14500
845,14500
846,14500
847,14500
848,14500
849,14500
850,14500
851,14500
852,14500
853,14500
854,14500
855,14500
856,14500
857,14500
858,14500
859,14500
860,14500
861,14500
862,14500
863,14500
864,14500
865,14500
866,14500
867,14500
868,14500
869,14500
870,14500
871,14500
872,14500
873,14500
874,14500
875,14500
876,14500
877,14500
878,14500
879,14500
880,14500
881,14500
882,14500
883,14500
884,14500
885,14500
886,14500
887,14500
888,14500
889,14500
890,14500
891,14500
892,14500
893,14500
894,14500
895,14500
896,14500
897,14500
898,14500
899,14500
900,14500
901,14500
902,14500
903,14500
904,14500
905,14500
906,14500
907,14500
908,14500
909,14500
910,14500
911,14500
912,14500
913,14500
914,14500
915,14500
916,14500
917,14500
918,14500
919,14500
920,14500
921,14500
922,14500
923,14500
924,14500
925,14500
926,14500
927,14500
928,14500
929,14500
930,14500
931,14500
932,14500
933,14500
934,14500
935,14500
936,14500
937,14500
938,14500
939,14500
940,14500
941,14500
942,14500
943,14500
944,14500
945,14500
946,14500
947,14500
948,14500
949,14500
950,14500
951,14500
952,14500
953,14500
954,14500
955,14500
956,14500
957,14500
958,14500
959,14500
960,14500
961,14500
962,14500
963,14500
964,14500
965,14500
966,14500
967,14500
968,14500
969,14500
970,14500
971,14500
972,14500
973,14500
974,14500
975,14500
976,14500
977,14500
978,14500
979,14500
980,14500
981,14500
982,14500
983,14500
984,14500
985,14500
986,14500
987,14500
988,14500
989,14500
990,14500
991,14500
992,14500
993,14500
994,14500
995,14500
996,14500
997,14500
998,14500
999,14500
1000,14500
1001,14500
1002,14500
1003,14500
1004,14500
1005,14500
1006,14500
1007,14500
1008,14500
1009,14500
1010,14500
1011,14500
1012,14500
1013,14500
1014,14500
1015,14500
1016,14500
1017,14500
1018,14500
1019,14500
1020,14500
1021,14500
1022,14500
1023,14500
1024,14500
1025,14500
1026,14500
1027,14500
1028,14500
1029,14500
1030,14500
1031,14500
1032,14500
1033,14500
1034,14500
1035,14500
1036,14500
1037,14500
1038,14500
1039,14500
1040,14500
1041,14500
1042,14500
1043,14500
1044,14500
1045,14500
1046,14500
1047,14500
1048,14500
1049,14500
1050,14500
1051,14500
1052,14500
1053,14500
1054,14500
1055,14500
1056,14500
1057,14500
1058,14500
1059,14500
1060,14500
1061,14500
1062,14500
1063,14500
1064,14500
1065,14500
1066,14500
1067,14500
1068,14500
1069,14500
1070,14500
1071,14500
1072,14500
1073,14500
1074,14500
1075,14500
1076,14500
1077,14500
1078,14500
1079,14500
1080,14500
1081,14500
1082,14500
1083,14500
1084,14500
1085,14500
1086,14500
1087,14500
1088,14500
1089,14500
1090,14500
1091,14500
1092,14500
1093,14500
1094,14500
1095,14500
1096,14500
1097,14500
1098,14500
1099,14500
1100,14500
1101,14500
1102,14500
1103,14500
1104,14500
1105,14500
1106,14500
1107,14500
1108,14500
1109,14500
1110,14500
1111,14500
1112,14500
1113,14500
1114,14500
1115,14500
1116,14500
1117,14500
1118,14500
1119,14500
1120,14500
1121,14500
1122,14500
1123,14500
1124,14500
1125,14500
1126,14500
1127,14500
1128,14500
1129,14500
1130,14500
1131,14500
1132,14500
1133,14500
1134,14500
1135,14500
1136,14500
1137,14500
1138,14500
1139,14500
1140,14500
1141,14500
1142,14500
1143,14500
1144,14500
1145,14500
1146,14500
1147,14500
1148,14500
1149,14500
1150,14500
1151,14500
1152,14500
1153,14500
1154,14500
1155,14500
1156,14500
1157,14500
1158,14500
1159,14500
1160,14500
1161,14500
1162,14500
1163,14500
1164,14500
1165,14500
1166,14500
1167,14500
1168,14500
1169,14500
1170,14500
1171,14500
1172,14500
1173,14500
1174,14500
1175,14500
1176,14500
1177,14500
1178,14500
1179,14500
1180,14500
1181,14500
1182,14500
1183,14500
1184,14500
1185,14500
1186,14500
1187,14500
1188,14500
1189,14500
1190,14500
1191,14500
1192,14500
1193,14500
1194,14500
1195,14500
1196,14500
1197,14500
1198,14500
1199,14500
1200,14500
1201,14500
1202,14500
1203,14500
1204,14500
1205,14500
1206,14500
1207,14500
1208,14500
1209,14500
1210,14500
1211,14500
1212,14500
1213,14500
1214,14500
1215,14500
1216,14500
1217,14500
1218,14500
1219,14500
1220,14500
1221,14500
1222,14500
1223,14500
1224,14500
1225,14500
1226,14500
1227,14500
1228,14500
1229,14500
1230,14500
1231,14500
1232,14500
1233,14500
1234,14500
1235,14500
1236,14500
1237,14500
1238,14500
1239,14500
1240,14500
1241,14500
1242,14500
1243,14500
1244,14500
1245,14500
1246,14500
1247,14500
1248,14500
1249,14500
1250,14500
1251,14500
1252,14500
1253,14500
1254,14500
1255,14500
1256,14500
1257,14500
1258,14500
1259,14500
1260,14500
1261,14500
1262,14500
1263,14500
1264,14500
1265,14500
1266,14500
1267,14500
1268,14500
1269,14500
1270,14500
1271,14500
1272,14500
1273,14500
1274,14500
1275,14500
1276,14500
1277,14500
1278,14500
1279,14500
1280,14500
1281,14500
1282,14500
1283,14500
1284,14500
1285,14500
1286,14500
1287,14500
1288,14500
1289,14500
1290,14500
1291,14500
1292,14500
1293,14500
1294,14500
1295,14500
1296,14500
1297,14500
1298,14500
1299,14500
1300,14500
1301,14500
1302,14500
1303,14500
1304,14500
1305,14500
1306,14500
1307,14500
1308,14500
1309,14500
1310,14500
1311,14500
1312,14500
1313,14500
1314,14500
1315,14500
1316,14500
1317,14500
1318,14500
1319,14500
1320,14500
1321,14500
1322,14500
1323,14500
1324,14500
1325,14500
1326,14500
1327,14500
1328,14500
1329,14500
1330,14500
1331,14500
1332,14500
1333,14500
1334,14500
1335,14500
1336,14500
1337,14500
1338,14500
1339,14500
1340,14500
1341,14500
1342,14500
1343,14500
1344,14500
1345,14500
1346,14500
1347,14500
1348,14500
1349,14500
1350,14500
1351,14500
1352,14500
1353,14500
1354,14500
1355,14500
1356,14500
1357,14500
1358,14500
1359,14500
1360,14500
1361,14500
1362,14500
1363,14500
1364,14500
1365,14500
1366,14500
1367,14500
1368,14500
1369,14500
1370,14500
1371,14500
1372,14500
1373,14500
1374,14500
1375,14500
1376,14500
1377,14500
1378,14500
1379,14500
1380,14500
1381,14500
1382,14500
1383,14500
1384,14500
1385,14500
1386,14500
1387,14500
1388,14500
1389,14500
1390,14500
1391,14500
1392,14500
1393,14500
1394,14500
1395,14500
1396,14500
1397,14500
1398,14500
1399,14500
1400,14500
1401,14500
1402,14500
1403,14500
1404,14500
1405,14500
1406,14500
1407,14500
1408,14500
1409,14500
1410,14500
1411,14500
1412,14500
1413,14500
1414,14500
1415,14500
1416,14500
1417,14500
1418,14500
1419,14500
1420,14500
1421,14500
1422,14500
1423,14500
1424,14500
1425,14500
1426,14500
1427,14500
1428,14500
1429,14500
1430,14500
1431,14500
1432,14500
1433,14500
1434,14500
1435,14500
1436,14500
1437,14500
1438,14500
1439,14500
1440,14500
1441,14500
1442,14500
1443,14500
1444,14500
1445,14500
1446,14500
1447,14500
1448,14500
1449,14500
1450,14500
1451,14500
1452,14500
1453,14500
1454,14500
1455,14500
1456,14500
1457,14500
1458,14500
1459,14500
1460,14500
1461,14500
1462,14500
1463,14500
1464,14500
1465,14500
1466,14500
1467,14500
1468,14500
1469,14500
1470,14500
1471,14500
1472,14500
1473,14500
1474,14500
1475,14500
1476,14500
1477,14500
1478,14500
1479,14500
1480,14500
1481,14500
1482,14500
1483,14500
1484,14500
1485,14500
1486,14500
1487,14500
1488,14500
1489,14500
1490,14500
1491,14500
1492,14500
1493,14500
1494,14500
1495,14500
1496,14500
1497,14500
1498,14500
1499,14500
1500,14500
1501,14500
1502,14500
1503,14500
1504,14500
1505,14500
1506,14500
1507,14500
1508,14500
1509,14500
1510,14500
1511,14500
1512,14500
1513,14500
1514,14500
1515,14500
1516,14500
1517,14500
1518,14500
1519,14500
1520,14500
1521,14500
1522,14500
1523,14500
1524,14500
1525,14500
1526,14500
1527,14500
1528,14500
1529,14500
1530,14500
1531,14500
1532,14500
1533,14500
1534,14500
1535,14500
1536,14500
1537,14500
1538,14500
1539,14500
1540,14500
1541,14500
1542,14500
1543,14500
1544,14500
1545,14500
1546,14500
1547,14500
1548,14500
1549,14500
1550,14500
1551,14500
1552,14500
1553,14500
1554,14500
1555,14500
1556,14500
1557,14500
1558,14500
1559,14500
1560,14500
1561,14500
1562,14500
1563,14500
1564,14500
1565,14500
1566,14500
1567,14500
1568,14500
1569,14500
1570,14500
1571,14500
1572,14500
1573,14500
1574,14500
1575,14500
1576,14500
1577,14500
1578,14500
1579,14500
1580,14500
1581,14500
1582,14500
1583,14500
1584,14500
1585,14500
1586,14500
1587,14500
1588,14500
1589,14500
1590,14500
1591,14500
1592,14500
1593,14500
1594,14500
1595,14500
1596,14500
1597,14500
1598,14500
1599,14500
1600,14500
1601,14500
1602,14500
1603,14500
1604,14500
1605,14500
1606,14500
1607,14500
1608,14500
1609,14500
1610,14500
1611,14500
1612,14500
1613,14500
1614,14500
1615,14500
1616,14500
1617,14500
1618,14500
1619,14500
1620,14500
1621,14500
1622,14500
1623,14500
1624,14500
1625,14500
1626,14500
1627,14500
1628,14500
1629,14500
1630,14500
1631,14500
1632,14500
1633,14500
1634,14500
1635,14500
1636,14500
1637,14500
1638,14500
1639,14500
1640,14500
1641,14500
1642,14500
1643,14500
1644,14500
1645,14500
1646,14500
1647,14500
1648,14500
1649,14500
1650,14500
1651,14500
1652,14500
1653,14500
1654,14500
1655,14500
1656,14500
1657,14500
1658,14500
1659,14500
1660,14500
1661,14500
1662,14500
1663,14500
1664,14500
1665,14500
1666,14500
1667,14500
1668,14500
1669,14500
1670,14500
1671,14500
1672,14500
1673,14500
1674,14500
1675,14500
1676,14500
1677,14500
1678,14500
1679,14500
1680,14500
1681,14500
1682,14500
1683,14500
1684,14500
1685,14500
1686,14500
1687,14500
1688,14500
1689,14500
1690,14500
1691,14500
1692,14500
1693,14500
1694,14500
1695,14500
1696,14500
1697,14500
1698,14500
1699,14500
1700,14500
1701,14500
1702,14500
1703,14500
1704,14500
1705,14500
1706,14500
1707,14500
1708,14500
1709,14500
1710,14500
1711,14500
1712,14500
1713,14500
1714,14500
1715,14500
1716,14500
1717,14500
1718,14500
1719,14500
1720,14500
1721,14500
1722,14500
1723,14500
1724,14500
1725,14500
1726,14500
1727,14500
1728,14500
1729,14500
1730,14500
1731,14500
1732,14500
1733,14500
1734,14500
1735,14500
1736,14500
1737,14500
1738,14500
1739,14500
1740,14500
1741,14500
1742,14500
1743,14500
1744,14500
1745,14500
1746,14500
1747,14500
1748,14500
1749,14500
1750,14500
1751,14500
1752,14500
1753,14500
1754,14500
1755,14500
1756,14500
1757,14500
1758,14500
1759,14500
1760,14500
1761,14500
1762,14500
1763,14500
1764,14500
1765,14500
1766,14500
1767,14500
1768,14500
1769,14500
1770,14500
1771,14500
1772,14500
1773,14500
1774,14500
1775,14500
1776,14500
1777,14500
1778,14500
1779,14500
1780,14500
1781,14500
1782,14500
1783,14500
1784,14500
1785,14500
1786,14500
1787,14500
1788,14500
1789,14500
1790,14500
1791,14500
1792,14500
1793,14500
1794,14500
1795,14500
1796,14500
1797,14500
1798,14500
1799,14500
1800,14500
1801,14500
1802,14500
1803,14500
1804,14500
1805,14500
1806,14500
1807,14500
1808,14500
1809,14500
1810,14500
1811,14500
1812,14500
1813,14500
1814,14500
1815,14500
1816,14500
1817,14500
1818,14500
1819,14500
1820,14500
1821,14500
1822,14500
1823,14500
1824,14500
1825,14500
1826,14500
1827,14500
1828,14500
1829,14500
1830,14500
1831,14500
1832,14500
1833,14500
1834,14500
1835,14500
1836,14500
1837,14500
1838,14500
1839,14500
1840,14500
1841,14500
1842,14500
1843,14500
1844,14500
1845,14500
1846,14500
1847,14500
1848,14500
1849,14500
1850,14500
1851,14500
1852,14500
1853,14500
1854,14500
1855,14500
1856,14500
1857,14500
1858,14500
1859,14500
1860,14500
1861,14500
1862,14500
1863,14500
1864,14500
1865,14500
1866,14500
1867,14500
1868,14500
1869,14500
1870,14500
1871,14500
1872,14500
1873,14500
1874,14500
1875,14500
1876,14500
1877,14500
1878,14500
1879,14500
1880,14500
1881,14500
1882,14500
1883,14500
1884,14500
1885,14500
1886,14500
1887,14500
1888,14500
1889,14500
1890,14500
1891,14500
1892,14500
1893,14500
1894,14500
1895,14500
1896,14500
1897,14500
1898,14500
1899,14500
1900,14500
1901,14500
1902,14500
1903,14500
1904,14500
1905,14500
1906,14500
1907,14500
1908,14500
1909,14500
1910,14500
1911,14500
1912,14500
1913,14500
1914,14500
1915,14500
1916,14500
1917,14500
1918,14500
1919,14500
1920,14500
1921,14500
1922,14500
1923,14500
1924,14500
1925,14500
1926,14500
1927,14500
1928,14500
1929,14500
1930,14500
1931,14500
1932,14500
1933,14500
1934,14500
1935,14500
1936,14500
1937,14500
1938,14500
1939,14500
1940,14500
1941,14500
1942,14500
1943,14500
1944,14500
1945,14500
1946,14500
1947,14500
1948,14500
1949,14500
1950,14500
1951,14500
1952,14500
1953,14500
1954,14500
1955,14500
1956,14500
1957,14500
1958,14500
1959,14500
1960,14500
1961,14500
1962,14500
1963,14500
1964,14500
1965,14500
1966,14500
1967,14500
1968,14500
1969,14500
1970,14500
1971,14500
1972,14500
1973,14500
1974,14500
1975,14500
1976,14500
1977,14500
1978,14500
1979,14500
1980,14500
1981,14500
1982,14500
1983,14500
1984,14500
1985,14500
1986,14500
1987,14500
1988,14500
1989,14500
1990,14500
1991,14500
1992,14500
1993,14500
1994,14500
1995,14500
1996,14500
1997,14500
1998,14500
1999,14500
2000,14500
2001,14500
2002,14500
2003,14500
2004,14500
2005,14500
2006,14500
2007,14500
2008,14500
2009,14500
2010,14500
2011,14500
2012,14500
2013,14500
2014,14500
2015,14500
2016,14500
2017,14500
2018,14500
2019,14500
2020,14500
2021,14500
2022,14500
2023,14500
2024,14500
2025,14500
2026,14500
2027,14500
2028,14500
2029,14500
2030,14500
2031,14500
2032,14500
2033,14500
2034,14500
2035,14500
2036,14500
2037,14500
2038,14500
2039,14500
2040,14500
2041,14500
2042,14500
2043,14500
2044,14500
2045,14500
2046,14500
2047,14500
2048,14500
2049,14500
2050,14500
2051,14500
2052,14500
2053,14500
2054,14500
2055,14500
2056,14500
2057,14500
2058,14500
2059,14500
2060,14500
2061,14500
2062,14500
2063,14500
2064,14500
2065,14500
2066,14500
2067,14500
2068,14500
2069,14500
2070,14500
2071,14500
2072,14500
2073,14500
2074,14500
2075,14500
2076,14500
2077,14500
2078,14500
2079,14500
2080,14500
2081,14500
2082,14500
2083,14500
2084,14500
2085,14500
2086,14500
2087,14500
2088,14500
2089,14500
2090,14500
2091,14500
2092,14500
2093,14500
2094,14500
2095,14500
2096,14500
2097,14500
2098,14500
2099,14500
2100,14500
2101,14500
2102,14500
2103,14500
2104,14500
2105,14500
2106,14500
2107,14500
2108,14500
2109,14500
2110,14500
2111,14500
2112,14500
2113,14500
2114,14500
2115,14500
2116,14500
2117,14500
2118,14500
2119,14500
2120,14500
2121,14500
2122,14500
2123,14500
2124,14500
2125,14500
2126,14500
2127,14500
2128,14500
2129,14500
2130,14500
2131,14500
2132,14500
2133,14500
2134,14500
2135,14500
2136,14500
2137,14500
2138,14500
2139,14500
2140,14500
2141,14500
2142,14500
2143,14500
2144,14500
2145,14500
2146,14500
2147,14500
2148,14500
2149,14500
2150,14500
2151,14500
2152,14500
2153,14500
2154,14500
2155,14500
2156,14500
2157,14500
2158,14500
2159,14500
2160,14500
2161,14500
2162,14500
2163,14500
2164,14500
2165,14500
2166,14500
2167,14500
2168,14500
2169,14500
2170,14500
2171,14500
2172,14500
2173,14500
2174,14500
2175,14500
2176,14500
2177,14500
2178,14500
2179,14500
2180,14500
2181,14500
2182,14500
2183,14500
2184,14500
2185,14500
2186,14500
2187,14500
2188,14500
2189,14500
2190,14500
2191,14500
2192,14500
2193,14500
2194,14500
2195,14500
2196,14500
2197,14500
2198,14500
2199,14500
2200,14500
2201,14500
2202,14500
2203,14500
2204,14500
2205,14500
2206,14500
2207,14500
2208,14500
2209,14500
2210,14500
2211,14500
2212,14500
2213,14500
2214,14500
2215,14500
2216,14500
2217,14500
2218,14500
2219,14500
2220,14500
2221,14500
2222,14500
2223,14500
2224,14500
2225,14500
2226,14500
2227,14500
2228,14500
2229,14500
2230,14500
2231,14500
2232,14500
2233,14500
2234,14500
2235,14500
2236,14500
2237,14500
2238,14500
2239,14500
2240,14500
2241,14500
2242,14500
2243,14500
2244,14500
2245,14500
2246,14500
2247,14500
2248,14500
2249,14500
2250,14500
2251,14500
2252,14500
2253,14500
2254,14500
2255,14500
2256,14500
2257,14500
2258,14500
2259,14500
2260,14500
2261,14500
2262,14500
2263,14500
2264,14500
2265,14500
2266,14500
2267,14500
2268,14500
2269,14500
2270,14500
2271,14500
2272,14500
2273,14500
2274,14500
2275,14500
2276,14500
2277,14500
2278,14500
2279,14500
2280,14500
2281,14500
2282,14500
2283,14500
2284,14500
2285,14500
2286,14500
2287,14500
2288,14500
2289,14500
2290,14500
2291,14500
2292,14500
2293,14500
2294,14500
2295,14500
2296,14500
2297,14500
2298,14500
2299,14500
2300,14500
2301,14500
2302,14500
2303,14500
2304,14500
2305,14500
2306,14500
2307,14500
2308,14500
2309,14500
2310,14500
2311,14500
2312,14500
2313,14500
2314,14500
2315,14500
2316,14500
2317,14500
2318,14500
2319,14500
2320,14500
2321,14500
2322,14500
2323,14500
2324,14500
2325,14500
2326,14500
2327,14500
2328,14500
2329,14500
2330,14500
2331,14500
2332,14500
2333,14500
2334,14500
2335,14500
2336,14500
2337,14500
2338,14500
2339,14500
2340,14500
2341,14500
2342,14500
2343,14500
2344,14500
2345,14500
2346,14500
2347,14500
2348,14500
2349,14500
2350,14500
2351,14500
2352,14500
2353,14500
2354,14500
2355,14500
2356,14500
2357,14500
2358,14500
2359,14500
2360,14500
2361,14500
2362,14500
2363,14500
2364,14500
2365,14500
2366,14500
2367,14500
2368,14500
2369,14500
2370,14500
2371,14500
2372,14500
2373,14500
2374,14500
2375,14500
2376,14500
2377,14500
2378,14500
2379,14500
2380,14500
2381,14500
2382,14500
2383,14500
2384,14500
2385,14500
2386,14500
2387,14500
2388,14500
2389,14500
2390,14500
2391,14500
2392,14500
2393,14500
2394,14500
2395,14500
2396,14500
2397,14500
2398,14500
2399,14500
2400,14500
2401,14500
2402,14500
2403,14500
2404,14500
2405,14500
2406,14500
2407,14500
2408,14500
2409,14500
2410,14500
2411,14500
2412,14500
2413,14500
2414,14500
2415,14500
2416,14500
2417,14500
2418,14500
2419,14500
2420,14500
2421,14500
2422,14500
2423,14500
2424,14500
2425,14500
2426,14500
2427,14500
2428,14500
2429,14500
2430,14500
2431,14500
2432,14500
2433,14500
2434,14500
2435,14500
2436,14500
2437,14500
2438,14500
2439,14500
2440,14500
2441,14500
2442,14500
2443,14500
2444,14500
2445,14500
2446,14500
2447,14500
2448,14500
2449,14500
2450,14500
2451,14500
2452,14500
2453,14500
2454,14500
2455,14500
2456,14500
2457,14500
2458,14500
2459,14500
2460,14500
2461,14500
2462,14500
2463,14500
2464,14500
2465,14500
2466,14500
2467,14500
2468,14500
2469,14500
2470,14500
2471,14500
2472,14500
2473,14500
2474,14500
2475,14500
2476,14500
2477,14500
2478,14500
2479,14500
2480,14500
2481,14500
2482,14500
2483,14500
2484,14500
2485,14500
2486,14500
2487,14500
2488,14500
2489,14500
2490,14500
2491,14500
2492,14500
2493,14500
2494,14500
2495,14500
2496,14500
