fn,bs_status,bs_median_s,bs_cv,speedup_bs_vs_numpy,numpy_status,numpy_median_s,numpy_cv,speedup_bs_vs_pandas,pandas_status,pandas_median_s,pandas_cv,speedup_bs_vs_scipy,scipy_status,scipy_median_s,scipy_cv,status,bs_error,bs_mean_s,bs_summary,numpy_error,numpy_mean_s,numpy_summary,pandas_error,pandas_mean_s,pandas_summary,scipy_error,scipy_mean_s,scipy_summary
trimmed_mean_np,ok,0.10417609999421984,0.1476425117811288,,error,,,,error,,,0.31508666575215344,ok,0.03282449999824166,0.2228488800875635,ok,,0.10183918574226222,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,,0.035377285725969286,"{'kind': 'scalar', 'v': 0.0018045915823115865, 'isfinite': True}"
mean_nan_np,ok,0.002215399988926947,0.14086393220895813,,error,,,,error,,,,error,,,ok,,0.0021874999926824656,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
std_nan_np,ok,0.008649199968203902,0.3431973446533989,,error,,,,error,,,,error,,,ok,,0.008810571428122265,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
var_nan_np,ok,0.0073000999400392175,0.15446927603987134,,error,,,,error,,,,error,,,ok,,0.007292785715045673,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
mean_axis_np,ok,1.4434312999946997,0.060055598037412825,,error,,,0.12544822879955092,ok,0.1810758999781683,0.2341852873441781,,error,,,ok,,1.4715819285650338,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,,0.1746541857386806,"{'kind': 'array', 'shape': [32], 'nan': 0, 'mean': -5.0487962880401435e-05, 'std': 0.0013402038387173778, 'min': -0.002843093465919904, 'max': 0.003257907024011913}",NotImplementedError('scipy baseline not defined'),,
mean_over_last_axis_dyn_np,ok,0.0175717999227345,0.5070830846943774,,error,,,,error,,,,error,,,ok,,0.019593399949371815,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
rolling_mean_np,ok,0.023239500005729496,0.14409045616073637,,error,,,3.4196260668430183,ok,0.07947039999999106,0.06308677273794179,,error,,,ok,,0.022841571397813305,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,,0.08126931426314903,"{'kind': 'array', 'shape': [500000], 'nan': 63, 'mean': 0.001735462260461242, 'std': 0.12455903592000613, 'min': -0.5123483833896196, 'max': 0.5314257751350623}",NotImplementedError('scipy baseline not defined for this fn'),,
rolling_std_np,ok,0.019829199998639524,0.29916237881337593,,error,,,3.1060557190670703,ok,0.06159060006029904,0.08536952592247,,error,,,ok,,0.01954359998593905,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,,0.058702414273284376,"{'kind': 'array', 'shape': [500000], 'nan': 63, 'mean': 0.9973298715084933, 'std': 0.08851061906197265, 'min': 0.6765602378226521, 'max': 1.4245877667159572}",NotImplementedError('scipy baseline not defined for this fn'),,
rolling_var_np,ok,0.032945799990557134,0.6612225948641597,,error,,,1.4120737697129473,ok,0.04652189998887479,0.2609983313066283,,error,,,ok,,0.03466530001190092,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,,0.04587270000151226,"{'kind': 'array', 'shape': [500000], 'nan': 63, 'mean': 1.0025010022898817, 'std': 0.17764734181594496, 'min': 0.4577337554026435, 'max': 2.0294503050767583}",NotImplementedError('scipy baseline not defined for this fn'),,
rolling_mean_std_np,ok,0.029265200020745397,0.29193655871510715,,error,,,5.12738679314852,ok,0.15005400008521974,0.20780991279520747,,error,,,ok,,0.02758594284698899,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,,0.16230548569001257,"[{'kind': 'array', 'shape': [500000], 'nan': 63, 'mean': 0.001735462260461242, 'std': 0.12455903592000613, 'min': -0.5123483833896196, 'max': 0.5314257751350623}, {'kind': 'array', 'shape': [500000], 'nan': 63, 'mean': 0.9973298715084933, 'std': 0.08851061906197265, 'min': 0.6765602378226521, 'max': 1.4245877667159572}]",NotImplementedError('scipy baseline not defined for this fn'),,
rolling_zscore_np,ok,0.042939099948853254,0.11993380147621041,,error,,,3.0579285592941363,ok,0.13130470004398376,0.17498368577609472,,error,,,ok,,0.04101641424598971,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,,0.13916975717126792,"{'kind': 'array', 'shape': [500000], 'nan': 63, 'mean': -0.00012095734579937695, 'std': 0.9921141046076969, 'min': -4.325415652382944, 'max': 4.360447150492309}",NotImplementedError('scipy baseline not defined for this fn'),,
ewma_np,ok,0.006313999998383224,0.2230476720328744,,error,,,2.932008234180722,ok,0.01851269998587668,0.239628047525253,,error,,,ok,,0.006071842841005751,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,,0.018251814264138893,"{'kind': 'array', 'shape': [500000], 'nan': 0, 'mean': 0.0017280845438875489, 'std': 0.33344134800339925, 'min': -1.5710922549019113, 'max': 1.5154832895100765}",NotImplementedError('scipy baseline not defined for this fn'),,
rolling_mean_axis0_np,ok,0.20835390000138432,1.28057428270788,,error,,,12.073646329439999,ok,2.515591299976222,0.08427707327991174,,error,,,ok,,0.36606748568426284,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,,2.6228237857243846,"{'kind': 'array', 'shape': [500000, 32], 'nan': 2016, 'mean': -4.883569476751644e-05, 'std': 0.12510201671043164, 'min': -0.6357221445310827, 'max': 0.6168272191770096}",NotImplementedError('scipy baseline not defined'),,
rolling_std_axis0_np,ok,0.27780499996151775,0.053387540796327584,,error,,,9.146464607477801,ok,2.540933599928394,0.08257561738079808,,error,,,ok,,0.2723029428660603,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,,2.6313835571386983,"{'kind': 'array', 'shape': [500000, 32], 'nan': 2016, 'mean': 0.9957312558217424, 'std': 0.08897300905116327, 'min': 0.565914342237888, 'max': 1.4599581930656407}",NotImplementedError('scipy baseline not defined'),,
rolling_mean_std_axis0_np,ok,0.38839900004677474,0.12062063495103308,,error,,,14.606424061994453,ok,5.673120499937795,0.2525603672900915,,error,,,ok,,0.3958904714257057,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,,6.154610228575101,"[{'kind': 'array', 'shape': [500000, 32], 'nan': 2016, 'mean': -4.883569476751644e-05, 'std': 0.12510201671043164, 'min': -0.6357221445310827, 'max': 0.6168272191770096}, {'kind': 'array', 'shape': [500000, 32], 'nan': 2016, 'mean': 0.9957312558217424, 'std': 0.08897300905116327, 'min': 0.565914342237888, 'max': 1.4599581930656407}]",NotImplementedError('scipy baseline not defined'),,
rolling_mean_nan_np,ok,0.007269000052474439,0.10072780989856259,,error,,,,error,,,,error,,,ok,,0.007274528549584959,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
rolling_std_nan_np,ok,0.012010499951429665,0.1022952368862567,,error,,,,error,,,,error,,,ok,,0.012032157126148897,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
rolling_zscore_nan_np,ok,0.018098299973644316,0.09182380700024369,,error,,,,error,,,,error,,,ok,,0.017544985732196698,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
welford_np,ok,0.01218050008174032,0.03352480247495189,,error,,,,error,,,,error,,,ok,,0.01229988575713443,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
sign_mask_np,ok,0.0005185999907553196,0.2876675343315062,,error,,,,error,,,,error,,,ok,,0.0005699999830020326,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
demean_with_signs_np,ok,0.008064200053922832,0.13870555324639647,,error,,,,error,,,,error,,,ok,,0.00855582857704056,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
iqr_outliers_np,ok,0.07504469994455576,0.0971730064729288,,error,,,,error,,,,error,,,ok,,0.07404175715055317,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
zscore_outliers_np,ok,0.006561300018802285,0.21925662798484766,,error,,,,error,,,,error,,,ok,,0.006232299991617245,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
minmax_scale_np,ok,0.005641700001433492,0.08462460098644921,,error,,,,error,,,,error,,,ok,,0.005586728553420731,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
robust_scale_np,ok,0.17518680007196963,0.049472370292865143,,error,,,,error,,,,error,,,ok,,0.17483768573895628,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
winsorize_np,ok,0.030611200025305152,0.04738037042905562,,error,,,,error,,,,error,,,ok,,0.030337928561493754,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
quantile_bins_np,ok,0.14204130007419735,0.09693702597968633,,error,,,,error,,,,error,,,ok,,0.13934998570143112,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
diff_np,ok,0.004388200002722442,0.15433576674911662,0.8690807277727105,ok,0.0038137000519782305,0.18132982628170902,1.8665740126418413,ok,0.008190900087356567,0.318856981885354,,error,,,ok,,0.004233228541644556,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",,0.0037481571614210096,"{'kind': 'array', 'shape': [499999], 'nan': 0, 'mean': -2.3614640149849836e-06, 'std': 1.4173407394764523, 'min': -6.5704453610822835, 'max': 6.559956732482366}",,0.009134385751427285,"{'kind': 'array', 'shape': [500000], 'nan': 1, 'mean': -2.3614640149849836e-06, 'std': 1.4173407394764523, 'min': -6.5704453610822835, 'max': 6.559956732482366}",NotImplementedError('scipy baseline not defined for this fn'),,
pct_change_np,ok,0.004226600052788854,0.11093025160349042,,error,,,5.306534737383002,ok,0.02242860000114888,0.08357523788361891,,error,,,ok,,0.0041255142839093295,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,,0.0226116571242788,"{'kind': 'array', 'shape': [500000], 'nan': 1, 'mean': -1.1088779173340342, 'std': 775.9678007357211, 'min': -467317.79595353873, 'max': 138704.5432483153}",NotImplementedError('scipy baseline not defined for this fn'),,
cumsum_np,ok,0.0048380999360233545,0.2970486430367649,1.5873793719872022,ok,0.007679900038056076,0.10598117140299437,2.094148573778142,ok,0.010131700080819428,0.1811326073521312,,error,,,ok,,0.004649214296867805,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",,0.007500828559776502,"{'kind': 'array', 'shape': [500000], 'nan': 0, 'mean': 130.05232288793673, 'std': 188.47585340985881, 'min': -216.49697308981288, 'max': 887.559320588497}",,0.010925300036823111,"{'kind': 'array', 'shape': [500000], 'nan': 0, 'mean': 130.05232288793673, 'std': 188.47585340985881, 'min': -216.49697308981288, 'max': 887.559320588497}",NotImplementedError('scipy baseline not defined for this fn'),,
cummean_np,ok,0.004570999997667968,0.18639021499725122,3.37621965806291,ok,0.015432700049132109,0.13469819161762753,9.415554589630133,ok,0.043038500007241964,0.14842866451842956,,error,,,ok,,0.004341671392986817,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",,0.014807185690317835,"{'kind': 'array', 'shape': [500000], 'nan': 0, 'mean': 0.00034303862430088263, 'std': 0.003376643953830488, 'min': -0.2843172363550749, 'max': 0.3519943519257708}",,0.04073452856391668,"{'kind': 'array', 'shape': [500000], 'nan': 0, 'mean': 0.0003430386243008772, 'std': 0.0033766439538304893, 'min': -0.28431723635507494, 'max': 0.3519943519257708}",NotImplementedError('scipy baseline not defined for this fn'),,
ecdf_np,ok,0.08212169993203133,0.07228320208523929,,error,,,,error,,,,error,,,ok,,0.08285019999103886,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
cov_np,ok,0.0066383000230416656,0.06485514429615806,3.17415600908714,ok,0.021070999908261,0.0525465735610154,3.641067729628358,ok,0.024170499993488193,0.06265097472822918,,error,,,ok,,0.006584800014804516,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",,0.020819985706891333,"{'kind': 'scalar', 'v': -0.001031732784721694, 'isfinite': True}",,0.024442714256500558,"{'kind': 'scalar', 'v': -0.001031732784721694, 'isfinite': True}",NotImplementedError('scipy baseline not defined for this fn'),,
corr_np,ok,0.015506799914874136,0.06597066231056048,1.2325818431030187,ok,0.019113400019705296,0.11362175177028565,1.5551371121347013,ok,0.024115200038067997,0.03806457789264486,,error,,,ok,,0.015274799977695304,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",,0.02021994288744671,"{'kind': 'scalar', 'v': -0.0010303468546633014, 'isfinite': True}",,0.02374522861958082,"{'kind': 'scalar', 'v': -0.0010303468546633014, 'isfinite': True}",NotImplementedError('scipy baseline not defined for this fn'),,
cov_matrix_np,ok,1.9237222000956535,0.13324024256058736,0.16118075680832275,ok,0.3100670001003891,0.04635855614778662,0.19107176700267298,ok,0.3675689999945462,0.03167683907395626,,error,,,ok,,1.991963257131699,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",,0.3109979571475248,"{'kind': 'array', 'shape': [32, 32], 'nan': 0, 'mean': 0.031215603594599555, 'std': 0.17390254829199875, 'min': -0.005107155243722914, 'max': 1.0039352179708563}",,0.3707317571554865,"{'kind': 'array', 'shape': [32, 32], 'nan': 0, 'mean': 0.031215603594599555, 'std': 0.17390254829199875, 'min': -0.005107155243722914, 'max': 1.0039352179708563}",NotImplementedError('scipy baseline not defined'),,
corr_matrix_np,ok,2.0819991000462323,0.22530557000245993,0.1513909396171475,ok,0.3151958000380546,0.05803217971961176,4.7752070592912865,ok,9.941976799978875,0.03348738667818755,,error,,,ok,,2.3628213285368735,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",,0.31504302856046706,"{'kind': 'array', 'shape': [32, 32], 'nan': 0, 'mean': 0.0312333998208335, 'std': 0.1740010275520573, 'min': -0.005101152368258775, 'max': 1.0}",,9.872621771430463,"{'kind': 'array', 'shape': [32, 32], 'nan': 0, 'mean': 0.031233399820833507, 'std': 0.1740010275520573, 'min': -0.0051011523682588196, 'max': 1.0}",NotImplementedError('scipy baseline not defined'),,
rolling_cov_np,ok,0.010942399967461824,0.235766573589798,,error,,,20.612827229252776,ok,0.22555380000267178,0.0685864254422768,,error,,,ok,,0.010636385729802507,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,,0.23190911430200295,"{'kind': 'array', 'shape': [500000], 'nan': 63, 'mean': -0.000875653036256575, 'std': 0.12579278978478267, 'min': -0.5326912503608424, 'max': 0.5583602145124711}",NotImplementedError('scipy baseline not defined for this fn'),,
rolling_corr_np,ok,0.018581499927677214,0.08196298594621489,,error,,,19.70375918899629,ok,0.3661253999453038,0.06337602749794426,,error,,,ok,,0.018125542888550887,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,,0.37364717142190784,"{'kind': 'array', 'shape': [500000], 'nan': 63, 'mean': -0.000552761038749386, 'std': 0.1253214234641851, 'min': -0.47646644855210807, 'max': 0.5002631619414613}",NotImplementedError('scipy baseline not defined for this fn'),,
cov_nan_np,ok,0.007724499912001193,0.23244092646231765,,error,,,,error,,,,error,,,ok,,0.007318371424584517,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
corr_nan_np,ok,0.009433100000023842,0.15806468771230703,,error,,,,error,,,,error,,,ok,,0.00879244286833065,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
rolling_cov_nan_np,ok,0.2409117000643164,0.09534132301814102,,error,,,,error,,,,error,,,ok,,0.2439030714698934,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
rolling_corr_nan_np,ok,0.2974043000722304,0.09941299958480723,,error,,,,error,,,,error,,,ok,,0.30420352859489086,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
kde_gaussian_np,ok,7.449341100058518,0.08724237755566092,,error,,,,error,,,,error,,,ok,,7.875059514306486,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
t_test_1samp_np,ok,0.0049362999852746725,0.0733519968566026,,error,,,,error,,,3.9262200709231867,ok,0.01938100007828325,0.05109241686756643,ok,,0.004980814310589007,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,,0.019384671435026184,"[{'kind': 'scalar', 'v': 1.2159459080714206, 'isfinite': True}, {'kind': 'scalar', 'v': 0.2240061024089502, 'isfinite': True}]"
t_test_2samp_np,ok,0.009040400036610663,0.0912312107423964,,error,,,,error,,,4.452369342943783,ok,0.040251199970953166,0.11017876043257349,ok,,0.009593685739673674,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,,0.03886132855300924,"[{'kind': 'scalar', 'v': -99.2102248598244, 'isfinite': True}, {'kind': 'scalar', 'v': 0.0, 'isfinite': True}]"
chi2_gof_np,ok,4.400033503770828e-06,0.09912186878391674,,error,,,,error,,,149.13522594983596,ok,0.0006561999907717109,0.23610962693898985,ok,,4.414286065314497e-06,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined'),,,NotImplementedError('pandas baseline not defined'),,,,0.0006610428515289511,"[{'kind': 'scalar', 'v': 1.0, 'isfinite': True}, {'kind': 'scalar', 'v': 0.9097959895689501, 'isfinite': True}]"
chi2_independence_np,ok,1.0100076906383038e-05,0.8211495962470162,,error,,,,error,,,108.68233843174771,ok,0.0010976999765262008,0.16233595664307512,ok,,1.3857148587703705e-05,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined'),,,NotImplementedError('pandas baseline not defined'),,,,0.001128857140429318,"[{'kind': 'scalar', 'v': 0.27157465150403504, 'isfinite': True}, {'kind': 'scalar', 'v': 0.873028283380073, 'isfinite': True}, {'kind': 'scalar', 'v': 2.0, 'isfinite': True}, {'kind': 'array', 'shape': [2, 3], 'nan': 0, 'mean': 15.333333333333334, 'std': 8.11836144062158, 'min': 5.565217391304348, 'max': 30.652173913043477}]"
cohens_d_2samp_np,ok,0.00896959996316582,0.1130165211942241,,error,,,,error,,,,error,,,ok,,0.009174457135876375,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
hedges_g_2samp_np,ok,0.010973800090141594,0.13071644647939903,,error,,,,error,,,,error,,,ok,,0.01114715713941093,"{'error': 'TypeError(""float() argument must be a string or a real number, not \'dict\'"")'}",NotImplementedError('numpy baseline not defined for this fn'),,,NotImplementedError('pandas baseline not defined for this fn'),,,NotImplementedError('scipy baseline not defined for this fn'),,
