Amplicon_ID,Num_SNP_covered
-,3478
"A2-ns,A2-ns,A2-ns,A2-ns",231
"A1-ns,A1-ns,A1-ns,A1-ns,A1-ns",157
"A2-ns,A2-ns,A2-ns",50
"A2-ns,A2-ns",26
A1-sp,6
"A1-ns,A1-ns",2
"A1-ns,A1-ns,A1-ns,A1-ns",1
A1-ns,1
A2-ns,1
