Amplicon_ID,Num_SNP_covered
-,1506
A3-ns,979
A12-ns,364
A2-ns,308
A13-ns,295
A1-ns,160
A9-ns,136
A4-ns,88
A7-ns,17
A17-ns,16
A8-ns,14
A16-ns,14
A5-ns,11
A10-ns,11
A11-ns,10
A6-ns,8
A1-sp,6
A14-ns,6
A15-ns,4
