Amplicon_ID,Num_SNP_covered
A3-ns,964
-,857
A15-ns,369
"A2-sp,A2-ns",243
A1-ns,160
A5-sp,142
A11-ns,136
A3-sp,129
A16-ns,127
A1-sp,107
A4-ns,91
"A3-sp,A5-sp",58
"A3-sp,A2-ns",29
"A1-sp,A2-sp,A2-ns",18
A9-ns,17
"A2-sp,A3-sp,A2-ns",12
A13-ns,11
"A1-sp,A2-ns",11
A5-ns,11
A14-ns,10
A6-ns,9
"A10-ns,A13-ns",8
A10-ns,6
A4-sp,6
A7-ns,3
A8-ns,2
A12-ns,1
