Amplicon_ID,Num_SNP_covered
-,1864
A3-ns,961
A2-ns,308
A1-ns,160
A9-ns,109
A4-ns,85
A8-ns,17
A5-ns,11
A6-ns,8
A1-sp,6
A10-ns,5
A7-ns,3
