Amplicon_ID,Num_SNP_covered
A2-ns,963
A2-sp,312
A13-ns,297
A3-sp,287
-,285
A21-ns,207
A1-ns,160
A1-sp,144
A10-ns,136
A27-ns,132
A23-ns,115
A3-ns,89
A15-ns,70
"A13-ns,A23-ns",60
"A15-ns,A21-ns",57
"A13-ns,A21-ns",48
A20-ns,24
A8-ns,17
A19-ns,16
A9-ns,15
A18-ns,14
A4-ns,11
A14-ns,11
A12-ns,10
A5-ns,8
A28-ns,8
A4-sp,6
A16-ns,6
"A2-sp,A3-sp",4
"A17-ns,A26-ns",4
A22-ns,4
A6-ns,3
A26-ns,3
"A1-sp,A2-sp",2
A7-ns,2
A24-ns,2
A25-ns,1
A11-ns,1
"A5-ns,A26-ns",1
A29-ns,1
A17-ns,1
