Time,CTA AUDITOIRE 240P:DesPer 1:Des Heat Mass Flow [kg/s],CTA AUDITOIRE 240P:DesPer 1:Des Heat Cap [W],CTA AUDITOIRE 240P:DesPer 1:Des Cool Mass Flow [kg/s],CTA AUDITOIRE 240P:DesPer 1:Des Sens Cool Cap [W],CTA AUDITOIRE 240P:DesPer 1:Des Tot Cool Cap [W],CTA AUDITOIRE 240P:DesPer 2:Des Heat Mass Flow [kg/s],CTA AUDITOIRE 240P:DesPer 2:Des Heat Cap [W],CTA AUDITOIRE 240P:DesPer 2:Des Cool Mass Flow [kg/s],CTA AUDITOIRE 240P:DesPer 2:Des Sens Cool Cap [W],CTA AUDITOIRE 240P:DesPer 2:Des Tot Cool Cap [W],CTA AUDITOIRE 240P:DesPer 3:Des Heat Mass Flow [kg/s],CTA AUDITOIRE 240P:DesPer 3:Des Heat Cap [W],CTA AUDITOIRE 240P:DesPer 3:Des Cool Mass Flow [kg/s],CTA AUDITOIRE 240P:DesPer 3:Des Sens Cool Cap [W],CTA AUDITOIRE 240P:DesPer 3:Des Tot Cool Cap [W]
06:45:00,3.325589E+00,8.544094E+04,1.023609E+01,0.000000E+00,3.221620E+04,3.325589E+00,7.040308E+04,1.023608E+01,3.016059E+04,1.567891E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
07:00:00,3.325589E+00,8.485029E+04,1.022399E+01,0.000000E+00,3.716345E+04,3.325589E+00,6.981243E+04,1.022399E+01,3.194083E+04,1.584726E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
07:15:00,3.325589E+00,8.341584E+04,1.030184E+01,0.000000E+00,4.978753E+04,3.325589E+00,6.837798E+04,1.030184E+01,3.662757E+04,1.642518E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
07:30:00,3.325589E+00,8.198140E+04,1.037986E+01,0.000000E+00,6.280534E+04,3.325589E+00,6.694354E+04,1.037986E+01,4.138219E+04,1.701033E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
07:45:00,3.325589E+00,8.054695E+04,1.045781E+01,0.000000E+00,7.622510E+04,3.325589E+00,6.550909E+04,1.045780E+01,4.620375E+04,1.760226E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
08:00:00,3.325589E+00,7.911251E+04,1.053581E+01,3.451363E+03,9.005748E+04,3.325589E+00,6.407465E+04,1.053581E+01,5.109287E+04,1.820122E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
08:15:00,3.325589E+00,7.750930E+04,1.179431E+01,9.549437E+03,1.177070E+05,3.325589E+00,6.247145E+04,1.179431E+01,6.288169E+04,2.096047E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
08:30:00,3.325589E+00,7.590610E+04,1.307644E+01,1.689143E+04,1.495877E+05,3.325589E+00,6.086824E+04,1.307644E+01,7.602130E+04,2.388778E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
08:45:00,3.325589E+00,7.430290E+04,1.436568E+01,2.548222E+04,1.857045E+05,3.325589E+00,5.926504E+04,1.436568E+01,9.044185E+04,2.695564E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
09:00:00,3.325589E+00,7.269970E+04,1.566085E+01,3.532943E+04,2.261916E+05,3.325589E+00,5.766184E+04,1.566085E+01,1.061457E+05,3.016286E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
09:15:00,3.325589E+00,7.126525E+04,1.569101E+01,4.216555E+04,2.483043E+05,3.325589E+00,5.622739E+04,1.569100E+01,1.131181E+05,3.091746E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
09:30:00,3.325589E+00,6.983081E+04,1.570213E+01,4.896833E+04,2.705514E+05,3.325589E+00,5.479295E+04,1.570213E+01,1.199712E+05,3.163640E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
09:45:00,3.325589E+00,6.839636E+04,1.571071E+01,5.577166E+04,2.811303E+05,3.325589E+00,5.335850E+04,1.571071E+01,1.268133E+05,3.235111E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
10:00:00,3.325589E+00,6.696192E+04,1.571738E+01,6.257481E+04,2.882364E+05,3.325589E+00,5.192406E+04,1.571738E+01,1.336466E+05,3.306255E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
10:15:00,3.325589E+00,6.569623E+04,1.572263E+01,6.857959E+04,2.944996E+05,3.325589E+00,5.065837E+04,1.572263E+01,1.396752E+05,3.368944E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
10:30:00,3.325589E+00,6.443054E+04,1.572680E+01,7.458325E+04,3.007463E+05,3.325589E+00,4.939268E+04,1.572680E+01,1.456977E+05,3.431439E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
10:45:00,3.325589E+00,6.316486E+04,1.573002E+01,8.058523E+04,3.069776E+05,3.325589E+00,4.812700E+04,1.573002E+01,1.517142E+05,3.493755E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
11:00:00,3.325589E+00,6.189917E+04,1.573243E+01,8.658515E+04,3.131954E+05,3.325589E+00,4.686131E+04,1.573243E+01,1.577250E+05,3.555912E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
11:15:00,3.325589E+00,6.105538E+04,1.573412E+01,9.058664E+04,3.173435E+05,3.325589E+00,4.601752E+04,1.573412E+01,1.617342E+05,3.597382E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
11:30:00,3.325589E+00,6.021159E+04,1.573524E+01,9.458551E+04,3.214807E+05,3.325589E+00,4.517373E+04,1.573523E+01,1.657381E+05,3.638728E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
11:45:00,3.325589E+00,5.936780E+04,1.573583E+01,9.858168E+04,3.256078E+05,3.325589E+00,4.432994E+04,1.573583E+01,1.697370E+05,3.679957E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
12:00:00,3.325589E+00,5.852401E+04,1.573603E+01,1.025756E+05,3.297268E+05,3.325589E+00,4.348615E+04,1.573603E+01,1.737317E+05,3.721096E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
12:15:00,3.325589E+00,5.784897E+04,1.573583E+01,1.057684E+05,3.330146E+05,3.325589E+00,4.281111E+04,1.573583E+01,1.769237E+05,3.753923E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
12:30:00,3.325589E+00,5.717394E+04,1.573524E+01,1.089584E+05,3.362938E+05,3.325589E+00,4.213608E+04,1.573524E+01,1.801110E+05,3.786653E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
12:45:00,3.325589E+00,5.649891E+04,1.573434E+01,1.121459E+05,3.395659E+05,3.325589E+00,4.146105E+04,1.573433E+01,1.832944E+05,3.819306E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
13:00:00,3.325589E+00,5.582388E+04,1.573309E+01,1.153305E+05,3.428306E+05,3.325589E+00,4.078602E+04,1.573309E+01,1.864734E+05,3.851874E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
13:15:00,3.325589E+00,5.540198E+04,1.573154E+01,1.173149E+05,3.448538E+05,3.325589E+00,4.036412E+04,1.573154E+01,1.884508E+05,3.872036E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
13:30:00,3.325589E+00,5.498008E+04,1.572976E+01,1.192972E+05,3.468713E+05,3.325589E+00,3.994223E+04,1.572976E+01,1.904250E+05,3.892134E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
13:45:00,3.325589E+00,5.455819E+04,1.572772E+01,1.212770E+05,3.488827E+05,3.325589E+00,3.952033E+04,1.572772E+01,1.923956E+05,3.912165E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
14:00:00,3.325589E+00,5.413629E+04,1.572550E+01,1.232548E+05,3.508895E+05,3.325589E+00,3.909843E+04,1.572550E+01,1.943634E+05,3.932144E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
14:15:00,3.325589E+00,5.413629E+04,1.572309E+01,1.232360E+05,3.508358E+05,3.325589E+00,3.909843E+04,1.572309E+01,1.943337E+05,3.931543E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
14:30:00,3.325589E+00,5.413629E+04,1.572052E+01,1.232158E+05,3.507784E+05,3.325589E+00,3.909843E+04,1.572052E+01,1.943019E+05,3.930900E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
14:45:00,3.325589E+00,5.413629E+04,1.571779E+01,1.231944E+05,3.507176E+05,3.325589E+00,3.909843E+04,1.571779E+01,1.942681E+05,3.930218E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
15:00:00,3.325589E+00,5.413629E+04,1.571492E+01,1.231719E+05,3.506535E+05,3.325589E+00,3.909843E+04,1.571492E+01,1.942327E+05,3.929500E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
15:15:00,3.325589E+00,5.464257E+04,1.920060E+01,1.475693E+05,4.254186E+05,3.325589E+00,3.960471E+04,1.920060E+01,2.343918E+05,4.771009E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
15:30:00,3.325589E+00,5.514884E+04,2.274498E+01,1.713476E+05,5.003809E+05,3.325589E+00,4.011098E+04,2.274498E+01,2.741973E+05,5.616086E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
15:45:00,3.325589E+00,5.565512E+04,2.630433E+01,1.941572E+05,5.745579E+05,3.325589E+00,4.061726E+04,2.630433E+01,3.131018E+05,6.453727E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
16:00:00,3.325589E+00,5.616139E+04,2.987507E+01,2.159655E+05,6.478649E+05,3.325589E+00,4.112353E+04,2.987507E+01,3.510565E+05,7.282992E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
16:15:00,3.325589E+00,5.683643E+04,2.996721E+01,2.105488E+05,6.435942E+05,3.325589E+00,4.179857E+04,2.996721E+01,3.460564E+05,7.242851E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
16:30:00,3.325589E+00,5.751146E+04,3.000970E+01,2.047559E+05,6.382289E+05,3.325589E+00,4.247360E+04,3.000970E+01,3.404557E+05,7.190428E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
16:45:00,3.325589E+00,5.818649E+04,3.004620E+01,1.989061E+05,6.327196E+05,3.325589E+00,4.314863E+04,3.004620E+01,3.347709E+05,7.136405E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
17:00:00,3.325589E+00,5.886152E+04,3.007987E+01,1.930233E+05,6.271356E+05,3.325589E+00,4.382366E+04,3.007987E+01,3.290404E+05,7.081558E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
17:15:00,3.325589E+00,5.970531E+04,2.589171E+01,1.595784E+05,5.330463E+05,3.325589E+00,4.466746E+04,2.589171E+01,2.766572E+05,6.027952E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
17:30:00,3.325589E+00,6.054911E+04,2.162184E+01,1.277758E+05,4.394861E+05,3.325589E+00,4.551125E+04,2.162183E+01,2.255468E+05,4.977402E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
17:45:00,3.325589E+00,6.139290E+04,1.732636E+01,9.799523E+04,3.476453E+05,3.325589E+00,4.635504E+04,1.732636E+01,1.763426E+05,3.943327E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
18:00:00,3.325589E+00,6.223669E+04,1.300893E+01,7.027580E+04,2.576164E+05,3.325589E+00,4.719883E+04,1.300893E+01,1.291004E+05,2.926747E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
18:15:00,3.325589E+00,6.350237E+04,1.289247E+01,6.473994E+04,2.502532E+05,3.325589E+00,4.846451E+04,1.289247E+01,1.230379E+05,2.850047E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
18:30:00,3.325589E+00,6.476806E+04,1.283992E+01,5.958929E+04,2.441970E+05,3.325589E+00,4.973020E+04,1.283992E+01,1.176496E+05,2.788138E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
18:45:00,3.325589E+00,6.603375E+04,1.279621E+01,5.451632E+04,2.383466E+05,3.325589E+00,5.099589E+04,1.279621E+01,1.123790E+05,2.728524E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
19:00:00,3.325589E+00,6.729943E+04,1.275921E+01,4.950268E+04,2.326529E+05,3.325589E+00,5.226157E+04,1.275921E+01,1.071981E+05,2.670659E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
19:15:00,3.325589E+00,6.822760E+04,1.272691E+01,4.582528E+04,2.284032E+05,3.325589E+00,5.318974E+04,1.272691E+01,1.033746E+05,2.627340E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
19:30:00,3.325589E+00,6.915577E+04,1.269788E+01,4.217678E+04,2.242300E+05,3.325589E+00,5.411791E+04,1.269788E+01,9.959486E+04,2.584876E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
19:45:00,3.325589E+00,7.008394E+04,1.267156E+01,3.855273E+04,2.151683E+05,3.325589E+00,5.504608E+04,1.267156E+01,9.585181E+04,2.543120E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
20:00:00,3.325589E+00,7.101211E+04,1.264735E+01,3.494919E+04,2.032544E+05,3.325589E+00,5.597425E+04,1.264735E+01,9.213877E+04,2.501934E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
20:15:00,3.325589E+00,7.177153E+04,1.212553E+01,3.073830E+04,1.859367E+05,3.325589E+00,5.673367E+04,1.212553E+01,8.556829E+04,2.370209E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
20:30:00,3.325589E+00,7.253094E+04,1.159501E+01,2.674565E+04,1.693383E+05,3.325589E+00,5.749308E+04,1.159500E+01,7.917668E+04,2.239257E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
20:45:00,3.325589E+00,7.329035E+04,1.106279E+01,2.299178E+04,1.535642E+05,3.325589E+00,5.825249E+04,1.106279E+01,7.301619E+04,2.110476E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
21:00:00,3.325589E+00,7.404976E+04,1.052900E+01,1.947807E+04,1.386082E+05,3.325589E+00,5.901190E+04,1.052900E+01,6.708877E+04,1.983901E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
21:15:00,3.325589E+00,7.480917E+04,1.040354E+01,1.687029E+04,1.295674E+05,3.325589E+00,5.977131E+04,1.040354E+01,6.391369E+04,1.935813E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
21:30:00,3.325589E+00,7.556859E+04,1.028708E+01,1.433233E+04,1.208761E+05,3.325589E+00,6.053073E+04,1.028708E+01,6.084908E+04,1.889967E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
21:45:00,3.325589E+00,7.632800E+04,1.017277E+01,1.185008E+04,1.124368E+05,3.325589E+00,6.129014E+04,1.017277E+01,5.784998E+04,1.845061E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
22:00:00,3.325589E+00,7.708741E+04,1.006024E+01,9.421695E+03,1.042380E+05,3.325589E+00,6.204955E+04,1.006023E+01,5.491270E+04,1.801007E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
22:15:00,3.325589E+00,7.767806E+04,1.003889E+01,7.618705E+03,9.866167E+04,3.325589E+00,6.264020E+04,1.003888E+01,5.301317E+04,1.778837E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
22:30:00,3.325589E+00,7.826872E+04,1.001884E+01,5.824061E+03,9.315722E+04,3.325589E+00,6.323086E+04,1.001884E+01,5.112790E+04,1.756973E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
22:45:00,3.325589E+00,7.885937E+04,9.999624E+00,4.036868E+03,8.771777E+04,3.325589E+00,6.382151E+04,9.999624E+00,4.925380E+04,1.735326E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
23:00:00,3.325589E+00,7.945002E+04,9.981209E+00,2.256683E+03,8.234133E+04,3.325589E+00,6.441216E+04,9.981208E+00,4.739035E+04,1.713887E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
23:15:00,3.325589E+00,8.004068E+04,9.963540E+00,4.830765E+02,7.702564E+04,3.325589E+00,6.500282E+04,9.963539E+00,4.553684E+04,1.692642E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
23:30:00,3.325589E+00,8.063133E+04,9.946419E+00,0.000000E+00,7.176760E+04,3.325589E+00,6.559347E+04,9.946419E+00,4.369202E+04,1.671554E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
23:45:00,3.325589E+00,8.122198E+04,9.929861E+00,0.000000E+00,6.656594E+04,3.325589E+00,6.618413E+04,9.929860E+00,4.185566E+04,1.650623E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
24:00:00,3.325589E+00,8.181264E+04,9.913830E+00,0.000000E+00,6.141905E+04,3.325589E+00,6.677478E+04,9.913829E+00,4.002730E+04,1.629837E+05,3.325589E+00,1.533862E+05,3.325589E+00,0.000000E+00,0.000000E+00
Coinc Peak   ,3.325589E+00,3.007987E+01,1.533862E+05,1.930233E+05
NonCoinc Peak,3.325589E+00,3.007987E+01,1.533862E+05,1.930233E+05
