Time,TZ_AMPHITHEATER:PARIS_ ORLY ANN HTG 99.6% CONDNS DB:Des Heat Load [W],TZ_AMPHITHEATER:PARIS_ ORLY ANN CLG .4% CONDNS DP=>MDB:Des Sens Cool Load [W],TZ_AMPHITHEATER:PARIS_ ORLY ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],TZ_AMPHITHEATER:PARIS_ ORLY ANN CLG .4% CONDNS DP=>MDB:Des Cool Mass Flow [kg/s],TZ_AMPHITHEATER::Des Latent Heat Load [W],TZ_AMPHITHEATER::Des Latent Cool Load [W],TZ_AMPHITHEATER::Des Latent Heat Mass Flow [kg/s],TZ_AMPHITHEATER::Des Latent Cool Mass Flow [kg/s],TZ_AMPHITHEATER::Des Heat Load No DOAS [W],TZ_AMPHITHEATER::Des Sens Cool Load No DOAS [W],TZ_AMPHITHEATER::Des Latent Heat Load No DOAS [W],TZ_AMPHITHEATER::Des Latent Cool Load No DOAS [W],TZ_AMPHITHEATER:PARIS_ ORLY ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],TZ_AMPHITHEATER:PARIS_ ORLY ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],TZ_AMPHITHEATER:PARIS_ ORLY ANN CLG .4% CONDNS DP=>MDB:Cooling Zone Temperature [C],TZ_AMPHITHEATER:PARIS_ ORLY ANN CLG .4% CONDNS DP=>MDB:Cooling Zone Relative Humidity [%]
03:00:00,0.000000E+00,1.866576E+04,0.000000E+00,9.073696E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.119834E+01,1.476949E+01,1.549471E-02,1.000000E+02
03:15:00,0.000000E+00,1.863962E+04,0.000000E+00,9.061083E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.119533E+01,1.477223E+01,1.547458E-02,1.000000E+02
03:30:00,0.000000E+00,1.861388E+04,0.000000E+00,9.048660E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.119232E+01,1.477496E+01,1.545474E-02,1.000000E+02
03:45:00,0.000000E+00,1.858851E+04,0.000000E+00,9.036419E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.118931E+01,1.477768E+01,1.543521E-02,1.000000E+02
04:00:00,0.000000E+00,1.856350E+04,0.000000E+00,9.024350E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.118631E+01,1.478041E+01,1.541594E-02,1.000000E+02
04:15:00,0.000000E+00,1.853884E+04,0.000000E+00,9.012445E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.118331E+01,1.478313E+01,1.539695E-02,1.000000E+02
04:30:00,0.000000E+00,1.851449E+04,0.000000E+00,9.000696E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.118031E+01,1.478585E+01,1.537820E-02,1.000000E+02
04:45:00,0.000000E+00,1.849046E+04,0.000000E+00,8.989097E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.117732E+01,1.478856E+01,1.535970E-02,1.000000E+02
05:00:00,0.000000E+00,1.846672E+04,0.000000E+00,8.977640E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.117434E+01,1.479127E+01,1.534142E-02,1.000000E+02
05:15:00,0.000000E+00,1.844327E+04,0.000000E+00,8.966319E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.117135E+01,1.479398E+01,1.532337E-02,1.000000E+02
05:30:00,0.000000E+00,1.842008E+04,0.000000E+00,8.955129E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.116837E+01,1.479669E+01,1.530551E-02,1.000000E+02
05:45:00,0.000000E+00,1.839716E+04,0.000000E+00,8.944063E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.116540E+01,1.479939E+01,1.528787E-02,1.000000E+02
06:00:00,0.000000E+00,1.837448E+04,0.000000E+00,8.933116E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.116243E+01,1.480209E+01,1.527041E-02,1.000000E+02
06:15:00,0.000000E+00,1.835204E+04,0.000000E+00,8.922284E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.115946E+01,1.480479E+01,1.525314E-02,1.000000E+02
06:30:00,0.000000E+00,1.832982E+04,0.000000E+00,8.911561E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.115650E+01,1.480748E+01,1.523604E-02,1.000000E+02
06:45:00,0.000000E+00,1.830783E+04,0.000000E+00,8.900944E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.115354E+01,1.481017E+01,1.521912E-02,1.000000E+02
07:00:00,0.000000E+00,1.828605E+04,0.000000E+00,8.890429E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.115058E+01,1.481286E+01,1.520235E-02,1.000000E+02
07:15:00,0.000000E+00,1.842512E+04,0.000000E+00,8.958119E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.114763E+01,1.481554E+01,1.518575E-02,1.000000E+02
07:30:00,0.000000E+00,1.856517E+04,0.000000E+00,9.025968E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.114468E+01,1.481823E+01,1.544979E-02,1.000000E+02
07:45:00,0.000000E+00,1.870539E+04,0.000000E+00,9.093744E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.114174E+01,1.482091E+01,1.556818E-02,1.000000E+02
08:00:00,0.000000E+00,1.884587E+04,0.000000E+00,9.161577E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.113880E+01,1.482358E+01,1.561597E-02,1.000000E+02
08:15:00,0.000000E+00,2.109824E+04,0.000000E+00,1.025592E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.113586E+01,1.482625E+01,1.563047E-02,1.000000E+02
08:30:00,0.000000E+00,2.340350E+04,0.000000E+00,1.137082E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.113293E+01,1.482892E+01,1.886091E-02,1.000000E+02
08:45:00,0.000000E+00,2.572779E+04,0.000000E+00,1.249189E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.113000E+01,1.483159E+01,2.075288E-02,1.000000E+02
09:00:00,0.000000E+00,2.806644E+04,0.000000E+00,1.361813E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.112707E+01,1.483426E+01,2.185365E-02,1.000000E+02
09:15:00,0.000000E+00,2.814430E+04,0.000000E+00,1.364435E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.112415E+01,1.483692E+01,2.249493E-02,1.000000E+02
09:30:00,0.000000E+00,2.817822E+04,0.000000E+00,1.365403E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.112124E+01,1.483958E+01,2.287051E-02,1.000000E+02
09:45:00,0.000000E+00,2.820176E+04,0.000000E+00,1.366148E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111832E+01,1.484223E+01,2.309118E-02,1.000000E+02
10:00:00,0.000000E+00,2.821850E+04,0.000000E+00,1.366729E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111541E+01,1.484488E+01,2.322194E-02,1.000000E+02
10:15:00,0.000000E+00,2.823074E+04,0.000000E+00,1.367185E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111251E+01,1.484753E+01,2.329992E-02,1.000000E+02
10:30:00,0.000000E+00,2.823989E+04,0.000000E+00,1.367548E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110960E+01,1.485018E+01,2.334704E-02,1.000000E+02
10:45:00,0.000000E+00,2.824667E+04,0.000000E+00,1.367828E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110671E+01,1.485282E+01,2.337575E-02,1.000000E+02
11:00:00,0.000000E+00,2.825158E+04,0.000000E+00,1.368037E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110381E+01,1.485546E+01,2.339351E-02,1.000000E+02
11:15:00,0.000000E+00,2.825499E+04,0.000000E+00,1.368184E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110092E+01,1.485810E+01,2.340441E-02,1.000000E+02
11:30:00,0.000000E+00,2.825722E+04,0.000000E+00,1.368281E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109803E+01,1.486074E+01,2.341120E-02,1.000000E+02
11:45:00,0.000000E+00,2.825842E+04,0.000000E+00,1.368333E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109515E+01,1.486337E+01,2.341533E-02,1.000000E+02
12:00:00,0.000000E+00,2.825886E+04,0.000000E+00,1.368350E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.109227E+01,1.486600E+01,2.341772E-02,1.000000E+02
12:15:00,0.000000E+00,2.825856E+04,0.000000E+00,1.368333E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.108939E+01,1.486863E+01,2.341888E-02,1.000000E+02
12:30:00,0.000000E+00,2.825753E+04,0.000000E+00,1.368282E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.108652E+01,1.487125E+01,2.341914E-02,1.000000E+02
12:45:00,0.000000E+00,2.825591E+04,0.000000E+00,1.368203E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.108365E+01,1.487387E+01,2.341861E-02,1.000000E+02
13:00:00,0.000000E+00,2.825368E+04,0.000000E+00,1.368095E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.108079E+01,1.487649E+01,2.341763E-02,1.000000E+02
13:15:00,0.000000E+00,2.825089E+04,0.000000E+00,1.367960E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.107793E+01,1.487910E+01,2.341605E-02,1.000000E+02
13:30:00,0.000000E+00,2.824768E+04,0.000000E+00,1.367806E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.107507E+01,1.488172E+01,2.341407E-02,1.000000E+02
13:45:00,0.000000E+00,2.824399E+04,0.000000E+00,1.367628E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.107221E+01,1.488433E+01,2.341174E-02,1.000000E+02
14:00:00,0.000000E+00,2.823996E+04,0.000000E+00,1.367435E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.106936E+01,1.488693E+01,2.340910E-02,1.000000E+02
14:15:00,0.000000E+00,2.823561E+04,0.000000E+00,1.367225E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.106652E+01,1.488954E+01,2.340618E-02,1.000000E+02
14:30:00,0.000000E+00,2.823095E+04,0.000000E+00,1.367002E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.106367E+01,1.489214E+01,2.340302E-02,1.000000E+02
14:45:00,0.000000E+00,2.822601E+04,0.000000E+00,1.366765E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.106083E+01,1.489473E+01,2.339963E-02,1.000000E+02
15:00:00,0.000000E+00,2.822081E+04,0.000000E+00,1.366515E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.105800E+01,1.489733E+01,2.339603E-02,1.000000E+02
15:15:00,0.000000E+00,3.448031E+04,0.000000E+00,1.669618E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.105517E+01,1.489992E+01,2.339224E-02,1.000000E+02
15:30:00,0.000000E+00,4.088412E+04,0.000000E+00,1.977825E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.105234E+01,1.490251E+01,2.925633E-02,1.000000E+02
15:45:00,0.000000E+00,4.734320E+04,0.000000E+00,2.287333E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.104951E+01,1.490510E+01,3.351471E-02,1.000000E+02
16:00:00,0.000000E+00,5.384344E+04,0.000000E+00,2.597832E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.104669E+01,1.490768E+01,3.660861E-02,1.000000E+02
16:15:00,0.000000E+00,5.411193E+04,0.000000E+00,2.605845E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.104387E+01,1.491026E+01,3.885468E-02,1.000000E+02
16:30:00,0.000000E+00,5.426339E+04,0.000000E+00,2.609539E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.104106E+01,1.491284E+01,4.048989E-02,1.000000E+02
16:45:00,0.000000E+00,5.438380E+04,0.000000E+00,2.612713E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.103825E+01,1.491542E+01,4.168212E-02,1.000000E+02
17:00:00,0.000000E+00,5.448441E+04,0.000000E+00,2.615641E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.103544E+01,1.491799E+01,4.255489E-02,1.000000E+02
17:15:00,0.000000E+00,4.691867E+04,0.000000E+00,2.251453E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.103264E+01,1.492056E+01,4.319603E-02,1.000000E+02
17:30:00,0.000000E+00,3.916215E+04,0.000000E+00,1.880160E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.102984E+01,1.492313E+01,3.218035E-02,1.000000E+02
17:45:00,0.000000E+00,3.133401E+04,0.000000E+00,1.506640E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.102704E+01,1.492569E+01,2.610371E-02,1.000000E+02
18:00:00,0.000000E+00,2.345112E+04,0.000000E+00,1.131211E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.102425E+01,1.492826E+01,2.283124E-02,1.000000E+02
18:15:00,0.000000E+00,2.317703E+04,0.000000E+00,1.121085E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.102146E+01,1.493081E+01,2.106476E-02,1.000000E+02
18:30:00,0.000000E+00,2.304801E+04,0.000000E+00,1.116515E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.101868E+01,1.493337E+01,2.010128E-02,1.000000E+02
18:45:00,0.000000E+00,2.295094E+04,0.000000E+00,1.112714E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.101589E+01,1.493592E+01,1.956925E-02,1.000000E+02
19:00:00,0.000000E+00,2.287447E+04,0.000000E+00,1.109497E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.101312E+01,1.493848E+01,1.926704E-02,1.000000E+02
19:15:00,0.000000E+00,2.281097E+04,0.000000E+00,1.106688E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.101034E+01,1.494102E+01,1.908909E-02,1.000000E+02
19:30:00,0.000000E+00,2.275577E+04,0.000000E+00,1.104164E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.100757E+01,1.494357E+01,1.897786E-02,1.000000E+02
19:45:00,0.000000E+00,2.270673E+04,0.000000E+00,1.101875E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.100480E+01,1.494611E+01,1.890358E-02,1.000000E+02
20:00:00,0.000000E+00,2.266216E+04,0.000000E+00,1.099769E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.100204E+01,1.494865E+01,1.884963E-02,1.000000E+02
20:15:00,0.000000E+00,2.172642E+04,0.000000E+00,1.054394E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099928E+01,1.495119E+01,1.880761E-02,1.000000E+02
20:30:00,0.000000E+00,2.077166E+04,0.000000E+00,1.008261E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099652E+01,1.495372E+01,1.721251E-02,1.000000E+02
20:45:00,0.000000E+00,1.981221E+04,0.000000E+00,9.619815E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099376E+01,1.495625E+01,1.640740E-02,1.000000E+02
21:00:00,0.000000E+00,1.884917E+04,0.000000E+00,9.155653E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099101E+01,1.495878E+01,1.600013E-02,1.000000E+02
21:15:00,0.000000E+00,1.861762E+04,0.000000E+00,9.046560E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098827E+01,1.496131E+01,1.578576E-02,1.000000E+02
21:30:00,0.000000E+00,1.840501E+04,0.000000E+00,8.945284E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098552E+01,1.496383E+01,1.537678E-02,1.000000E+02
21:45:00,0.000000E+00,1.819769E+04,0.000000E+00,8.845891E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098278E+01,1.496636E+01,1.516783E-02,1.000000E+02
22:00:00,0.000000E+00,1.799423E+04,0.000000E+00,8.748031E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098005E+01,1.496887E+01,1.505439E-02,1.000000E+02
22:15:00,0.000000E+00,1.795425E+04,0.000000E+00,8.729465E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.097731E+01,1.497139E+01,1.498625E-02,1.000000E+02
22:30:00,0.000000E+00,1.791744E+04,0.000000E+00,8.712038E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.097458E+01,1.497390E+01,1.493981E-02,1.000000E+02
22:45:00,0.000000E+00,1.788248E+04,0.000000E+00,8.695326E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.097186E+01,1.497641E+01,1.490459E-02,1.000000E+02
23:00:00,0.000000E+00,1.784915E+04,0.000000E+00,8.679312E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.096913E+01,1.497892E+01,1.487482E-02,1.000000E+02
23:15:00,0.000000E+00,1.781725E+04,0.000000E+00,8.663947E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.096641E+01,1.498142E+01,1.484812E-02,1.000000E+02
