"","drySoil","wetSoil"
"344",0.3595,0.05105
"345",0.36,0.05121
"346",0.3604,0.05136
"347",0.3609,0.05156
"348",0.3615,0.05175
"349",0.3621,0.05195
"350",0.3626,0.05214
"351",0.3632,0.05233
"352",0.3637,0.05253
"353",0.3643,0.05272
"354",0.3649,0.05292
"355",0.3654,0.05311
"356",0.366,0.0533
"357",0.3667,0.05355
"358",0.3674,0.0538
"359",0.3681,0.05404
"360",0.3688,0.05429
"361",0.3695,0.05454
"362",0.37,0.05461
"363",0.3705,0.05468
"364",0.371,0.05475
"365",0.3715,0.05482
"366",0.3719,0.05489
"367",0.3722,0.05489
"368",0.3725,0.05488
"369",0.3728,0.05488
"370",0.3731,0.05488
"371",0.3733,0.05488
"372",0.3736,0.0549
"373",0.3739,0.05493
"374",0.3742,0.05496
"375",0.3745,0.05498
"376",0.3747,0.05501
"377",0.3752,0.05549
"378",0.3758,0.05597
"379",0.3763,0.05645
"380",0.3768,0.05692
"381",0.3773,0.0574
"382",0.3778,0.05753
"383",0.3783,0.05766
"384",0.3789,0.05778
"385",0.3794,0.05791
"386",0.3799,0.05804
"387",0.3804,0.05813
"388",0.3808,0.05821
"389",0.3813,0.0583
"390",0.3817,0.05839
"391",0.3822,0.05847
"392",0.3825,0.05884
"393",0.3829,0.0592
"394",0.3832,0.05956
"395",0.3836,0.05992
"396",0.3839,0.06028
"397",0.3843,0.06028
"398",0.3846,0.06028
"399",0.385,0.06028
"400",0.3853,0.06027
"401",0.3857,0.06027
"402",0.3862,0.06063
"403",0.3866,0.061
"404",0.3871,0.06136
"405",0.3876,0.06172
"406",0.3881,0.06208
"407",0.3886,0.06223
"408",0.3891,0.06237
"409",0.3896,0.06251
"410",0.3901,0.06266
"411",0.3906,0.0628
"412",0.3911,0.0628
"413",0.3917,0.06279
"414",0.3922,0.06279
"415",0.3928,0.06279
"416",0.3933,0.06279
"417",0.3939,0.063
"418",0.3944,0.06322
"419",0.395,0.06344
"420",0.3955,0.06365
"421",0.3961,0.06387
"422",0.3966,0.06433
"423",0.3971,0.06479
"424",0.3976,0.06525
"425",0.3981,0.06571
"426",0.3987,0.06616
"427",0.3991,0.06643
"428",0.3995,0.06669
"429",0.3999,0.06696
"430",0.4003,0.06722
"431",0.4007,0.06749
"432",0.401,0.06749
"433",0.4013,0.06748
"434",0.4015,0.06748
"435",0.4018,0.06748
"436",0.4021,0.06748
"437",0.4023,0.06747
"438",0.4026,0.06747
"439",0.4028,0.06747
"440",0.4031,0.06747
"441",0.4034,0.06747
"442",0.4038,0.06776
"443",0.4043,0.06806
"444",0.4047,0.06836
"445",0.4052,0.06866
"446",0.4056,0.06896
"447",0.4061,0.06938
"448",0.4066,0.06981
"449",0.407,0.07023
"450",0.4075,0.07066
"451",0.4079,0.07109
"452",0.4082,0.07108
"453",0.4085,0.07108
"454",0.4088,0.07108
"455",0.4091,0.07108
"456",0.4094,0.07107
"457",0.4097,0.07107
"458",0.4099,0.07107
"459",0.4102,0.07107
"460",0.4104,0.07106
"461",0.4107,0.07106
"462",0.411,0.07113
"463",0.4113,0.07119
"464",0.4116,0.07126
"465",0.4119,0.07132
"466",0.4122,0.07139
"467",0.4128,0.07197
"468",0.4134,0.07256
"469",0.4139,0.07315
"470",0.4145,0.07373
"471",0.415,0.07432
"472",0.4155,0.07432
"473",0.416,0.07431
"474",0.4165,0.07431
"475",0.417,0.07431
"476",0.4175,0.07431
"477",0.4178,0.07445
"478",0.4182,0.07459
"479",0.4185,0.07474
"480",0.4189,0.07488
"481",0.4193,0.07502
"482",0.4196,0.07521
"483",0.42,0.07539
"484",0.4204,0.07558
"485",0.4207,0.07576
"486",0.4211,0.07595
"487",0.4214,0.07614
"488",0.4217,0.07632
"489",0.4221,0.07651
"490",0.4224,0.0767
"491",0.4227,0.07689
"492",0.423,0.07717
"493",0.4232,0.07745
"494",0.4235,0.07772
"495",0.4237,0.078
"496",0.424,0.07828
"497",0.4242,0.07848
"498",0.4245,0.07867
"499",0.4247,0.07887
"500",0.425,0.07907
"501",0.4252,0.07927
"502",0.4255,0.07943
"503",0.4258,0.07959
"504",0.4261,0.07975
"505",0.4264,0.07991
"506",0.4267,0.08007
"507",0.427,0.08006
"508",0.4274,0.08006
"509",0.4277,0.08006
"510",0.4281,0.08006
"511",0.4284,0.08005
"512",0.4288,0.08022
"513",0.4291,0.08039
"514",0.4295,0.08056
"515",0.4298,0.08073
"516",0.4302,0.0809
"517",0.4306,0.0812
"518",0.4311,0.08151
"519",0.4315,0.08181
"520",0.4319,0.08212
"521",0.4324,0.08243
"522",0.4328,0.08272
"523",0.4333,0.08301
"524",0.4337,0.0833
"525",0.4342,0.08359
"526",0.4346,0.08389
"527",0.4351,0.08404
"528",0.4355,0.08419
"529",0.4359,0.08434
"530",0.4364,0.08449
"531",0.4368,0.08464
"532",0.437,0.08495
"533",0.4373,0.08526
"534",0.4376,0.08557
"535",0.4378,0.08588
"536",0.4381,0.08619
"537",0.4384,0.08636
"538",0.4386,0.08653
"539",0.4389,0.0867
"540",0.4392,0.08686
"541",0.4394,0.08703
"542",0.4397,0.08737
"543",0.44,0.08771
"544",0.4403,0.08804
"545",0.4406,0.08838
"546",0.4409,0.08872
"547",0.4412,0.08882
"548",0.4415,0.08893
"549",0.4418,0.08904
"550",0.4421,0.08914
"551",0.4424,0.08925
"552",0.4427,0.08947
"553",0.443,0.08969
"554",0.4433,0.08991
"555",0.4436,0.09013
"556",0.4438,0.09035
"557",0.4439,0.09058
"558",0.444,0.09081
"559",0.4441,0.09104
"560",0.4441,0.09127
"561",0.4442,0.09151
"562",0.4443,0.09189
"563",0.4444,0.09227
"564",0.4445,0.09265
"565",0.4446,0.09303
"566",0.4447,0.09341
"567",0.445,0.09355
"568",0.4453,0.09369
"569",0.4456,0.09384
"570",0.4459,0.09398
"571",0.4462,0.09412
"572",0.4465,0.09437
"573",0.4468,0.09461
"574",0.4471,0.09485
"575",0.4474,0.09509
"576",0.4477,0.09534
"577",0.4479,0.0954
"578",0.4482,0.09546
"579",0.4485,0.09552
"580",0.4487,0.09558
"581",0.449,0.09564
"582",0.4492,0.09569
"583",0.4495,0.09575
"584",0.4497,0.0958
"585",0.45,0.09586
"586",0.4502,0.09591
"587",0.4506,0.09617
"588",0.4509,0.09643
"589",0.4513,0.09669
"590",0.4516,0.09695
"591",0.452,0.09722
"592",0.4525,0.09797
"593",0.453,0.09872
"594",0.4535,0.09947
"595",0.454,0.1002
"596",0.4545,0.101
"597",0.4549,0.101
"598",0.4553,0.101
"599",0.4557,0.101
"600",0.4561,0.101
"601",0.4565,0.101
"602",0.4568,0.101
"603",0.4571,0.1011
"604",0.4573,0.1011
"605",0.4576,0.1012
"606",0.4579,0.1012
"607",0.4579,0.1015
"608",0.458,0.1017
"609",0.458,0.1019
"610",0.458,0.1022
"611",0.4581,0.1024
"612",0.4582,0.1026
"613",0.4583,0.1028
"614",0.4584,0.1031
"615",0.4585,0.1033
"616",0.4586,0.1035
"617",0.4589,0.1035
"618",0.4591,0.1035
"619",0.4594,0.1035
"620",0.4597,0.1035
"621",0.4599,0.1035
"622",0.4602,0.1035
"623",0.4604,0.1035
"624",0.4606,0.1035
"625",0.4608,0.1035
"626",0.4611,0.1035
"627",0.4613,0.1042
"628",0.4614,0.1049
"629",0.4616,0.1056
"630",0.4618,0.1063
"631",0.462,0.107
"632",0.4622,0.1075
"633",0.4623,0.108
"634",0.4625,0.1086
"635",0.4627,0.1091
"636",0.4628,0.1096
"637",0.4628,0.1096
"638",0.4627,0.1096
"639",0.4627,0.1096
"640",0.4627,0.1096
"641",0.4626,0.1096
"642",0.4626,0.1096
"643",0.4626,0.1096
"644",0.4625,0.1096
"645",0.4625,0.1096
"646",0.4625,0.1096
"647",0.4625,0.1096
"648",0.4626,0.1096
"649",0.4626,0.1096
"650",0.4627,0.1096
"651",0.4628,0.1096
"652",0.4628,0.1097
"653",0.4629,0.1099
"654",0.463,0.11
"655",0.4631,0.1102
"656",0.4631,0.1103
"657",0.4632,0.1105
"658",0.4633,0.1108
"659",0.4634,0.111
"660",0.4635,0.1112
"661",0.4636,0.1114
"662",0.464,0.1118
"663",0.4645,0.1121
"664",0.4649,0.1125
"665",0.4653,0.1129
"666",0.4658,0.1132
"667",0.4661,0.1132
"668",0.4664,0.1132
"669",0.4667,0.1132
"670",0.467,0.1132
"671",0.4673,0.1132
"672",0.4673,0.1135
"673",0.4674,0.1138
"674",0.4675,0.1141
"675",0.4676,0.1144
"676",0.4677,0.1146
"677",0.4677,0.1148
"678",0.4678,0.115
"679",0.4679,0.1152
"680",0.468,0.1154
"681",0.4681,0.1156
"682",0.4682,0.1158
"683",0.4684,0.116
"684",0.4685,0.1162
"685",0.4687,0.1163
"686",0.4688,0.1165
"687",0.469,0.1168
"688",0.4692,0.1171
"689",0.4694,0.1174
"690",0.4696,0.1176
"691",0.4698,0.1179
"692",0.4701,0.1182
"693",0.4704,0.1184
"694",0.4708,0.1186
"695",0.4711,0.1188
"696",0.4714,0.1191
"697",0.4715,0.1191
"698",0.4716,0.1192
"699",0.4716,0.1193
"700",0.4717,0.1194
"701",0.4718,0.1195
"702",0.4717,0.1196
"703",0.4717,0.1197
"704",0.4716,0.1199
"705",0.4716,0.12
"706",0.4715,0.1202
"707",0.4718,0.1204
"708",0.472,0.1206
"709",0.4723,0.1209
"710",0.4725,0.1211
"711",0.4728,0.1213
"712",0.4731,0.1215
"713",0.4733,0.1217
"714",0.4736,0.1218
"715",0.4739,0.122
"716",0.4742,0.1221
"717",0.4743,0.1223
"718",0.4745,0.1225
"719",0.4746,0.1226
"720",0.4748,0.1228
"721",0.4749,0.1229
"722",0.4749,0.1231
"723",0.4749,0.1233
"724",0.4749,0.1234
"725",0.4749,0.1236
"726",0.4749,0.1238
"727",0.4749,0.124
"728",0.4749,0.1241
"729",0.4749,0.1243
"730",0.4749,0.1245
"731",0.4749,0.1246
"732",0.4751,0.1248
"733",0.4753,0.125
"734",0.4755,0.1252
"735",0.4757,0.1253
"736",0.4759,0.1255
"737",0.4761,0.1257
"738",0.4764,0.1259
"739",0.4766,0.1261
"740",0.4768,0.1263
"741",0.477,0.1265
"742",0.4773,0.1267
"743",0.4775,0.1268
"744",0.4777,0.1269
"745",0.4779,0.1271
"746",0.4782,0.1272
"747",0.4784,0.1274
"748",0.4786,0.1275
"749",0.4788,0.1277
"750",0.4791,0.1278
"751",0.4793,0.1279
"752",0.4793,0.1281
"753",0.4794,0.1282
"754",0.4794,0.1284
"755",0.4795,0.1285
"756",0.4796,0.1287
"757",0.4795,0.1288
"758",0.4795,0.129
"759",0.4795,0.1291
"760",0.4795,0.1293
"761",0.4795,0.1294
"762",0.4799,0.1296
"763",0.4802,0.1297
"764",0.4805,0.1299
"765",0.4808,0.13
"766",0.4811,0.1302
"767",0.4811,0.1303
"768",0.4811,0.1304
"769",0.4811,0.1306
"770",0.4811,0.1307
"771",0.4811,0.1309
"772",0.4813,0.131
"773",0.4815,0.1312
"774",0.4816,0.1314
"775",0.4818,0.1316
"776",0.482,0.1318
"777",0.4825,0.132
"778",0.4829,0.1322
"779",0.4833,0.1323
"780",0.4838,0.1325
"781",0.4842,0.1327
"782",0.4845,0.1329
"783",0.4847,0.1331
"784",0.485,0.1334
"785",0.4852,0.1336
"786",0.4855,0.1338
"787",0.4857,0.134
"788",0.4858,0.1343
"789",0.486,0.1346
"790",0.4862,0.1348
"791",0.4864,0.1351
"792",0.4863,0.1352
"793",0.4863,0.1353
"794",0.4863,0.1353
"795",0.4863,0.1354
"796",0.4863,0.1355
"797",0.4863,0.1358
"798",0.4864,0.1361
"799",0.4864,0.1364
"800",0.4864,0.1367
"801",0.4864,0.1369
"802",0.4866,0.1371
"803",0.4868,0.1373
"804",0.487,0.1374
"805",0.4872,0.1376
"806",0.4874,0.1377
"807",0.4875,0.1383
"808",0.4875,0.1388
"809",0.4876,0.1394
"810",0.4877,0.1399
"811",0.4877,0.1405
"812",0.4878,0.1407
"813",0.4878,0.1409
"814",0.4878,0.1411
"815",0.4878,0.1412
"816",0.4879,0.1414
"817",0.4881,0.1415
"818",0.4884,0.1415
"819",0.4887,0.1415
"820",0.4889,0.1416
"821",0.4892,0.1416
"822",0.4893,0.142
"823",0.4893,0.1423
"824",0.4894,0.1427
"825",0.4895,0.1431
"826",0.4896,0.1434
"827",0.4897,0.1438
"828",0.4897,0.1442
"829",0.4898,0.1445
"830",0.4899,0.1449
"831",0.49,0.1453
"832",0.4901,0.1453
"833",0.4902,0.1452
"834",0.4903,0.1452
"835",0.4904,0.1452
"836",0.4905,0.1452
"837",0.4907,0.1453
"838",0.4909,0.1454
"839",0.4912,0.1455
"840",0.4914,0.1455
"841",0.4916,0.1456
"842",0.4919,0.1456
"843",0.4921,0.1456
"844",0.4924,0.1456
"845",0.4926,0.1456
"846",0.4929,0.1456
"847",0.4929,0.1458
"848",0.4929,0.146
"849",0.493,0.1462
"850",0.493,0.1464
"851",0.493,0.1467
"852",0.4929,0.1469
"853",0.4928,0.1471
"854",0.4927,0.1474
"855",0.4926,0.1476
"856",0.4924,0.1478
"857",0.4926,0.1479
"858",0.4928,0.1479
"859",0.493,0.148
"860",0.4932,0.148
"861",0.4934,0.1481
"862",0.4935,0.1481
"863",0.4936,0.1481
"864",0.4937,0.1481
"865",0.4938,0.1481
"866",0.4939,0.1481
"867",0.4939,0.1481
"868",0.494,0.1481
"869",0.494,0.1481
"870",0.4941,0.1481
"871",0.4941,0.1481
"872",0.4942,0.1483
"873",0.4943,0.1485
"874",0.4945,0.1487
"875",0.4946,0.1489
"876",0.4947,0.1491
"877",0.4948,0.1492
"878",0.495,0.1493
"879",0.4951,0.1494
"880",0.4953,0.1494
"881",0.4954,0.1495
"882",0.4957,0.1499
"883",0.4959,0.1502
"884",0.4962,0.1506
"885",0.4965,0.151
"886",0.4967,0.1513
"887",0.4969,0.1513
"888",0.4972,0.1513
"889",0.4974,0.1513
"890",0.4976,0.1513
"891",0.4979,0.1513
"892",0.498,0.1513
"893",0.4982,0.1513
"894",0.4984,0.1513
"895",0.4986,0.1513
"896",0.4988,0.1513
"897",0.4987,0.1517
"898",0.4987,0.1521
"899",0.4987,0.1525
"900",0.4987,0.1529
"901",0.4987,0.1533
"902",0.4987,0.1533
"903",0.4987,0.1533
"904",0.4987,0.1534
"905",0.4987,0.1534
"906",0.4987,0.1535
"907",0.4987,0.1535
"908",0.4987,0.1535
"909",0.4987,0.1534
"910",0.4987,0.1534
"911",0.4987,0.1534
"912",0.4987,0.1534
"913",0.4987,0.1534
"914",0.4987,0.1534
"915",0.4987,0.1534
"916",0.4987,0.1534
"917",0.4987,0.1534
"918",0.4987,0.1534
"919",0.4987,0.1534
"920",0.4987,0.1534
"921",0.4987,0.1534
"922",0.4987,0.1534
"923",0.4987,0.1534
"924",0.4987,0.1534
"925",0.4987,0.1534
"926",0.4987,0.1534
"927",0.4986,0.1534
"928",0.4986,0.1534
"929",0.4986,0.1534
"930",0.4986,0.1534
"931",0.4986,0.1534
"932",0.4987,0.1534
"933",0.4987,0.1534
"934",0.4987,0.1534
"935",0.4987,0.1534
"936",0.4987,0.1534
"937",0.4989,0.1532
"938",0.499,0.1531
"939",0.4991,0.1529
"940",0.4993,0.1527
"941",0.4994,0.1526
"942",0.4996,0.1523
"943",0.4997,0.152
"944",0.4999,0.1517
"945",0.5,0.1515
"946",0.5002,0.1512
"947",0.5002,0.151
"948",0.5003,0.1509
"949",0.5003,0.1507
"950",0.5003,0.1506
"951",0.5004,0.1504
"952",0.5004,0.1504
"953",0.5004,0.1504
"954",0.5004,0.1504
"955",0.5004,0.1504
"956",0.5004,0.1504
"957",0.5002,0.15
"958",0.5,0.1497
"959",0.4998,0.1493
"960",0.4996,0.1489
"961",0.4995,0.1486
"962",0.4993,0.1481
"963",0.4992,0.1476
"964",0.4991,0.1471
"965",0.499,0.1466
"966",0.4989,0.1461
"967",0.4989,0.1454
"968",0.4989,0.1447
"969",0.4989,0.144
"970",0.4989,0.1433
"971",0.4989,0.1425
"972",0.4989,0.1414
"973",0.4989,0.1403
"974",0.4989,0.1392
"975",0.4989,0.1381
"976",0.4989,0.137
"977",0.4988,0.1363
"978",0.4988,0.1355
"979",0.4988,0.1348
"980",0.4988,0.134
"981",0.4988,0.1332
"982",0.4979,0.1321
"983",0.497,0.1309
"984",0.4962,0.1298
"985",0.4953,0.1287
"986",0.4944,0.1275
"987",0.494,0.1264
"988",0.4937,0.1252
"989",0.4933,0.124
"990",0.493,0.1229
"991",0.4926,0.1217
"992",0.4926,0.1209
"993",0.4926,0.1201
"994",0.4926,0.1193
"995",0.4926,0.1185
"996",0.4926,0.1178
"997",0.4926,0.1169
"998",0.4926,0.1161
"999",0.4926,0.1152
"1000",0.4926,0.1143
"1001",0.4926,0.1135
"1002",0.4926,0.1128
"1003",0.4926,0.1122
"1004",0.4926,0.1116
"1005",0.4926,0.1109
"1006",0.4926,0.1103
"1007",0.4926,0.1098
"1008",0.4926,0.1093
"1009",0.4926,0.1088
"1010",0.4926,0.1083
"1011",0.4925,0.1078
"1012",0.4933,0.107
"1013",0.494,0.1062
"1014",0.4947,0.1054
"1015",0.4955,0.1046
"1016",0.4962,0.1039
"1017",0.4968,0.1037
"1018",0.4974,0.1036
"1019",0.498,0.1035
"1020",0.4986,0.1034
"1021",0.4992,0.1032
"1022",0.4994,0.1029
"1023",0.4997,0.1026
"1024",0.4999,0.1024
"1025",0.5001,0.1021
"1026",0.5003,0.1018
"1027",0.5004,0.1016
"1028",0.5005,0.1015
"1029",0.5006,0.1013
"1030",0.5006,0.1012
"1031",0.5007,0.101
"1032",0.5007,0.101
"1033",0.5008,0.101
"1034",0.5008,0.101
"1035",0.5008,0.101
"1036",0.5008,0.101
"1037",0.5008,0.101
"1038",0.5008,0.101
"1039",0.5008,0.101
"1040",0.5008,0.101
"1041",0.5008,0.101
"1042",0.5008,0.101
"1043",0.5008,0.101
"1044",0.5008,0.101
"1045",0.5008,0.101
"1046",0.5008,0.101
"1047",0.5007,0.1012
"1048",0.5006,0.1014
"1049",0.5006,0.1016
"1050",0.5005,0.1019
"1051",0.5004,0.1021
"1052",0.5004,0.1021
"1053",0.5005,0.1021
"1054",0.5005,0.1021
"1055",0.5006,0.1021
"1056",0.5006,0.1021
"1057",0.5008,0.1021
"1058",0.5011,0.1021
"1059",0.5014,0.1021
"1060",0.5016,0.102
"1061",0.5019,0.102
"1062",0.502,0.1023
"1063",0.5022,0.1026
"1064",0.5023,0.1029
"1065",0.5025,0.1032
"1066",0.5026,0.1035
"1067",0.5027,0.1036
"1068",0.5028,0.1037
"1069",0.5029,0.1037
"1070",0.5031,0.1038
"1071",0.5032,0.1039
"1072",0.5032,0.1049
"1073",0.5033,0.1059
"1074",0.5033,0.1069
"1075",0.5034,0.1079
"1076",0.5034,0.1088
"1077",0.5032,0.1092
"1078",0.503,0.1096
"1079",0.5028,0.11
"1080",0.5026,0.1104
