iter	Passed	Remaining
835	3656	717
836	3661	712
837	3665	708
838	3669	704
839	3674	699
840	3678	695
841	3682	691
842	3686	686
843	3691	682
844	3694	677
845	3698	673
846	3702	668
847	3706	664
848	3710	659
849	3715	655
850	3719	651
851	3723	646
852	3727	642
853	3731	638
854	3735	633
855	3740	629
856	3744	624
857	3748	620
858	3752	615
859	3756	611
860	3760	607
861	3764	602
862	3767	598
863	3771	593
864	3775	589
865	3779	584
866	3783	580
867	3788	576
868	3792	571
869	3796	567
870	3800	562
871	3805	558
872	3809	554
873	3813	549
874	3817	545
875	3820	540
876	3825	536
877	3829	532
878	3833	527
879	3837	523
880	3840	518
881	3844	514
882	3848	510
883	3854	505
884	3858	501
885	3862	496
886	3866	492
887	3870	488
888	3875	483
889	3879	479
890	3884	475
891	3888	470
892	3892	466
893	3897	462
894	3901	457
895	3905	453
896	3909	448
897	3913	444
898	3918	440
899	3922	435
900	3926	431
901	3930	427
902	3935	422
903	3939	418
904	3943	413
905	3947	409
906	3951	405
907	3955	400
908	3959	396
909	3963	392
910	3968	387
911	3972	383
912	3976	378
913	3980	374
914	3985	370
915	3990	365
916	3994	361
917	3998	357
918	4002	352
919	4006	348
920	4010	343
921	4013	339
922	4017	335
923	4021	330
924	4025	326
925	4029	321
926	4033	317
927	4037	313
928	4041	308
929	4045	304
930	4049	300
931	4053	295
932	4057	291
933	4061	287
934	4064	282
935	4069	278
936	4073	273
937	4078	269
938	4082	265
939	4086	260
940	4090	256
941	4095	252
942	4099	247
943	4104	243
944	4108	239
945	4112	234
946	4116	230
947	4121	226
948	4125	221
949	4129	217
950	4134	213
951	4138	208
952	4143	204
953	4147	199
954	4151	195
955	4155	191
956	4160	186
957	4164	182
958	4168	178
959	4171	173
960	4175	169
961	4179	165
962	4184	160
963	4188	156
964	4192	152
965	4196	147
966	4200	143
967	4204	138
968	4208	134
969	4211	130
970	4215	125
971	4219	121
972	4223	117
973	4226	112
974	4230	108
975	4233	104
976	4237	99
977	4241	95
978	4245	91
979	4249	86
980	4253	82
981	4257	78
982	4261	73
983	4265	69
984	4269	65
985	4273	60
986	4277	56
987	4281	52
988	4285	47
989	4289	43
990	4293	38
991	4297	34
992	4301	30
993	4305	25
994	4309	21
995	4314	17
996	4317	12
997	4321	8
998	4325	4
999	4329	0
