person_id,string,abr,dyn_id
15312,徽宗,,
15314,高宗,,
15315,孝宗,,
15316,光宗,,
15317,寧宗,,
15318,理宗,,
15319,度宗,,
15323,景宗,,
15324,毅宗,,
15325,惠宗,,
15326,崇宗,,
15327,仁宗,,
15328,桓宗,,
15330,神宗,,
15333,太祖,,
15334,太宗,,
15335,熙宗,,
15337,世宗,,
15338,章宗,,
15340,宣宗,,
15341,哀宗,,
15343,世祖,,
15345,武宗,,
15346,仁宗,,
15347,英宗,,
15348,泰定,,
15350,文宗,,
15351,明宗,,
15352,寧宗,,
15354,太祖,,
15355,惠帝,,
15356,成祖,,
15357,仁宗,,
15358,宣宗,,
15360,代宗,,
15359,英宗,,
15361,憲宗,,
15362,孝宗,,
15363,武宗,,
15364,世宗,,
15365,穆宗,,
15366,神宗,,
15367,光宗,,
15368,熹宗,,
15369,思宗,,
15370,太祖,,
15371,太宗,,
15372,世祖,,
15373,聖祖,,
15374,世宗,,
15375,高宗,,
15376,仁宗,,
15377,宣宗,,
15378,文宗,,
15379,穆宗,,
15380,德宗,,
16516,太宗,,
16567,太祖,,
16568,惠宗,,
16569,定宗,,
16570,光宗,,
16571,景宗,,
16573,成宗,,
16574,穆宗,,
16576,顯宗,,
16577,德宗,,
16578,靖宗,,
16579,文宗,,
16580,順宗,,
16581,宣宗,,
16582,獻宗,,
16583,肅宗,,
16584,睿宗,,
16585,仁宗,,
16586,元宗,,
16587,明宗,,
16588,神宗,,
16589,熙宗,,
16590,康宗,,
16591,高宗,,
16593,元宗,,
16608,太祖,,
16609,定宗,,
16610,太宗,,
16611,世宗,,
16612,文宗,,
16613,端宗,,
16614,世祖,,
16615,睿宗,,
16619,中宗,,
16620,仁宗,,
16621,明宗,,
16622,宣宗,,
16625,仁祖,,
16626,孝宗,,
16627,顯宗,,
16628,肅宗,,
16629,景宗,,
16630,英宗,,
16633,正宗,,
16634,純祖,,
16636,憲宗,,
16637,哲宗,,
16638,高宗,,
16639,純宗,,
15307,真宗,,
16647,德宗,,
16649,仁宗,,
15344,成宗,,
16645,昭宗,,
16642,安宗,,
16643,紹宗,,
16644,昭宗,,
16616,德宗,,
3629,高帝,,
3630,孝惠帝,,
2933,少帝,,
2946,少帝,,
3631,孝文帝,,
3632,孝景帝,,
3839,孝武帝,,
3633,孝昭帝,,
3634,孝宣帝,,
3708,孝元帝,,
3723,孝成帝,,
3724,孝哀帝,,
3725,孝平帝,,
3643,光武帝,,
3854,孝明帝,,
3644,孝章帝,,
3645,孝和帝,,
2999,殤帝,,
3646,孝安帝,,
3728,少帝,,
3647,孝順帝,,
3652,孝沖帝,,
3653,孝質帝,,
3654,孝桓帝,,
3837,孝靈帝,,
3655,少帝,,
3656,孝獻帝,,
4113,文帝,,
263,明帝,,
3657,邵陵厲公,,
3657,少帝,,
3710,昭烈帝,,
3729,孝懷帝,,
3907,大皇帝,,
3730,少帝,,
3730,廢帝,,
3731,景帝,,
3910,末皇帝,,
3641,武帝,,
3877,惠帝,,
3662,懷帝,,
3663,愍帝,,
3874,明帝,,
3876,成帝,,
3664,康帝,,
3875,穆帝,,
3866,哀帝,,
3665,廢帝,,
3871,簡文帝,,
3872,武帝,,
3872,孝武帝,,
3666,安帝,,
3667,恭帝,,
264,光文帝,,
266,昭武帝,,
267,隱帝,,
3004,秦文王,,
3009,武帝,,
3040,昭文帝,,
3078,歸義侯,,
7617,明皇帝,,
4302,武皇帝,,
3968,成王,,
3636,文王,,
272,桓王,,
273,涼哀公公,,
3637,威王,,
274,涼敬悼公,,
274,沖王,,
275,涼悼公,,
3635,文明帝,,
3998,景昭帝,,
4001,幽帝,,
7866,景明帝,,
3678,厲王,,
4326,宣昭帝,,
3679,哀平帝,,
3680,高帝,,
293,後主,,
3703,成武帝,,
3672,惠愍帝,,
3673,昭武帝,,
288,昭文帝,,
4362,武昭帝,,
3901,文桓帝,,
3900,後主,,
297,宣烈王,,
298,武元王,,
299,文昭王,,
4359,懿武皇帝,,
276,隱王,,
3886,靈皇帝,,
277,後主,,
278,武威武王,,
279,河西康王,,
280,南涼景王,,
7342,武宣王,,
283,哀王,,
289,南燕末主,,
3671,後主,,
286,冠軍侯,,
4407,武烈皇帝,,
302,廢主,,
303,後主,,
290,惠懿帝,,
291,文成帝,,
292,昭成帝,,
4002,西燕威皇帝,,
3198,仇池武王,,
3237,仇池惠文王,,
3249,仇池孝昭王,,
3856,武帝,,
3732,少帝,,
3853,文帝,,
3860,孝武帝,,
3833,前廢帝,,
3838,明帝,,
3733,後廢帝,,
3734,順帝,,
7605,高帝,,
4361,武帝,,
3695,明帝,,
3697,和帝,,
3861,武帝,,
4356,簡文帝,,
4358,孝元帝,,
3737,敬帝,,
7153,宣帝,,
7175,孝明帝,,
7175,明帝,,
7178,孝靖帝,,
7178,靖帝,,
4486,武帝,,
4485,文帝,,
4479,廢帝,,
4487,孝宣帝,,
311,道武帝,,
312,明元帝,,
4051,太武帝,,
315,文成帝,,
316,獻文帝,,
3819,孝文帝,,
3821,宣武帝,,
3825,孝明帝,,
3740,孝莊帝,,
3739,長廣王,,
3741,節閔帝,,
318,出帝,,
318,孝武帝,,
7809,孝靜帝,,
3820,文帝,,
3744,廢帝,,
320,恭帝,,
4519,文宣帝,,
3742,廢帝,,
4521,孝昭帝,,
4520,武成帝,,
3682,孝閔帝,,
3914,明帝,,
3918,武帝,,
3917,孝宣帝,,
321,靜帝,,
4171,文帝,,
4173,煬帝,,
3746,恭帝,,
10187,武周聖神皇帝,,
10186,唐殤皇帝,,
15283,神武聖文帝,,
15256,武忠景王,,
15257,景帝,,
15258,高帝,,
15259,睿帝,,
15263,吳越武肅王,,
15264,吳越文穆王,,
15265,吳越忠獻王,,
15382,吳越忠獻王,,
15243,神武元聖孝帝,,
15277,武穆王,,
15279,恭孝王,,
15273,天皇大帝帝,,
15245,光聖神閔孝帝,,
15246,聖德和武欽孝帝,,
15249,聖文章武明德帝,,
15287,武信王,,
15288,文獻王,,
15285,武成英烈昭肅帝,,
15267,忠潔王,,
15260,光文肅武孝高帝,,
15261,明道崇德文宣帝,,
15296,大聖大明神烈帝,,
15297,孝武惠文帝,,
15298,孝和莊憲帝,,
15299,孝安敬正帝,,
15300,孝成康靖帝,,
15301,文武大聖廣孝帝,,
15302,神聖孝章帝,,
15303,仁聖大孝帝,,
15251,睿文聖武昭肅帝,,
15253,聖神恭肅文武帝,,
15254,睿武孝文帝,,
15292,神武帝,,
15293,孝和帝,,
15305,啓運立極英武帝,,
15306,至仁應道神功帝,,
15308,體天法道極功帝,,
15309,體乾應曆隆功帝,,
15310,紹天法古運德帝,,
15311,憲天敦化寧文帝,,
15312,體神合道開德帝,,
15314,受命中興全功帝,,
15315,紹統同道冠德帝,,
15316,循道憲仁明功帝,,
15317,法天備道純德帝,,
15318,建道備德大功帝,,
15319,端文明武景孝帝,,
15323,武烈帝,,
15324,昭英帝,,
15325,康靖帝,,
15326,聖文帝,,
15327,聖宗帝,,
15328,昭簡帝,,
15330,英文帝,,
15333,武元帝,,
15334,文烈帝,,
15335,德宗帝,,
15337,仁帝,,
15338,憲帝,,
15340,哀帝,,
15343,聖德神功文武帝,,
15345,仁惠宣孝帝,,
15346,聖文欽孝帝,,
15347,睿聖文孝帝,,
15350,翼獻莊和帝,,
15351,光聖仁孝帝,,
15354,開天行道肇紀帝,,
15356,啓天弘道高明帝,,
15357,敬天體道純誠帝,,
15358,憲天崇道英明帝,,
15360,恭仁康定景帝,,
15359,法天立道仁明帝,,
15361,繼天凝道顯中帝,,
15362,達天明道純誠帝,,
15363,承天達道英肅帝,,
15364,欽天履道英毅帝,,
15365,契天隆道淵懿帝,,
15366,範天合道哲肅帝,,
15367,崇天契道英睿帝,,
15368,達天闡道敦孝帝,,
15369,紹天繹道剛明帝,,
15370,承天廣運聖德帝,,
15371,應天興國弘德帝,,
15372,體天隆運定統帝,,
15373,合天弘運文武帝,,
15374,敬天昌運建中帝,,
15375,法天隆運至誠帝,,
15376,受天興運敷化帝,,
15377,效天符運立中帝,,
15378,協天翊運執中帝,,
15379,繼天開運受中帝,,
15380,同天崇運大中帝,,
16334,日本孝徳天皇,,
16338,日本天武天皇,,
16340,日本文武天皇,,
16341,日本元明天皇,,
16342,日本元正天皇,,
16343,日本聖武天皇,,
16344,日本孝謙天皇,,
16346,日本光仁天皇,,
16347,日本桓武天皇,,
16348,日本平城天皇,,
16349,日本嵯峨天皇,,
16350,日本淳和天皇,,
16351,日本仁明天皇,,
16352,日本文徳天皇,,
16353,日本清和天皇,,
16354,日本陽成天皇,,
16355,日本光孝天皇,,
16356,日本宇多天皇,,
16357,日本醍醐天皇,,
16358,日本朱雀天皇,,
16359,日本村上天皇,,
16360,日本冷泉天皇,,
16361,日本円融天皇,,
16362,日本花山天皇,,
16363,日本一条天皇,,
16364,日本三条天皇,,
16365,日本後一条天皇,,
16366,日本後朱雀天皇,,
16367,日本後冷泉天皇,,
16368,日本後三条天皇,,
16369,日本白河天皇,,
16370,日本堀河天皇,,
16371,日本鳥羽天皇,,
16372,日本崇徳天皇,,
16373,日本近衛天皇,,
16374,日本後白河天皇,,
16375,日本二条天皇,,
16376,日本六条天皇,,
16377,日本高倉天皇,,
16378,日本安徳天皇,,
16379,日本後鳥羽天皇,,
16380,日本土御門天皇,,
16381,日本順徳天皇,,
16383,日本後堀河天皇,,
16384,日本四条天皇,,
16385,日本後嵯峨天皇,,
16386,日本後深草天皇,,
16387,日本亀山天皇,,
16388,日本後宇多天皇,,
16389,日本伏見天皇,,
16390,日本後伏見天皇,,
16391,日本後二条天皇,,
16392,日本花園天皇,,
16393,日本後醍醐天皇,,
16394,日本後村上天皇,,
16395,日本長慶天皇,,
16396,日本後亀山天皇,,
16397,日本光厳天皇,,
16398,日本光明天皇,,
16399,日本崇光天皇,,
16400,日本後光厳天皇,,
16401,日本後円融天皇,,
16402,日本後小松天皇,,
16403,日本称光天皇,,
16404,日本後花園天皇,,
16405,日本後土御門天皇,,
16406,日本後柏原天皇,,
16407,日本後奈良天皇,,
16408,日本正親町天皇,,
16409,日本後陽成天皇,,
16410,日本後水尾天皇,,
16412,日本後光明天皇,,
16413,日本後西天皇,,
16414,日本霊元天皇,,
16416,日本中御門天皇,,
16417,日本桜町天皇,,
16418,日本桃園天皇,,
16419,日本後桜町天皇,,
16420,日本後桃園天皇,,
16421,日本光格天皇,,
16422,日本仁孝天皇,,
16423,日本孝明天皇,,
16424,日本明治天皇,,
16425,日本大正天皇,,
16426,日本昭和天皇,,
16510,新羅法興王,,
16511,新羅眞興王,,
16512,新羅眞智王,,
16513,新羅眞平王,,
16514,新羅善德王,,
16515,新羅眞德王,,
16516,新羅武烈王,,
16517,新羅文武王,,
16518,新羅神文王,,
16519,新羅孝昭王,,
16520,新羅聖德王,,
16521,新羅孝成王,,
16522,新羅景德王,,
16523,新羅惠恭王,,
16524,新羅宣德王,,
16525,新羅元聖王,,
16526,新羅昭聖王,,
16527,新羅哀莊王,,
16528,新羅憲德王,,
16529,新羅興德王,,
16530,新羅僖康王,,
16531,新羅閔哀王,,
16532,新羅神武王,,
16533,新羅文聖王,,
16534,新羅憲安王,,
16535,新羅景文王,,
16536,新羅憲康王,,
16537,新羅定康王,,
16538,新羅眞聖王,,
16539,新羅孝恭王,,
16540,新羅神德王,,
16541,新羅景明王,,
16542,新羅景哀王,,
16543,新羅敬順王,,
16594,高麗忠烈王,,
16595,高麗忠宣王,,
16596,高麗忠肅王,,
16597,高麗忠惠王,,
16598,高麗忠穆王,,
16599,高麗忠定王,,
16600,高麗恭愍王,,
16601,高麗前廢王,,
16602,高麗後廢王,,
16603,高麗恭讓王,,
16618,朝鮮燕山君,,
16623,朝鮮光海君,,
1571,西平明公,,
15307,應符稽古成功帝,,
16651,末主,,
15344,欽明廣孝帝,,
16646,後主,,
16641,後梁末帝,,
16640,懿太子,,
15266,吳越忠懿王,,
16957,紹武帝,,
3629,高皇帝,,
3630,孝惠皇帝,,
2933,少皇帝,,
2946,少皇帝,,
3631,孝文皇帝,,
3632,孝景皇帝,,
3839,孝武皇帝,,
3633,孝昭皇帝,,
3634,孝宣皇帝,,
3708,孝元皇帝,,
3723,孝成皇帝,,
3724,孝哀皇帝,,
3725,孝平皇帝,,
3643,光武皇帝,,
3854,孝明皇帝,,
3644,孝章皇帝,,
3645,孝和皇帝,,
2999,殤皇帝,,
3646,孝安皇帝,,
3728,少皇帝,,
3647,孝順皇帝,,
3652,孝沖皇帝,,
3653,孝質皇帝,,
3654,孝桓皇帝,,
3837,孝靈皇帝,,
3655,少皇帝,,
3656,孝獻皇帝,,
4113,文皇帝,,
263,明皇帝,,
3657,少皇帝,,
3710,昭烈皇帝,,
3729,孝懷皇帝,,
3730,少皇帝,,
3730,廢皇帝,,
3731,景皇帝,,
3641,武皇帝,,
3877,惠皇帝,,
3662,懷皇帝,,
3663,愍皇帝,,
3874,明皇帝,,
3876,成皇帝,,
3664,康皇帝,,
3875,穆皇帝,,
3866,哀皇帝,,
3665,廢皇帝,,
3871,簡文皇帝,,
3872,武皇帝,,
3872,孝武皇帝,,
3666,安皇帝,,
3667,恭皇帝,,
3856,武皇帝,,
3732,少皇帝,,
3853,文皇帝,,
3860,孝武皇帝,,
3833,前廢皇帝,,
3838,明皇帝,,
3733,後廢皇帝,,
3734,順皇帝,,
7605,高皇帝,,
4361,武皇帝,,
3695,明皇帝,,
3697,和皇帝,,
3861,武皇帝,,
4356,簡文皇帝,,
4358,孝元皇帝,,
3737,敬皇帝,,
7153,宣皇帝,,
7175,孝明皇帝,,
7175,明皇帝,,
7178,孝靖皇帝,,
7178,靖皇帝,,
4486,武皇帝,,
4485,文皇帝,,
4479,廢皇帝,,
4487,孝宣皇帝,,
311,道武皇帝,,
312,明元皇帝,,
4051,太武皇帝,,
315,文成皇帝,,
316,獻文皇帝,,
3819,孝文皇帝,,
3821,宣武皇帝,,
3825,孝明皇帝,,
3740,孝莊皇帝,,
3741,節閔皇帝,,
318,出皇帝,,
318,孝武皇帝,,
7809,孝靜皇帝,,
3820,文皇帝,,
3744,廢皇帝,,
320,恭皇帝,,
3682,孝閔皇帝,,
3914,明皇帝,,
3918,武皇帝,,
3917,孝宣皇帝,,
321,靜皇帝,,
4171,文皇帝,,
4173,煬皇帝,,
3746,恭皇帝,,
15305,啓運立極英武皇帝,,
15306,至仁應道神功皇帝,,
15308,體天法道極功皇帝,,
15309,體乾應曆隆功皇帝,,
15310,紹天法古運德皇帝,,
15311,憲天敦化寧文皇帝,,
15312,體神合道開德皇帝,,
15314,受命中興全功皇帝,,
15315,紹統同道冠德皇帝,,
15316,循道憲仁明功皇帝,,
15317,法天備道純德皇帝,,
15318,建道備德大功皇帝,,
15319,端文明武景孝皇帝,,
15333,武元皇帝,,
15334,文烈皇帝,,
15335,德宗皇帝,,
15337,仁皇帝,,
15338,憲皇帝,,
15340,哀皇帝,,
15343,聖德神功文武皇帝,,
15345,仁惠宣孝皇帝,,
15346,聖文欽孝皇帝,,
15347,睿聖文孝皇帝,,
15350,翼獻莊和皇帝,,
15351,光聖仁孝皇帝,,
15354,開天行道肇紀皇帝,,
15356,啓天弘道高明皇帝,,
15357,敬天體道純誠皇帝,,
15358,憲天崇道英明皇帝,,
15360,恭仁康定景皇帝,,
15359,法天立道仁明皇帝,,
15361,繼天凝道顯中皇帝,,
15362,達天明道純誠皇帝,,
15363,承天達道英肅皇帝,,
15364,欽天履道英毅皇帝,,
15365,契天隆道淵懿皇帝,,
15366,範天合道哲肅皇帝,,
15367,崇天契道英睿皇帝,,
15368,達天闡道敦孝皇帝,,
15369,紹天繹道剛明皇帝,,
15370,承天廣運聖德皇帝,,
15371,應天興國弘德皇帝,,
15372,體天隆運定統皇帝,,
15373,合天弘運文武皇帝,,
15374,敬天昌運建中皇帝,,
15375,法天隆運至誠皇帝,,
15376,受天興運敷化皇帝,,
15377,效天符運立中皇帝,,
15378,協天翊運執中皇帝,,
15379,繼天開運受中皇帝,,
15380,同天崇運大中皇帝,,
15307,應符稽古成功皇帝,,
16648,感天皇后,,
16650,承天皇后,,
15344,欽明廣孝皇帝,,
3722,海昏侯,,
3657,邵陵公,,
3658,高貴鄉公,,
3730,會稽王,,
4301,海陽王,,
269,義陽王,,
270,新興王,,
273,涼公,,
274,涼公,,
275,涼公,,
278,武王,,
279,河西王,,
4193,建康公,,
4000,獻武皇帝,,
289,南燕主,,
3198,仇池王,,
3237,仇池王,,
3249,仇池王,,
3838,湘東王,,
3733,蒼梧王,,
3693,鬱林王,,
3694,海陵王,,
3696,東昏侯,,
7316,豫章王,,
4358,湘東王,,
3736,貞陽侯,,
314,南安王,,
7705,安定王,,
4520,長廣王,,
6414,范陽王,,
15383,郢王,,
16334,日本天皇,,
16338,日本天皇,,
16340,日本天皇,,
16341,日本天皇,,
16342,日本天皇,,
16343,日本天皇,,
16344,日本天皇,,
16346,日本天皇,,
16347,日本天皇,,
16348,日本天皇,,
16349,日本天皇,,
16350,日本天皇,,
16351,日本天皇,,
16352,日本天皇,,
16353,日本天皇,,
16354,日本天皇,,
16355,日本天皇,,
16356,日本天皇,,
16357,日本天皇,,
16358,日本天皇,,
16359,日本天皇,,
16360,日本天皇,,
16361,日本天皇,,
16362,日本天皇,,
16363,日本天皇,,
16364,日本天皇,,
16365,日本天皇,,
16366,日本天皇,,
16367,日本天皇,,
16368,日本天皇,,
16369,日本天皇,,
16370,日本天皇,,
16371,日本天皇,,
16372,日本天皇,,
16373,日本天皇,,
16374,日本天皇,,
16375,日本天皇,,
16376,日本天皇,,
16377,日本天皇,,
16378,日本天皇,,
16379,日本天皇,,
16380,日本天皇,,
16381,日本天皇,,
16383,日本天皇,,
16384,日本天皇,,
16385,日本天皇,,
16386,日本天皇,,
16387,日本天皇,,
16388,日本天皇,,
16389,日本天皇,,
16390,日本天皇,,
16391,日本天皇,,
16392,日本天皇,,
16393,日本天皇,,
16394,日本天皇,,
16395,日本天皇,,
16396,日本天皇,,
16397,日本天皇,,
16398,日本天皇,,
16399,日本天皇,,
16400,日本天皇,,
16401,日本天皇,,
16402,日本天皇,,
16403,日本天皇,,
16404,日本天皇,,
16405,日本天皇,,
16406,日本天皇,,
16407,日本天皇,,
16408,日本天皇,,
16409,日本天皇,,
16410,日本天皇,,
16412,日本天皇,,
16413,日本天皇,,
16414,日本天皇,,
16416,日本天皇,,
16417,日本天皇,,
16418,日本天皇,,
16419,日本天皇,,
16420,日本天皇,,
16421,日本天皇,,
16422,日本天皇,,
16423,日本天皇,,
16424,日本天皇,,
16425,日本天皇,,
16426,日本天皇,,
16618,朝鮮君,,
16623,朝鮮君,,
1571,西平公,,
4256,大鄭皇帝,,
6004,武陵王,,
3269,安德王,,
3657,邵陵厲公曹芳,,
3004,秦文王李流,,
273,涼哀公公張曜靈,,
274,涼敬悼公張玄靚,,
275,涼悼公張天錫,,
278,武威武王禿髮烏孤,,
279,河西康王禿髮利鹿孤,,
280,南涼景王禿髮傉檀,,
289,南燕末主慕容超,,
4002,西燕威皇帝慕容沖,,
3198,仇池武王楊定,,
3237,仇池惠文王楊盛,,
3249,仇池孝昭王楊玄,,
10187,武周聖神皇帝武瞾,,
15263,吳越武肅王錢鏐,,
15264,吳越文穆王錢元瓘,,
15265,吳越忠獻王錢弘佐,,
15382,吳越忠獻王錢弘倧,,
1571,西平明公張寔,,
16641,後梁末帝朱友貞,,
15266,吳越忠懿王錢弘俶,,
3657,邵陵厲公芳,,
3004,秦文王流,,
273,涼哀公公曜靈,,
274,涼敬悼公玄靚,,
275,涼悼公天錫,,
278,武威武王烏孤,,
279,河西康王利鹿孤,,
280,南涼景王傉檀,,
289,南燕末主超,,
4002,西燕威皇帝沖,,
3198,仇池武王定,,
3237,仇池惠文王盛,,
3249,仇池孝昭王玄,,
10187,武周聖神皇帝瞾,,
15263,吳越武肅王鏐,,
15264,吳越文穆王元瓘,,
15265,吳越忠獻王弘佐,,
15382,吳越忠獻王弘倧,,
1571,西平明公寔,,
16641,後梁末帝友貞,,
15266,吳越忠懿王弘俶,,
3722,海昏侯劉賀,,
3657,邵陵公曹芳,,
3658,高貴鄉公曹髦,,
3730,會稽王孫亮,,
265,梁王劉和,,
3842,秦王劉曜,,
3004,秦王李流,,
4301,海陽王石弘,,
269,義陽王石鑒,,
270,新興王石祗,,
273,涼公張曜靈,,
274,涼公張玄靚,,
275,涼公張天錫,,
278,武王禿髮烏孤,,
279,河西王禿髮利鹿孤,,
280,南涼王禿髮傉檀,,
4193,建康公段業,,
4000,獻武皇帝慕容德,,
289,南燕主慕容超,,
7320,涼王李暠,,
4002,西燕皇帝慕容沖,,
3198,仇池王楊定,,
3237,仇池王楊盛,,
3249,仇池王楊玄,,
3838,湘東王劉彧,,
3733,蒼梧王劉昱,,
3693,鬱林王蕭昭業,,
3694,海陵王蕭昭文,,
3696,東昏侯蕭寶卷,,
7316,豫章王蕭棟,,
4358,湘東王蕭繹,,
3736,貞陽侯蕭明,,
3736,貞陽侯蕭淵明,,
314,南安王拓拔余,,
314,南安王拓跋余,,
314,南安王托跋余,,
314,吳王拓拔余,,
314,吳王拓跋余,,
314,吳王托跋余,,
7705,安定王元朗,,
4520,長廣王高湛,,
6414,范陽王高紹義,,
4173,晉王楊廣,,
5965,秦王楊浩,,
5692,越王楊侗,,
10187,武周皇帝武瞾,,
15263,吳越王錢鏐,,
15264,吳越王錢元瓘,,
15265,吳越王錢弘佐,,
15382,吳越王錢弘倧,,
15383,郢王朱友珪,,
1571,西平公張寔,,
4256,大鄭皇帝王世充,,
4256,大鄭皇帝王充,,
16641,後梁帝朱友貞,,
15266,吳越王錢弘俶,,
6004,武陵王蕭紀,,
3269,安德王高延宗,,
3722,海昏侯賀,,
3657,邵陵公芳,,
3658,高貴鄉公髦,,
3730,會稽王亮,,
265,梁王和,,
3842,秦王曜,,
3004,秦王流,,
4301,海陽王弘,,
269,義陽王鑒,,
270,新興王祗,,
273,涼公曜靈,,
274,涼公玄靚,,
275,涼公天錫,,
278,武王烏孤,,
279,河西王利鹿孤,,
280,南涼王傉檀,,
4193,建康公業,,
4000,獻武皇帝德,,
289,南燕主超,,
7320,涼王暠,,
4002,西燕皇帝沖,,
3198,仇池王定,,
3237,仇池王盛,,
3249,仇池王玄,,
3838,湘東王彧,,
3733,蒼梧王昱,,
3693,鬱林王昭業,,
3694,海陵王昭文,,
3696,東昏侯寶卷,,
7316,豫章王棟,,
4358,湘東王繹,,
3736,貞陽侯明,,
3736,貞陽侯淵明,,
314,南安王余,,
314,吳王余,,
7705,安定王朗,,
4520,長廣王湛,,
6414,范陽王紹義,,
4173,晉王廣,,
5965,秦王浩,,
5692,越王侗,,
10187,武周皇帝瞾,,
15263,吳越王鏐,,
15264,吳越王元瓘,,
15265,吳越王弘佐,,
15382,吳越王弘倧,,
15383,郢王友珪,,
1571,西平公寔,,
4256,大鄭皇帝世充,,
4256,大鄭皇帝充,,
16641,後梁帝友貞,,
15266,吳越王弘俶,,
6004,武陵王紀,,
3269,安德王延宗,,
16648,感天后,,
16650,承天后,,
3630,惠帝,,
3631,文帝,,
3632,景帝,,
3839,武帝,,
3633,昭帝,,
3634,宣帝,,
3723,成帝,,
3724,哀帝,,
3725,平帝,,
3854,明帝,,
3644,章帝,,
3645,和帝,,
3646,安帝,,
3647,順帝,,
3652,沖帝,,
3653,質帝,,
3654,桓帝,,
3837,靈帝,,
3656,獻帝,,
4356,文帝,,
316,獻帝,,
3740,莊帝,,
3682,閔帝,,
3917,宣帝,,
3706,高后,True,
3657,厲公,True,
3001,景帝,True,
3004,文王,True,
3025,幽公,True,
273,哀公公,True,
274,敬悼公,True,
275,悼公,True,
271,武悼天王,True,
278,威武王,True,
279,康王,True,
280,景王,True,
289,末主,True,
4002,威皇帝,True,
3198,武王,True,
3237,惠文王,True,
3249,孝昭王,True,
3028,安王,True,
10187,聖神皇帝,True,
15263,武肅王,True,
15264,文穆王,True,
15265,忠獻王,True,
15382,忠獻王,True,
16334,孝徳天皇,True,
16338,天武天皇,True,
16340,文武天皇,True,
16341,元明天皇,True,
16342,元正天皇,True,
16343,聖武天皇,True,
16344,孝謙天皇,True,
16346,光仁天皇,True,
16347,桓武天皇,True,
16348,平城天皇,True,
16349,嵯峨天皇,True,
16350,淳和天皇,True,
16351,仁明天皇,True,
16352,文徳天皇,True,
16353,清和天皇,True,
16354,陽成天皇,True,
16355,光孝天皇,True,
16356,宇多天皇,True,
16357,醍醐天皇,True,
16358,朱雀天皇,True,
16359,村上天皇,True,
16360,冷泉天皇,True,
16361,円融天皇,True,
16362,花山天皇,True,
16363,一条天皇,True,
16364,三条天皇,True,
16365,後一条天皇,True,
16366,後朱雀天皇,True,
16367,後冷泉天皇,True,
16368,後三条天皇,True,
16369,白河天皇,True,
16370,堀河天皇,True,
16371,鳥羽天皇,True,
16372,崇徳天皇,True,
16373,近衛天皇,True,
16374,後白河天皇,True,
16375,二条天皇,True,
16376,六条天皇,True,
16377,高倉天皇,True,
16378,安徳天皇,True,
16379,後鳥羽天皇,True,
16380,土御門天皇,True,
16381,順徳天皇,True,
16383,後堀河天皇,True,
16384,四条天皇,True,
16385,後嵯峨天皇,True,
16386,後深草天皇,True,
16387,亀山天皇,True,
16388,後宇多天皇,True,
16389,伏見天皇,True,
16390,後伏見天皇,True,
16391,後二条天皇,True,
16392,花園天皇,True,
16393,後醍醐天皇,True,
16394,後村上天皇,True,
16395,長慶天皇,True,
16396,後亀山天皇,True,
16397,光厳天皇,True,
16398,光明天皇,True,
16399,崇光天皇,True,
16400,後光厳天皇,True,
16401,後円融天皇,True,
16402,後小松天皇,True,
