Amplicon_ID,Num_SNP_covered
"A2-ns,A7-ns",2
A1-ns,2
A4-ns,2
"A1-ns,A8-ns,A9-ns",1
A3-ns,1
"A3-ns,A10-ns,A11-ns",1
A5-ns,1
A6-ns,1
