Amplicon_ID,Num_SNP_covered
A2-ns,961
A14-ns,357
A3-sp,308
A2-sp,296
-,260
A18-ns,242
A1-ns,160
A26-ns,149
A10-ns,136
A1-sp,116
A15-ns,98
A3-ns,89
A23-ns,83
"A14-ns,A23-ns",33
"A14-ns,A18-ns",29
A21-ns,24
"A1-sp,A2-sp",19
A8-ns,17
A20-ns,16
A19-ns,14
"A15-ns,A18-ns",13
A29-ns,11
A4-ns,11
A12-ns,11
A13-ns,10
"A2-sp,A3-sp",10
A5-ns,9
"A9-ns,A12-ns",8
A27-ns,8
A17-ns,7
A16-ns,6
A9-ns,6
A4-sp,6
A22-ns,4
A6-ns,3
A24-ns,2
A7-ns,2
A11-ns,1
A28-ns,1
A25-ns,1
