Amplicon_ID,Num_SNP_covered
-,1191
A2-ns,979
A11-ns,325
A3-sp,308
A2-sp,296
A13-ns,242
A1-ns,158
A8-ns,134
A1-sp,116
A3-ns,88
"A1-sp,A2-sp",19
A6-ns,17
A7-ns,14
A9-ns,11
A4-ns,11
"A2-sp,A3-sp",10
A10-ns,10
A5-ns,8
A12-ns,6
A4-sp,6
A14-ns,4
