poly_id,has_poly_id,lattice,h11,h21,has_h21,euler_char,n_vertices_N,n_facets_N,n_vertices_M,n_facets_M,has_n_vertices_N,has_n_facets_N,has_n_vertices_M,has_n_facets_M,n_intersections,intersection_sum_abs,intersection_rank,triple_intersection_norm,S_fro,S_trace,S_eig_min,S_eig_max,S_psd,n_mori_rays,mori_paircount,costhetamin,costhetamax,mori_min_angle_deg,mori_max_angle_deg,tip_norm,dmin,Xvol,Xvol_linear,kahler_tip_dim,triangulation_backend,triangulation_simplices,sec_triangulate,sec_cy,int_graph_n_nodes,int_graph_n_edges,int_graph_avg_deg,int_graph_is_connected,int_graph_n_components,int_graph_is_tree,int_graph_is_forest,int_graph_is_bipartite,int_graph_has_cycle,mori_graph_n_nodes,mori_graph_n_edges,mori_graph_avg_deg,mori_graph_is_connected,mori_graph_n_components,mori_graph_is_tree,mori_graph_is_forest,mori_graph_is_bipartite,mori_graph_has_cycle,mori_graph_density_gt_0_5,int_alpha,int_residue,int_gamma,mori_alpha,mori_residue,mori_gamma,int_graph_density_gt_0_5
,False,N,2,86,True,-168,,,,,False,False,False,False,3,5.0,2,3.3166247903554,6.708203932499369,5.0,-1.5311288741492748,6.531128874149275,False,3,3,-0.7071067811865475,0.7071067811865475,45.00000000000001,135.0,2.236067977499789,0.34948500216800926,0.8346326063360914,6.833333333333326,2,topcom,,0.0041997432708740234,0.00014853477478027344,2,1,1.0,True,1,True,True,True,False,3,2,1.3333333333333333,True,1,True,True,True,False,True,1,1,1,2,2,1,True
,False,N,2,86,True,-168,,,,,False,False,False,False,3,19.0,2,14.594519519326424,18.894443627691185,19.0,0.10585288597203191,18.894147114027966,True,4,6,-0.7071067811865475,0.9486832980505138,18.434948822922017,135.0,2.236067977499789,0.34948500216800926,1.0347621062592114,10.83333333333332,2,topcom,,0.004208803176879883,0.0001404285430908203,2,1,1.0,True,1,True,True,True,False,4,3,1.5,True,1,True,True,True,False,False,1,1,1,3,3,1,True
,False,N,2,86,True,-168,,,,,False,False,False,False,2,9.0,2,6.4031242374328485,10.63014581273465,9.0,-1.5207972893961477,10.520797289396148,False,3,3,0.0,0.7071067811865475,45.00000000000001,90.0,1.4142135623730945,0.15051499783199043,0.4522976709946297,2.8333333333333295,2,topcom,,0.003952503204345703,0.00013446807861328125,2,1,1.0,True,1,True,True,True,False,3,1,0.6666666666666666,False,2,False,True,True,False,False,1,1,1,2,2,2,True
,False,N,2,86,True,-168,,,,,False,False,False,False,3,22.0,2,17.4928556845359,21.77154105707724,22.0,0.22967038573099197,21.77032961426901,True,4,6,-0.7071067811865475,0.9486832980505138,18.434948822922017,135.0,2.2360679774997885,0.34948500216800915,1.171238756261268,14.833333333333297,2,topcom,,0.004209995269775391,0.0001385211944580078,2,1,1.0,True,1,True,True,True,False,4,3,1.5,True,1,True,True,True,False,False,1,1,1,3,3,1,True
,False,N,2,86,True,-168,,,,,False,False,False,False,4,7.0,2,3.605551275463989,7.54983443527075,7.0,-0.531128874149275,7.531128874149275,False,3,3,-0.7071067811865475,0.7071067811865475,45.00000000000001,135.0,2.236067977499789,0.34948500216800926,0.564271430438562,3.6666666666666616,2,topcom,,0.0029392242431640625,0.00013327598571777344,2,1,1.0,True,1,True,True,True,False,3,2,1.3333333333333333,True,1,True,True,True,False,True,1,1,1,2,2,1,True
,False,N,2,90,True,-176,,,,,False,False,False,False,4,11.0,2,5.5677643628300215,11.532562594670797,11.0,-0.5207972893961474,11.520797289396146,False,3,3,-0.7071067811865475,0.7071067811865475,45.00000000000001,135.0,2.236067977499789,0.34948500216800926,0.7900504736833508,6.166666666666659,2,topcom,,0.0029697418212890625,0.00019693374633789062,2,1,1.0,True,1,True,True,True,False,3,2,1.3333333333333333,True,1,True,True,True,False,True,1,1,1,2,2,1,True
,False,N,2,92,True,-180,,,,,False,False,False,False,3,33.0,2,23.043437243605826,34.597687784012386,33.0,-1.5623918681884428,34.56239186818844,False,4,6,-0.7071067811865475,0.9486832980505138,18.434948822922017,135.0,2.236067977499789,0.34948500216800926,1.113943352306836,12.999999999999979,2,topcom,,0.0028040409088134766,0.00013256072998046875,2,1,1.0,True,1,True,True,True,False,4,3,1.5,True,1,True,True,True,False,False,1,1,1,3,3,1,True
,False,N,2,95,True,-186,,,,,False,False,False,False,3,16.0,2,9.899494936611665,17.4928556845359,16.0,-1.433981132056604,17.4339811320566,False,3,3,-0.8944271909999159,0.4472135954999579,63.43494882292201,153.434948822922,3.162277660168378,0.49999999999999983,0.8653014261025433,7.333333333333326,2,topcom,,0.0040934085845947266,0.00014448165893554688,2,1,1.0,True,1,True,True,True,False,3,2,1.3333333333333333,True,1,True,True,True,False,True,1,1,1,2,2,1,True
,False,N,2,102,True,-200,,,,,False,False,False,False,4,16.0,2,9.38083151964686,15.231546211727817,16.0,0.7888974490720213,15.21110255092798,True,3,3,-0.8944271909999159,0.4472135954999579,63.43494882292201,153.434948822922,3.162277660168378,0.49999999999999983,1.1249387366082995,13.333333333333318,2,topcom,,0.002946138381958008,0.00013065338134765625,2,1,1.0,True,1,True,True,True,False,3,2,1.3333333333333333,True,1,True,True,True,False,True,1,1,1,2,2,1,True
,False,N,2,106,True,-208,,,,,False,False,False,False,4,14.0,2,9.591663046625438,13.416407864998739,14.0,0.5968757625671512,13.403124237432849,True,4,6,-0.9486832980505138,0.7071067811865475,45.00000000000001,161.565051177078,4.12310562561766,0.6152244606891368,1.1512676753306488,14.166666666666655,2,topcom,,0.0029141902923583984,0.0001323223114013672,2,1,1.0,True,1,True,True,True,False,4,3,1.5,True,1,True,True,True,False,False,1,1,1,2,2,2,True
,False,N,2,106,True,-208,,,,,False,False,False,False,4,53.0,2,38.17066936798463,53.301031884945715,53.0,-0.30018656651479425,53.300186566514796,False,4,6,0.0,0.9922778767136677,7.125016348901757,90.0,1.4142135623730945,0.15051499783199043,1.1512676753306488,14.166666666666655,2,topcom,,0.0030434131622314453,0.0001347064971923828,2,1,1.0,True,1,True,True,True,False,4,1,0.5,False,3,False,True,True,False,False,1,1,1,3,3,3,True
,False,N,2,106,True,-208,,,,,False,False,False,False,4,14.0,2,9.591663046625438,13.416407864998739,14.0,0.5968757625671512,13.403124237432849,True,3,3,-0.9486832980505138,0.31622776601683794,71.56505117707799,161.565051177078,4.12310562561766,0.6152244606891368,1.1512676753306488,14.166666666666655,2,topcom,,0.003670215606689453,0.00019288063049316406,2,1,1.0,True,1,True,True,True,False,3,2,1.3333333333333333,True,1,True,True,True,False,True,1,1,1,2,2,1,True
,False,N,2,116,True,-228,,,,,False,False,False,False,2,2.0,2,1.4142135623730951,1.4142135623730951,2.0,1.0,1.0,True,4,6,-0.8574929257125441,0.9701425001453319,14.036243467926484,149.03624346792648,2.23606797749979,0.34948500216800943,0.06694678963061322,1.1666666666666667,2,topcom,,0.0027289390563964844,0.00012922286987304688,2,0,0.0,False,2,False,True,True,False,4,3,1.5,True,1,True,True,True,False,False,2,2,2,3,3,1,False
,False,N,2,120,True,-236,,,,,False,False,False,False,4,130.0,2,103.71113729971339,130.3073290340954,130.0,-0.3069674690227826,130.3069674690228,False,5,10,-0.31622776601683794,0.9988681377244377,2.7263109939060786,108.43494882292202,1.4142135623730945,0.15051499783199043,0.8846065812979302,7.666666666666663,2,topcom,,0.0028188228607177734,0.00013637542724609375,2,1,1.0,True,1,True,True,True,False,5,4,1.6,True,1,True,True,True,False,False,1,1,1,4,4,1,True
,False,N,2,122,True,-240,,,,,False,False,False,False,4,15.0,2,9.746794344808963,13.601470508735444,15.0,1.4792027106038523,13.520797289396148,True,4,6,-0.9486832980505138,0.8944271909999159,26.565051177077994,161.565051177078,4.12310562561766,0.6152244606891368,1.3950350180286302,24.83333333333332,2,topcom,,0.002785921096801758,0.00012969970703125,2,1,1.0,True,1,True,True,True,False,4,3,1.5,True,1,True,True,True,False,False,1,1,1,2,2,2,True
,False,N,3,43,True,-80,,,,,False,False,False,False,4,13.0,3,8.54400374531753,13.490737563232042,12.0,-0.9999999999999991,13.446221994724903,False,5,10,-0.8944271909999159,0.8944271909999159,26.565051177077994,153.434948822922,3.316624790355399,0.5206963425791125,0.564271430438562,3.6666666666666616,3,topcom,,0.004327058792114258,0.00019598007202148438,3,3,2.0,True,1,False,False,False,True,5,7,2.8,True,1,False,False,False,True,True,1,1,1,2,2,2,True
,False,N,3,45,True,-84,,,,,False,False,False,False,7,7.0,3,2.6457513110645907,5.744562646538029,7.0,-0.3722813232690152,5.372281323269014,False,6,15,-0.7071067811865475,0.7071067811865475,45.00000000000001,135.0,2.449489742783177,0.3890756251918216,0.5642714304385619,3.6666666666666603,3,topcom,,0.003796815872192383,0.000156402587890625,3,2,1.3333333333333333,True,1,True,True,True,False,6,9,3.0,True,1,False,False,False,True,True,2,2,1,3,2,2,True
,False,N,3,45,True,-84,,,,,False,False,False,False,9,49.0,3,26.739483914241877,47.031904065219386,46.0,-1.9588654245293187,46.980915923620046,False,7,21,-0.9438798074485389,0.9534625892455924,17.548400613792293,160.7136745888861,3.316624983697127,0.5206963678961888,0.5642714076432991,3.666666474210547,3,topcom,,0.0037894248962402344,0.0001556873321533203,3,3,2.0,True,1,False,False,False,True,7,8,2.2857142857142856,True,1,False,False,False,True,False,1,1,1,4,4,2,True
,False,N,3,51,True,-96,,,,,False,False,False,False,9,25.0,3,11.180339887498949,23.958297101421877,24.0,-1.3839188928455763,23.8703560067248,False,7,21,-0.9486832980505138,0.9486832980505138,18.434948822922017,161.565051177078,3.3166247903554016,0.5206963425791127,1.1356626020000735,13.66666666666668,3,topcom,,0.005650043487548828,0.0001933574676513672,3,3,2.0,True,1,False,False,False,True,7,13,3.7142857142857144,True,1,False,False,False,True,True,1,1,1,3,2,2,True
,False,N,3,57,True,-108,,,,,False,False,False,False,9,27.0,3,11.0,26.476404589747453,25.0,-1.3289597218529856,26.442785589448754,False,9,36,-0.7071067811865475,0.9486832980505138,18.434948822922017,135.0,2.449489742783177,0.3890756251918216,1.5399120845791174,34.66666666666663,3,topcom,,0.005925893783569336,0.00020694732666015625,3,3,2.0,True,1,False,False,False,True,9,12,2.6666666666666665,True,1,False,False,False,True,False,1,1,1,5,4,2,True
,False,N,3,57,True,-108,,,,,False,False,False,False,8,42.0,3,25.337718918639855,38.58756276314948,39.0,-2.654561305696701,38.35443195431881,False,6,15,-0.8944271909999159,0.9486832980505138,18.434948822922017,153.434948822922,3.316624790355397,0.5206963425791122,0.9777236052888465,9.499999999999972,3,topcom,,0.003927707672119141,0.00015926361083984375,3,3,2.0,True,1,False,False,False,True,6,9,3.0,True,1,False,False,False,True,True,1,1,1,3,3,1,True
,False,N,3,57,True,-108,,,,,False,False,False,False,6,9.0,3,4.123105625617661,9.0,9.0,-1.0905205106702052,8.846672027800665,False,11,55,-0.7071067811865475,0.9561828874675149,17.02386618499577,135.0,3.74165738677394,0.5730640178391189,1.5399120845791174,34.66666666666663,3,topcom,,0.007709026336669922,0.0002090930938720703,3,2,1.3333333333333333,True,1,True,True,True,False,11,24,4.363636363636363,True,1,False,False,False,True,False,2,2,1,6,4,2,True
,False,N,3,57,True,-108,,,,,False,False,False,False,6,15.0,3,7.14142842854285,15.620499351813308,14.0,-1.953567750687711,15.490950863626107,False,10,45,-0.7071067811865475,0.9525793444156805,17.715472343667876,135.0,2.9999999999999987,0.47712125471966227,1.5854607295085001,38.49999999999995,3,topcom,,0.006323814392089844,0.0002567768096923828,3,3,2.0,True,1,False,False,False,True,10,12,2.4,False,2,False,False,False,True,False,1,1,1,7,6,3,True
,False,N,3,59,True,-112,,,,,False,False,False,False,5,67.0,3,42.76680956068619,67.83804242458652,62.0,-6.136383562598381,67.55745434617145,False,5,10,-0.8944271909999159,0.8944271909999159,26.565051177077994,153.434948822922,3.316624790355399,0.5206963425791125,1.3290587192642243,21.33333333333331,3,topcom,,0.005613803863525391,0.00016355514526367188,3,3,2.0,True,1,False,False,False,True,5,7,2.8,True,1,False,False,False,True,True,1,1,1,2,2,2,True
,False,N,3,59,True,-112,,,,,False,False,False,False,2,3.0,3,2.23606797749979,5.0990195135927845,2.0,-2.189534020335082,4.58774145047201,False,5,10,-0.8944271909999159,0.7071067811865475,45.00000000000001,153.434948822922,3.74165738677394,0.5730640178391189,0.6020599913279618,3.999999999999995,3,topcom,,0.005013227462768555,0.00016307830810546875,3,3,2.0,True,1,False,False,False,True,5,7,2.8,True,1,False,False,False,True,True,1,1,1,2,2,1,True
,False,N,3,59,True,-112,,,,,False,False,False,False,1,1.0,3,1.0,2.449489742783178,0.0,-1.0000000000000004,1.9999999999999998,False,5,10,-0.7071067811865475,0.7071067811865475,45.00000000000001,135.0,2.9999999999999987,0.47712125471966227,0.6020599913279618,3.999999999999995,3,topcom,,0.0055658817291259766,0.00017023086547851562,3,3,2.0,True,1,False,False,False,True,5,7,2.8,True,1,False,False,False,True,True,1,1,1,2,2,1,True
,False,N,3,63,True,-120,,,,,False,False,False,False,4,39.0,3,25.632011235952593,40.47221268969612,36.0,-2.999999999999996,40.338665984174696,False,5,10,-0.8944271909999159,0.8944271909999159,26.565051177077994,153.434948822922,3.316624790355399,0.5206963425791125,1.0413926851582245,10.999999999999986,3,topcom,,0.0038764476776123047,0.00017142295837402344,3,3,2.0,True,1,False,False,False,True,5,7,2.8,True,1,False,False,False,True,True,1,1,1,2,2,2,True
,False,N,3,63,True,-120,,,,,False,False,False,False,10,31.0,3,14.933184523068078,28.231188426986208,29.0,-0.6024846206943638,28.18936137955559,False,7,21,-0.7071067811865475,0.9486832980505138,18.434948822922017,135.0,2.449489742783177,0.3890756251918216,1.0669467896306126,11.666666666666652,3,topcom,,0.003889322280883789,0.000152587890625,3,3,2.0,True,1,False,False,False,True,7,11,3.142857142857143,True,1,False,False,False,True,True,1,1,1,4,3,2,True
,False,N,3,63,True,-120,,,,,False,False,False,False,3,15.0,3,9.0,18.49324200890693,12.0,-5.15947187400213,17.749144655234918,False,5,10,-0.7071067811865475,0.8944271909999159,26.565051177077994,135.0,2.449489742783177,0.3890756251918216,1.0413926851582245,10.999999999999986,3,topcom,,0.004108428955078125,0.0001659393310546875,3,3,2.0,True,1,False,False,False,True,5,7,2.8,True,1,False,False,False,True,True,1,1,1,2,2,2,True
,False,N,3,63,True,-120,,,,,False,False,False,False,5,27.0,3,15.84297951775486,24.576411454889016,24.0,-1.6671648259518137,24.491602964120524,False,10,45,-0.9534625892455924,0.9899494936611664,8.130102354156051,162.4515993862077,3.3166247903554003,0.5206963425791126,1.6812412373755878,48.00000000000007,3,topcom,,0.004259824752807617,0.00017070770263671875,3,3,2.0,True,1,False,False,False,True,10,17,3.4,True,1,False,False,True,True,False,1,1,1,7,4,2,True
,False,N,3,63,True,-120,,,,,False,False,False,False,7,13.0,3,5.5677643628300215,12.041594578792296,13.0,-1.2240402443757787,11.713110484446474,False,8,28,-0.9486832980505138,0.9128709291752769,24.094842552110695,161.565051177078,3.74165738677394,0.5730640178391189,1.0669467896306126,11.666666666666652,3,topcom,,0.0033724308013916016,0.0001513957977294922,3,2,1.3333333333333333,True,1,True,True,True,False,8,17,4.25,True,1,False,False,False,True,True,2,2,1,3,2,2,True
,False,N,3,63,True,-120,,,,,False,False,False,False,9,23.0,3,10.344080432788601,21.2602916254693,22.0,-0.8480344655229368,21.1775934506526,False,7,21,-0.9438798074485389,0.9045340337332909,25.23940182067891,160.7136745888861,3.316624790355397,0.5206963425791122,1.0280287236002428,10.666666666666648,3,topcom,,0.005611896514892578,0.00017309188842773438,3,3,2.0,True,1,False,False,False,True,7,13,3.7142857142857144,True,1,False,False,False,True,True,1,1,1,3,2,2,True
,False,N,3,65,True,-124,,,,,False,False,False,False,5,34.0,3,18.867962264113206,35.7211421989835,30.0,-5.247241260609608,35.33353947414972,False,5,10,-0.8944271909999159,0.7071067811865475,45.00000000000001,153.434948822922,3.316624790355399,0.5206963425791125,1.1563472008599236,14.333333333333318,3,topcom,,0.0046460628509521484,0.00016188621520996094,3,3,2.0,True,1,False,False,False,True,5,7,2.8,True,1,False,False,False,True,True,1,1,1,2,2,2,True
,False,N,3,66,True,-126,,,,,False,False,False,False,10,22.0,3,8.602325267042627,20.639767440550294,20.0,-0.8493899474663528,20.621017990546335,False,7,21,-0.7071067811865475,0.9128709291752769,24.094842552110695,135.0,2.449489742783177,0.3890756251918216,0.8553172051959423,7.166666666666657,3,topcom,,0.005388021469116211,0.0002167224884033203,3,3,2.0,True,1,False,False,False,True,7,11,3.142857142857143,True,1,False,False,False,True,True,1,1,1,3,2,2,True
,False,N,3,66,True,-126,,,,,False,False,False,False,7,28.0,3,12.083045973594572,29.512709126747414,25.0,-4.367603441369374,29.18718019320226,False,11,55,-0.9940841346624837,0.9855274566525746,9.75967226050976,173.76464614050985,10.488088481701501,1.020696342579112,2.4476747410782482,280.33333333333235,3,topcom,,0.00484156608581543,0.0002155303955078125,3,3,2.0,True,1,False,False,False,True,11,32,5.818181818181818,True,1,False,False,False,True,True,1,1,1,5,2,2,True
,False,N,3,67,True,-128,,,,,False,False,False,False,8,15.0,3,5.916079783099616,15.394804318340652,13.0,-1.853106431275059,15.27698668217219,False,10,45,-0.9438798074485389,0.9045340337332909,25.23940182067891,160.7136745888861,5.099019513592781,0.7074866739854087,1.6215224710973937,41.83333333333325,3,topcom,,0.005456447601318359,0.00016355514526367188,3,3,2.0,True,1,False,False,False,True,10,20,4.0,True,1,False,False,False,True,False,1,1,1,6,4,2,True
,False,N,3,67,True,-128,,,,,False,False,False,False,10,20.0,3,6.782329983125268,18.65475810617763,18.0,-1.4608316193791253,18.57643150380035,False,10,45,-0.7071067811865475,0.9486832980505138,18.434948822922017,135.0,2.449489742783177,0.3890756251918216,1.2388820889151364,17.33333333333332,3,topcom,,0.007041454315185547,0.00020551681518554688,3,3,2.0,True,1,False,False,False,True,10,14,2.8,True,1,False,False,False,True,False,1,1,1,6,5,2,True
,False,N,3,67,True,-128,,,,,False,False,False,False,7,22.0,3,12.0,17.08800749063506,22.0,-0.5859027613923642,15.570521729659312,False,6,15,-0.8944271909999159,0.9486832980505138,18.434948822922017,153.434948822922,3.74165738677394,0.5730640178391189,0.7781512503836432,5.999999999999994,3,topcom,,0.004210710525512695,0.0001964569091796875,3,2,1.3333333333333333,True,1,True,True,True,False,6,9,3.0,True,1,False,False,False,True,True,2,2,1,3,3,1,True
,False,N,3,69,True,-132,,,,,False,False,False,False,3,22.0,3,16.61324772583615,20.8806130178211,22.0,-0.770329614269008,20.77032961426901,False,5,10,-0.8944271909999159,0.7071067811865475,45.00000000000001,153.434948822922,5.4772255750516585,0.7385606273598311,1.2632414347745808,18.33333333333331,3,topcom,,0.0035772323608398438,0.00019025802612304688,3,1,0.6666666666666666,False,2,False,True,True,False,5,7,2.8,True,1,False,False,False,True,True,2,2,2,2,2,1,False
,False,N,3,69,True,-132,,,,,False,False,False,False,9,52.0,3,21.540659228538015,45.60701700396552,48.0,-0.8372175806076689,45.475224807780556,False,6,15,-0.9128709291752769,0.8660254037844387,29.999999999999993,155.9051574478893,3.7416573867739404,0.5730640178391189,1.263241434774581,18.333333333333318,3,topcom,,0.004049062728881836,0.0001964569091796875,3,3,2.0,True,1,False,False,False,True,6,7,2.3333333333333335,True,1,False,False,False,True,False,1,1,1,3,3,2,True
,False,N,4,28,True,-48,,,,,False,False,False,False,7,20.0,4,9.695359714832659,20.591260281974,16.0,-3.2648097520141386,20.292882551237714,False,6,15,-0.8944271909999159,0.8944271909999159,26.565051177077994,153.434948822922,3.4641016151377535,0.5395906230238123,1.028028723600243,10.666666666666654,4,topcom,,0.006451606750488281,0.0001838207244873047,4,6,3.0,True,1,False,False,False,True,6,12,4.0,True,1,False,False,False,True,True,1,1,1,2,2,1,True
,False,N,4,28,True,-48,,,,,False,False,False,False,11,14.0,4,4.47213595499958,10.295630140987,12.0,-1.9949855544234412,9.529480925445537,False,10,45,-0.9525793444156805,0.9428090415820632,19.471220634490713,162.28452765633213,7.874007874011807,0.8961958447491267,1.7947203518168358,62.33333333333322,4,topcom,,0.006972074508666992,0.0001876354217529297,4,6,3.0,True,1,False,False,False,True,10,27,5.4,True,1,False,False,False,True,True,1,1,1,4,2,2,True
,False,N,4,34,True,-60,,,,,False,False,False,False,8,25.0,4,10.723805294763608,23.811761799581316,21.0,-4.274261975570454,23.243454596610075,False,14,91,-0.9574271077563381,0.968962790249909,14.31227547671266,163.22134511903963,4.7958315233127164,0.6808639180087962,1.574031267727718,37.49999999999992,4,topcom,,0.005539655685424805,0.00029087066650390625,4,5,2.5,True,1,False,False,False,True,14,44,6.285714285714286,True,1,False,False,False,True,False,2,2,1,9,5,2,True
,False,N,4,36,True,-64,,,,,False,False,False,False,4,6.0,4,3.1622776601683795,7.483314773547883,4.0,-2.8284271247461903,5.999999999999998,False,6,15,-0.8944271909999159,0.4472135954999579,63.43494882292201,153.434948822922,4.472135954999578,0.6505149978319904,1.0791812460476242,11.999999999999984,4,topcom,,0.008612871170043945,0.0003361701965332031,4,5,2.5,True,1,False,False,False,True,6,13,4.333333333333333,True,1,False,False,False,True,True,2,2,1,2,2,1,True
,False,N,4,36,True,-64,,,,,False,False,False,False,6,9.0,4,3.872983346207417,12.569805089976535,4.0,-3.7573207614077977,11.58440633562287,False,5,10,0.0,0.8944271909999159,26.565051177077994,90.0,1.9999999999999991,0.301029995663981,0.8450980400142563,6.999999999999991,4,topcom,,0.009027719497680664,0.0001914501190185547,4,6,3.0,True,1,False,False,False,True,5,8,3.2,True,1,False,False,False,True,True,1,1,1,2,2,1,True
,False,N,4,36,True,-64,,,,,False,False,False,False,4,4.0,4,2.0,6.928203230275509,0.0,-2.0,6.0,False,4,6,0.0,0.0,90.0,90.0,1.9999999999999991,0.301029995663981,0.6020599913279618,3.999999999999995,4,topcom,,0.010643482208251953,0.00020647048950195312,4,6,3.0,True,1,False,False,False,True,4,6,3.0,True,1,False,False,False,True,True,1,1,1,1,1,1,True
