,simple_polytope,p3,temperature(p3),p3_odd,p4,temperature(p4),p4_odd,p5,temperature(p5),p5_odd,p6,temperature(p6),p6_odd,p7,temperature(p7),sum(pk_for_k>7),n,independence_number
57,True,0.0,0.0,False,0.0,0.0,False,30.0,3.3333333333333335,False,0.0,0.0,False,2.0,0.05405405405405406,7.0,74.0,31.0
58,True,0.0,0.0,False,28.0,14.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,2.0,56.0,28.0
59,True,0.0,0.0,False,40.0,20.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,2.0,80.0,40.0
60,True,0.0,0.0,False,54.0,27.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,2.0,108.0,54.0
61,True,0.0,0.0,False,55.0,27.5,True,0.0,0.0,False,0.0,0.0,False,0.0,0.0,2.0,110.0,54.0
62,True,0.0,0.0,False,41.0,20.5,True,0.0,0.0,False,0.0,0.0,False,0.0,0.0,2.0,82.0,40.0
63,True,0.0,0.0,False,29.0,14.5,True,0.0,0.0,False,0.0,0.0,False,0.0,0.0,2.0,58.0,28.0
64,True,0.0,0.0,False,0.0,0.0,False,30.0,3.3333333333333335,False,0.0,0.0,False,3.0,0.08333333333333333,6.0,74.0,31.0
65,True,0.0,0.0,False,0.0,0.0,False,31.0,3.875,True,0.0,0.0,False,3.0,0.08333333333333333,5.0,74.0,30.0
66,True,0.0,0.0,False,0.0,0.0,False,12.0,2.4,False,5.0,0.4166666666666667,True,0.0,0.0,0.0,30.0,13.0
67,True,0.0,0.0,False,0.0,0.0,False,12.0,1.0909090909090908,False,11.0,0.9166666666666666,True,0.0,0.0,0.0,42.0,18.0
68,True,0.0,0.0,False,16.0,8.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,2.0,32.0,16.0
69,True,4.0,,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,4.0,1.0
70,True,0.0,0.0,False,0.0,0.0,False,12.0,0.6666666666666666,False,18.0,1.5,False,0.0,0.0,0.0,56.0,25.0
71,True,0.0,0.0,False,0.0,0.0,False,12.0,0.9230769230769231,False,13.0,1.0833333333333333,True,0.0,0.0,0.0,46.0,20.0
72,True,0.0,0.0,False,0.0,0.0,False,12.0,1.7142857142857142,False,7.0,0.5833333333333334,True,0.0,0.0,0.0,34.0,14.0
73,True,0.0,0.0,False,0.0,0.0,False,12.0,0.6,False,20.0,1.6666666666666667,False,0.0,0.0,0.0,60.0,26.0
74,True,0.0,0.0,False,0.0,0.0,False,12.0,0.8571428571428571,False,14.0,1.1666666666666667,False,0.0,0.0,0.0,48.0,21.0
75,True,0.0,0.0,False,6.0,,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,8.0,4.0
76,True,0.0,0.0,False,0.0,0.0,False,12.0,1.2,False,10.0,0.8333333333333334,False,0.0,0.0,0.0,40.0,17.0
77,True,0.0,0.0,False,0.0,0.0,False,12.0,1.2,False,10.0,0.8333333333333334,False,0.0,0.0,0.0,40.0,17.0
78,True,0.0,0.0,False,12.0,6.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,2.0,24.0,12.0
79,True,0.0,0.0,False,0.0,0.0,False,12.0,3.0,False,4.0,0.3333333333333333,False,0.0,0.0,0.0,28.0,12.0
80,True,0.0,0.0,False,0.0,0.0,False,29.0,2.9,True,0.0,0.0,False,3.0,0.08333333333333333,7.0,74.0,31.0
81,True,0.0,0.0,False,0.0,0.0,False,30.0,3.3333333333333335,False,0.0,0.0,False,3.0,0.08333333333333333,6.0,74.0,31.0
82,True,0.0,0.0,False,0.0,0.0,False,30.0,3.3333333333333335,False,0.0,0.0,False,3.0,0.08333333333333333,6.0,74.0,31.0
83,True,0.0,0.0,False,57.0,28.5,True,0.0,0.0,False,0.0,0.0,False,0.0,0.0,2.0,114.0,56.0
84,True,0.0,0.0,False,43.0,21.5,True,0.0,0.0,False,0.0,0.0,False,0.0,0.0,2.0,86.0,42.0
85,True,0.0,0.0,False,42.0,21.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,2.0,84.0,42.0
86,True,0.0,0.0,False,56.0,28.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,2.0,112.0,56.0
87,True,0.0,0.0,False,0.0,0.0,False,31.0,3.875,True,0.0,0.0,False,3.0,0.08333333333333333,5.0,74.0,30.0
88,True,0.0,0.0,False,0.0,0.0,False,29.0,2.9,True,0.0,0.0,False,3.0,0.08333333333333333,7.0,74.0,31.0
89,True,0.0,0.0,False,0.0,0.0,False,31.0,3.875,True,0.0,0.0,False,2.0,0.05405405405405406,6.0,74.0,31.0
90,True,0.0,0.0,False,0.0,0.0,False,12.0,4.0,False,3.0,0.25,True,0.0,0.0,0.0,26.0,11.0
91,True,0.0,0.0,False,11.0,5.5,True,0.0,0.0,False,0.0,0.0,False,0.0,0.0,2.0,22.0,10.0
92,True,0.0,0.0,False,0.0,0.0,False,12.0,0.9230769230769231,False,13.0,1.0833333333333333,True,0.0,0.0,0.0,46.0,20.0
93,True,0.0,0.0,False,0.0,0.0,False,12.0,1.0909090909090908,False,11.0,0.9166666666666666,True,0.0,0.0,0.0,42.0,18.0
94,True,0.0,0.0,False,0.0,0.0,False,12.0,0.9230769230769231,False,13.0,1.0833333333333333,True,0.0,0.0,0.0,46.0,20.0
95,True,0.0,0.0,False,0.0,0.0,False,12.0,0.631578947368421,False,19.0,1.5833333333333333,True,0.0,0.0,0.0,58.0,26.0
96,True,0.0,0.0,False,0.0,0.0,False,12.0,1.0909090909090908,False,11.0,0.9166666666666666,True,0.0,0.0,0.0,42.0,18.0
97,True,0.0,0.0,False,0.0,0.0,False,12.0,0.6,False,20.0,1.6666666666666667,False,0.0,0.0,0.0,60.0,27.0
98,True,0.0,0.0,False,0.0,0.0,False,12.0,1.2,False,10.0,0.8333333333333334,False,0.0,0.0,0.0,40.0,17.0
99,True,0.0,0.0,False,0.0,0.0,False,36.0,7.2,False,0.0,0.0,False,0.0,0.0,5.0,78.0,32.0
100,True,40.0,1.6666666666666667,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,24.0,124.0,43.0
101,True,0.0,0.0,False,0.0,0.0,False,30.0,3.3333333333333335,False,0.0,0.0,False,3.0,0.08333333333333333,6.0,74.0,30.0
102,True,0.0,0.0,False,0.0,0.0,False,30.0,3.3333333333333335,False,0.0,0.0,False,3.0,0.08333333333333333,6.0,74.0,30.0
103,True,0.0,0.0,False,0.0,0.0,False,31.0,3.875,True,0.0,0.0,False,3.0,0.08333333333333333,5.0,74.0,30.0
104,True,0.0,0.0,False,0.0,0.0,False,12.0,0.8,False,15.0,1.25,True,0.0,0.0,0.0,50.0,22.0
105,True,0.0,0.0,False,0.0,0.0,False,12.0,1.2,False,10.0,0.8333333333333334,False,0.0,0.0,0.0,40.0,17.0
106,True,0.0,0.0,False,71.0,35.5,True,0.0,0.0,False,0.0,0.0,False,0.0,0.0,2.0,142.0,70.0
107,True,7.0,1.1666666666666667,True,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,3.0,0.3,3.0,22.0,8.0
108,True,0.0,0.0,False,0.0,0.0,False,12.0,1.3333333333333333,False,9.0,0.75,True,0.0,0.0,0.0,38.0,17.0
109,True,0.0,0.0,False,65.0,32.5,True,0.0,0.0,False,0.0,0.0,False,0.0,0.0,2.0,130.0,64.0
110,True,0.0,0.0,False,99.0,49.5,True,0.0,0.0,False,0.0,0.0,False,0.0,0.0,2.0,198.0,98.0
111,True,0.0,0.0,False,112.0,56.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,2.0,224.0,112.0
112,True,0.0,0.0,False,106.0,53.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,2.0,212.0,106.0
113,True,0.0,0.0,False,107.0,53.5,True,0.0,0.0,False,0.0,0.0,False,0.0,0.0,2.0,214.0,106.0
114,True,0.0,0.0,False,113.0,56.5,True,0.0,0.0,False,0.0,0.0,False,0.0,0.0,2.0,226.0,112.0
115,True,0.0,0.0,False,98.0,49.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,2.0,196.0,98.0
116,True,0.0,0.0,False,0.0,0.0,False,14.0,2.3333333333333335,False,5.0,0.3333333333333333,True,0.0,0.0,1.0,36.0,15.0
117,True,0.0,0.0,False,64.0,32.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,2.0,128.0,64.0
118,True,0.0,0.0,False,70.0,35.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,2.0,140.0,70.0
119,True,0.0,0.0,False,1.0,0.027777777777777776,True,28.0,3.111111111111111,False,0.0,0.0,False,4.0,0.12121212121212122,4.0,70.0,29.0
120,True,0.0,0.0,False,0.0,0.0,False,12.0,1.5,False,8.0,0.6666666666666666,False,0.0,0.0,0.0,36.0,15.0
121,True,0.0,0.0,False,0.0,0.0,False,12.0,0.8,False,15.0,1.25,True,0.0,0.0,0.0,50.0,22.0
122,True,0.0,0.0,False,0.0,0.0,False,31.0,3.875,True,0.0,0.0,False,2.0,0.05405405405405406,6.0,74.0,30.0
123,True,0.0,0.0,False,0.0,0.0,False,30.0,3.3333333333333335,False,0.0,0.0,False,3.0,0.08333333333333333,6.0,74.0,31.0
124,True,0.0,0.0,False,0.0,0.0,False,31.0,3.875,True,0.0,0.0,False,3.0,0.08333333333333333,5.0,74.0,30.0
125,True,0.0,0.0,False,0.0,0.0,False,21.0,5.25,True,0.0,0.0,False,0.0,0.0,4.0,46.0,19.0
126,True,0.0,0.0,False,12.0,0.35294117647058826,False,27.0,1.4210526315789473,True,0.0,0.0,False,3.0,0.06976744186046512,4.0,88.0,37.0
127,True,0.0,0.0,False,0.0,0.0,False,12.0,0.8,False,15.0,1.25,True,0.0,0.0,0.0,50.0,22.0
128,True,0.0,0.0,False,0.0,0.0,False,12.0,0.6666666666666666,False,18.0,1.5,False,0.0,0.0,0.0,56.0,25.0
129,True,0.0,0.0,False,0.0,0.0,False,12.0,0.7058823529411765,False,17.0,1.4166666666666667,True,0.0,0.0,0.0,54.0,24.0
130,True,0.0,0.0,False,0.0,0.0,False,12.0,0.9230769230769231,False,13.0,1.0833333333333333,True,0.0,0.0,0.0,46.0,20.0
131,True,0.0,0.0,False,0.0,0.0,False,12.0,1.2,False,10.0,0.8333333333333334,False,0.0,0.0,0.0,40.0,17.0
132,True,0.0,0.0,False,1.0,0.045454545454545456,True,18.0,3.6,False,0.0,0.0,False,0.0,0.0,4.0,42.0,17.0
133,True,0.0,0.0,False,0.0,0.0,False,12.0,0.6,False,20.0,1.6666666666666667,False,0.0,0.0,0.0,60.0,24.0
134,True,0.0,0.0,False,6.0,2.0,False,0.0,0.0,False,3.0,0.5,True,0.0,0.0,0.0,14.0,7.0
135,True,0.0,0.0,False,0.0,0.0,False,31.0,3.875,True,0.0,0.0,False,2.0,0.05405405405405406,6.0,74.0,31.0
136,True,0.0,0.0,False,0.0,0.0,False,31.0,3.875,True,0.0,0.0,False,3.0,0.08333333333333333,5.0,74.0,30.0
137,True,0.0,0.0,False,0.0,0.0,False,12.0,0.8571428571428571,False,14.0,1.1666666666666667,False,0.0,0.0,0.0,48.0,21.0
138,True,0.0,0.0,False,0.0,0.0,False,12.0,1.0909090909090908,False,11.0,0.9166666666666666,True,0.0,0.0,0.0,42.0,18.0
139,True,0.0,0.0,False,0.0,0.0,False,12.0,0.8,False,15.0,1.25,True,0.0,0.0,0.0,50.0,22.0
140,True,0.0,0.0,False,66.0,33.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,2.0,132.0,66.0
141,True,0.0,0.0,False,0.0,0.0,False,14.0,2.3333333333333335,False,4.0,0.25,False,2.0,0.1111111111111111,0.0,36.0,14.0
142,True,0.0,0.0,False,0.0,0.0,False,32.0,4.0,False,0.0,0.0,False,0.0,0.0,8.0,76.0,32.0
143,True,0.0,0.0,False,72.0,36.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,2.0,144.0,72.0
144,True,0.0,0.0,False,0.0,0.0,False,28.0,2.5454545454545454,False,6.0,0.18181818181818182,False,0.0,0.0,5.0,74.0,31.0
145,True,0.0,0.0,False,105.0,52.5,True,0.0,0.0,False,0.0,0.0,False,0.0,0.0,2.0,210.0,104.0
146,True,0.0,0.0,False,111.0,55.5,True,0.0,0.0,False,0.0,0.0,False,0.0,0.0,2.0,222.0,110.0
147,True,0.0,0.0,False,110.0,55.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,2.0,220.0,110.0
148,True,0.0,0.0,False,104.0,52.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,2.0,208.0,104.0
149,True,0.0,0.0,False,0.0,0.0,False,24.0,1.5,False,11.0,0.3793103448275862,True,0.0,0.0,5.0,76.0,33.0
150,True,0.0,0.0,False,1.0,0.027777777777777776,True,28.0,3.111111111111111,False,0.0,0.0,False,4.0,0.12121212121212122,4.0,70.0,28.0
151,True,0.0,0.0,False,73.0,36.5,True,0.0,0.0,False,0.0,0.0,False,0.0,0.0,2.0,146.0,72.0
152,True,0.0,0.0,False,67.0,33.5,True,0.0,0.0,False,0.0,0.0,False,0.0,0.0,2.0,134.0,66.0
153,True,0.0,0.0,False,0.0,0.0,False,16.0,5.333333333333333,False,0.0,0.0,False,2.0,0.11764705882352941,1.0,34.0,14.0
154,True,0.0,0.0,False,0.0,0.0,False,12.0,0.8,False,15.0,1.25,True,0.0,0.0,0.0,50.0,22.0
155,True,0.0,0.0,False,0.0,0.0,False,12.0,1.2,False,10.0,0.8333333333333334,False,0.0,0.0,0.0,40.0,17.0
156,True,0.0,0.0,False,0.0,0.0,False,12.0,0.75,False,16.0,1.3333333333333333,False,0.0,0.0,0.0,52.0,23.0
157,True,0.0,0.0,False,0.0,0.0,False,31.0,3.875,True,0.0,0.0,False,3.0,0.08333333333333333,5.0,74.0,30.0
158,True,0.0,0.0,False,0.0,0.0,False,30.0,3.3333333333333335,False,0.0,0.0,False,3.0,0.08333333333333333,6.0,74.0,31.0
159,True,0.0,0.0,False,5.0,0.3125,True,11.0,1.1,True,0.0,0.0,False,2.0,0.10526315789473684,3.0,38.0,16.0
160,True,0.0,0.0,False,6.0,0.3157894736842105,False,15.0,1.5,True,0.0,0.0,False,0.0,0.0,4.0,46.0,19.0
161,True,0.0,0.0,False,0.0,0.0,False,18.0,3.0,False,3.0,0.14285714285714285,True,0.0,0.0,3.0,44.0,19.0
162,True,0.0,0.0,False,0.0,0.0,False,12.0,0.75,False,16.0,1.3333333333333333,False,0.0,0.0,0.0,52.0,23.0
163,True,0.0,0.0,False,0.0,0.0,False,12.0,1.0,False,12.0,1.0,False,0.0,0.0,0.0,44.0,19.0
164,True,0.0,0.0,False,0.0,0.0,False,12.0,1.0,False,12.0,1.0,False,0.0,0.0,0.0,44.0,19.0
165,True,0.0,0.0,False,0.0,0.0,False,12.0,0.9230769230769231,False,13.0,1.0833333333333333,True,0.0,0.0,0.0,46.0,20.0
166,True,3.0,0.5,True,2.0,0.2857142857142857,False,1.0,0.125,True,2.0,0.2857142857142857,False,0.0,0.0,1.0,14.0,6.0
167,True,0.0,0.0,False,0.0,0.0,False,20.0,5.0,False,2.0,0.09090909090909091,False,0.0,0.0,2.0,44.0,18.0
168,True,0.0,0.0,False,0.0,0.0,False,29.0,4.142857142857143,True,0.0,0.0,False,3.0,0.09090909090909091,4.0,68.0,28.0
169,True,0.0,0.0,False,0.0,0.0,False,12.0,0.9230769230769231,False,13.0,1.0833333333333333,True,0.0,0.0,0.0,46.0,20.0
170,True,0.0,0.0,False,0.0,0.0,False,30.0,3.3333333333333335,False,0.0,0.0,False,3.0,0.08333333333333333,6.0,74.0,31.0
171,True,0.0,0.0,False,0.0,0.0,False,30.0,3.3333333333333335,False,0.0,0.0,False,3.0,0.08333333333333333,6.0,74.0,31.0
172,True,0.0,0.0,False,0.0,0.0,False,12.0,1.5,False,8.0,0.6666666666666666,False,0.0,0.0,0.0,36.0,15.0
173,True,0.0,0.0,False,0.0,0.0,False,12.0,0.7058823529411765,False,17.0,1.4166666666666667,True,0.0,0.0,0.0,54.0,24.0
174,True,0.0,0.0,False,0.0,0.0,False,14.0,3.5,False,2.0,0.125,False,2.0,0.125,0.0,32.0,13.0
175,True,0.0,0.0,False,0.0,0.0,False,12.0,1.3333333333333333,False,9.0,0.75,True,0.0,0.0,0.0,38.0,16.0
176,True,0.0,0.0,False,63.0,31.5,True,0.0,0.0,False,0.0,0.0,False,0.0,0.0,2.0,126.0,62.0
177,True,0.0,0.0,False,77.0,38.5,True,0.0,0.0,False,0.0,0.0,False,0.0,0.0,2.0,154.0,76.0
178,True,0.0,0.0,False,0.0,0.0,False,12.0,1.2,False,10.0,0.8333333333333334,False,0.0,0.0,0.0,40.0,17.0
179,True,0.0,0.0,False,100.0,50.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,2.0,200.0,100.0
180,True,0.0,0.0,False,114.0,57.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,2.0,228.0,114.0
181,True,0.0,0.0,False,115.0,57.5,True,0.0,0.0,False,0.0,0.0,False,0.0,0.0,2.0,230.0,114.0
182,True,0.0,0.0,False,101.0,50.5,True,0.0,0.0,False,0.0,0.0,False,0.0,0.0,2.0,202.0,100.0
183,True,0.0,0.0,False,76.0,38.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,2.0,152.0,76.0
184,True,0.0,0.0,False,0.0,0.0,False,13.0,1.625,True,7.0,0.5,True,1.0,0.05,0.0,38.0,16.0
185,True,0.0,0.0,False,0.0,0.0,False,12.0,1.3333333333333333,False,9.0,0.75,True,0.0,0.0,0.0,38.0,16.0
186,True,0.0,0.0,False,62.0,31.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,2.0,124.0,62.0
187,True,0.0,0.0,False,0.0,0.0,False,14.0,3.5,False,2.0,0.125,False,2.0,0.125,0.0,32.0,13.0
188,True,0.0,0.0,False,0.0,0.0,False,12.0,0.7058823529411765,False,17.0,1.4166666666666667,True,0.0,0.0,0.0,54.0,24.0
189,True,0.0,0.0,False,0.0,0.0,False,12.0,1.3333333333333333,False,9.0,0.75,True,0.0,0.0,0.0,38.0,16.0
190,True,0.0,0.0,False,0.0,0.0,False,30.0,3.3333333333333335,False,0.0,0.0,False,3.0,0.08333333333333333,6.0,74.0,31.0
191,True,0.0,0.0,False,0.0,0.0,False,30.0,3.3333333333333335,False,0.0,0.0,False,3.0,0.08333333333333333,6.0,74.0,30.0
192,True,0.0,0.0,False,0.0,0.0,False,12.0,0.9230769230769231,False,13.0,1.0833333333333333,True,0.0,0.0,0.0,46.0,20.0
193,True,0.0,0.0,False,0.0,0.0,False,29.0,4.142857142857143,True,0.0,0.0,False,3.0,0.09090909090909091,4.0,68.0,27.0
194,True,0.0,0.0,False,1.0,0.045454545454545456,True,20.0,6.666666666666667,False,0.0,0.0,False,0.0,0.0,2.0,42.0,17.0
195,True,3.0,0.5,True,2.0,0.2857142857142857,False,1.0,0.125,True,2.0,0.2857142857142857,False,0.0,0.0,1.0,14.0,5.0
196,True,0.0,0.0,False,0.0,0.0,False,12.0,1.0,False,12.0,1.0,False,0.0,0.0,0.0,44.0,19.0
197,True,0.0,0.0,False,0.0,0.0,False,12.0,1.0,False,12.0,1.0,False,0.0,0.0,0.0,44.0,19.0
198,True,0.0,0.0,False,0.0,0.0,False,12.0,1.0909090909090908,False,11.0,0.9166666666666666,True,0.0,0.0,0.0,42.0,18.0
