* Kansen op verschillende type sluitingen van de Oosterschelde-
* kering als functie van de waterstand bij Roompot Buiten.
*
* Kansen op de typen sluitingen zijn afkomstig uit bijlage A van:
* 'Prestatiepeilen Oosterschelde - Vervolg'
* Rijkswaterstaat Bouwdienst, 24 april 2008
* Auteur: Sipke van Manen
* 
* N.B.: - de kans op geen sluiting bij waterstanden van 3.00 m+NAP of meer 
*         bij Roompot Buiten is 0.
*	- de kans op een handmatige sluiting of een noodsluiting bij waterstanden 
*         van minder dan 3.00 m+NAP bij Roompot Buiten is 0.
*
* De Oosterscheldekering wordt handmatig gesloten als pas laat duidelijk wordt dat 
* de waterstand 3.00 m+NAP overschrijdt. Verondersteld wordt dat deze handmatige 
* sluiting dezelfde waterstanden geeft als bij een (onbemande) noodsluiting. 
* Bij geen sluiting van de Oosterscheldekering zijn de waterstanden voor alle 
* sluitscenario's hetzelfde.
*
* Onderstaand staat m. Dit waterstand bij Roompot Buiten.
*
*        Kans op        Kans op        Kans op        Kans op 
1.79     0.00000000     0.00000000     0.00000000     1.00000000
1.80     0.00000000     0.00000000     0.00000000     1.00000000
1.81     0.00000000     0.00000000     0.00000000     1.00000000
1.82     0.00000000     0.00000000     0.00000000     1.00000000
1.83     0.00000000     0.00000000     0.00000000     1.00000000
1.84     0.00000000     0.00000000     0.00000000     1.00000000
1.85     0.00000000     0.00000000     0.00000000     1.00000000
1.86     0.00000000     0.00000000     0.00000000     1.00000000
1.87     0.00000000     0.00000000     0.00000000     1.00000000
1.88     0.00000000     0.00000000     0.00000000     1.00000000
1.89     0.00000000     0.00000000     0.00000000     1.00000000
1.90     0.00000000     0.00000000     0.00000000     1.00000000
1.91     0.00000000     0.00000000     0.00000000     1.00000000
1.92     0.00000000     0.00000000     0.00000000     1.00000000
1.93     0.00000000     0.00000000     0.00000000     1.00000000
1.94     0.00000000     0.00000000     0.00000000     1.00000000
1.95     0.00000000     0.00000000     0.00000000     1.00000000
1.96     0.00000000     0.00000000     0.00000000     1.00000000
1.97     0.00000000     0.00000000     0.00000000     1.00000000
1.98     0.00000000     0.00000000     0.00000000     1.00000000
1.99     0.00000000     0.00000000     0.00000000     1.00000000
2.00     0.00000000     0.00000000     0.00000000     1.00000000
2.01     0.00000000     0.00000000     0.00000000     1.00000000
2.02     0.00000000     0.00000000     0.00000000     1.00000000
2.03     0.00000000     0.00000000     0.00000000     1.00000000
2.04     0.00000000     0.00000000     0.00000000     1.00000000
2.05     0.00000000     0.00000000     0.00000000     1.00000000
2.06     0.00000000     0.00000000     0.00000000     1.00000000
2.07     0.00000000     0.00000000     0.00000000     1.00000000
2.08     0.00000000     0.00000000     0.00000000     1.00000000
2.09     0.00000000     0.00000000     0.00000000     1.00000000
2.10     0.00000000     0.00000000     0.00000000     1.00000000
2.11     0.00000000     0.00000000     0.00000000     1.00000000
2.12     0.00000000     0.00000000     0.00000000     1.00000000
2.13     0.00000000     0.00000000     0.00000000     1.00000000
2.14     0.00000000     0.00000000     0.00000000     1.00000000
2.15     0.00000001     0.00000000     0.00000000     0.99999999
2.16     0.00000001     0.00000000     0.00000000     0.99999999
2.17     0.00000002     0.00000000     0.00000000     0.99999998
2.18     0.00000002     0.00000000     0.00000000     0.99999998
2.19     0.00000003     0.00000000     0.00000000     0.99999997
2.20     0.00000005     0.00000000     0.00000000     0.99999995
2.21     0.00000007     0.00000000     0.00000000     0.99999993
2.22     0.00000010     0.00000000     0.00000000     0.99999990
2.23     0.00000014     0.00000000     0.00000000     0.99999986
2.24     0.00000020     0.00000000     0.00000000     0.99999980
2.25     0.00000029     0.00000000     0.00000000     0.99999971
2.26     0.00000040     0.00000000     0.00000000     0.99999960
2.27     0.00000057     0.00000000     0.00000000     0.99999943
2.28     0.00000079     0.00000000     0.00000000     0.99999921
2.29     0.00000110     0.00000000     0.00000000     0.99999890
2.30     0.00000153     0.00000000     0.00000000     0.99999847
2.31     0.00000211     0.00000000     0.00000000     0.99999789
2.32     0.00000290     0.00000000     0.00000000     0.99999710
2.33     0.00000397     0.00000000     0.00000000     0.99999603
2.34     0.00000541     0.00000000     0.00000000     0.99999459
2.35     0.00000733     0.00000000     0.00000000     0.99999267
2.36     0.00000991     0.00000000     0.00000000     0.99999009
2.37     0.00001333     0.00000000     0.00000000     0.99998667
2.38     0.00001785     0.00000000     0.00000000     0.99998215
2.39     0.00002381     0.00000000     0.00000000     0.99997619
2.40     0.00003163     0.00000000     0.00000000     0.99996837
2.41     0.00004183     0.00000000     0.00000000     0.99995817
2.42     0.00005509     0.00000000     0.00000000     0.99994491
2.43     0.00007225     0.00000000     0.00000000     0.99992775
2.44     0.00009436     0.00000000     0.00000000     0.99990564
2.45     0.00012271     0.00000000     0.00000000     0.99987729
2.46     0.00015890     0.00000000     0.00000000     0.99984110
2.47     0.00020491     0.00000000     0.00000000     0.99979509
2.48     0.00026314     0.00000000     0.00000000     0.99973686
2.49     0.00033649     0.00000000     0.00000000     0.99966351
2.50     0.00042850     0.00000000     0.00000000     0.99957150
2.51     0.00054340     0.00000000     0.00000000     0.99945660
2.52     0.00068624     0.00000000     0.00000000     0.99931376
2.53     0.00086304     0.00000000     0.00000000     0.99913696
2.54     0.00108089     0.00000000     0.00000000     0.99891911
2.55     0.00134814     0.00000000     0.00000000     0.99865186
2.56     0.00167454     0.00000000     0.00000000     0.99832546
2.57     0.00207140     0.00000000     0.00000000     0.99792860
2.58     0.00255181     0.00000000     0.00000000     0.99744819
2.59     0.00313077     0.00000000     0.00000000     0.99686923
2.60     0.00382540     0.00000000     0.00000000     0.99617460
2.61     0.00465513     0.00000000     0.00000000     0.99534487
2.62     0.00564183     0.00000000     0.00000000     0.99435817
2.63     0.00681000     0.00000000     0.00000000     0.99319000
2.64     0.00818688     0.00000000     0.00000000     0.99181312
2.65     0.00980257     0.00000000     0.00000000     0.99019743
2.66     0.01169009     0.00000000     0.00000000     0.98830991
2.67     0.01388538     0.00000000     0.00000000     0.98611462
2.68     0.01642732     0.00000000     0.00000000     0.98357268
2.69     0.01935760     0.00000000     0.00000000     0.98064240
2.70     0.02272056     0.00000000     0.00000000     0.97727944
2.71     0.02656301     0.00000000     0.00000000     0.97343699
2.72     0.03093382     0.00000000     0.00000000     0.96906618
2.73     0.03588362     0.00000000     0.00000000     0.96411638
2.74     0.04146426     0.00000000     0.00000000     0.95853574
2.75     0.04772824     0.00000000     0.00000000     0.95227176
2.76     0.05472807     0.00000000     0.00000000     0.94527193
2.77     0.06251552     0.00000000     0.00000000     0.93748448
2.78     0.07114080     0.00000000     0.00000000     0.92885920
2.79     0.08065170     0.00000000     0.00000000     0.91934830
2.80     0.09109268     0.00000000     0.00000000     0.90890732
2.81     0.10250386     0.00000000     0.00000000     0.89749614
2.82     0.11492012     0.00000000     0.00000000     0.88507988
2.83     0.12837009     0.00000000     0.00000000     0.87162991
2.84     0.14287526     0.00000000     0.00000000     0.85712474
2.85     0.15844905     0.00000000     0.00000000     0.84155095
2.86     0.17509608     0.00000000     0.00000000     0.82490392
2.87     0.19281142     0.00000000     0.00000000     0.80718858
2.88     0.21158006     0.00000000     0.00000000     0.78841994
2.89     0.23137647     0.00000000     0.00000000     0.76862353
2.90     0.25216438     0.00000000     0.00000000     0.74783562
2.91     0.27389668     0.00000000     0.00000000     0.72610332
2.92     0.29651555     0.00000000     0.00000000     0.70348445
2.93     0.31995282     0.00000000     0.00000000     0.68004718
2.94     0.34413042     0.00000000     0.00000000     0.65586958
2.95     0.36896119     0.00000000     0.00000000     0.63103881
2.96     0.39434972     0.00000000     0.00000000     0.60565028
2.97     0.42019347     0.00000000     0.00000000     0.57980653
2.98     0.44638398     0.00000000     0.00000000     0.55361602
2.99     0.47280824     0.00000000     0.00000000     0.52719176
3.00     0.49935016     0.45248768     0.04816216     0.00000000
3.01     0.52589209     0.43221959     0.04188832     0.00000000
3.02     0.55231635     0.41138526     0.03629839     0.00000000
3.03     0.57850686     0.39015328     0.03133986     0.00000000
3.04     0.60435061     0.36868854     0.02696085     0.00000000
3.05     0.62973914     0.34715011     0.02311075     0.00000000
3.06     0.65456991     0.32568946     0.01974063     0.00000000
3.07     0.67874751     0.30444880     0.01680369     0.00000000
3.08     0.70218478     0.28355966     0.01425556     0.00000000
3.09     0.72480365     0.26314181     0.01205454     0.00000000
3.10     0.74653595     0.24330231     0.01016174     0.00000000
3.11     0.76732386     0.22413497     0.00854117     0.00000000
3.12     0.78712027     0.20571993     0.00715980     0.00000000
3.13     0.80588891     0.18812357     0.00598752     0.00000000
3.14     0.82360425     0.17139869     0.00499706     0.00000000
3.15     0.84025128     0.15558481     0.00416391     0.00000000
3.16     0.85582507     0.14070876     0.00346617     0.00000000
3.17     0.87033024     0.12678538     0.00288438     0.00000000
3.18     0.88378021     0.11381835     0.00240144     0.00000000
3.19     0.89619647     0.10180125     0.00200228     0.00000000
3.20     0.90760765     0.09071852     0.00167383     0.00000000
3.21     0.91804863     0.08054664     0.00140473     0.00000000
3.22     0.92755953     0.07125523     0.00118524     0.00000000
3.23     0.93618481     0.06280821     0.00100698     0.00000000
3.24     0.94397226     0.05516490     0.00086284     0.00000000
3.25     0.95097209     0.04828111     0.00074680     0.00000000
3.26     0.95723607     0.04211015     0.00065378     0.00000000
3.27     0.96281671     0.03660375     0.00057954     0.00000000
3.28     0.96776651     0.03171294     0.00052055     0.00000000
3.29     0.97213732     0.02738881     0.00047387     0.00000000
3.30     0.97597977     0.02358314     0.00043709     0.00000000
3.31     0.97934273     0.02024903     0.00040824     0.00000000
3.32     0.98227301     0.01734128     0.00038571     0.00000000
3.33     0.98481495     0.01481688     0.00036817     0.00000000
3.34     0.98701024     0.01263516     0.00035460     0.00000000
3.35     0.98889776     0.01075812     0.00034412     0.00000000
3.36     0.99051345     0.00915048     0.00033607     0.00000000
3.37     0.99189033     0.00777975     0.00032992     0.00000000
3.38     0.99305850     0.00661627     0.00032523     0.00000000
3.39     0.99404520     0.00563313     0.00032167     0.00000000
3.40     0.99487493     0.00480609     0.00031898     0.00000000
3.41     0.99556956     0.00411348     0.00031696     0.00000000
3.42     0.99614852     0.00353604     0.00031544     0.00000000
3.43     0.99662893     0.00305676     0.00031431     0.00000000
3.44     0.99702579     0.00266074     0.00031347     0.00000000
3.45     0.99735219     0.00233497     0.00031284     0.00000000
3.46     0.99761944     0.00206818     0.00031238     0.00000000
3.47     0.99783729     0.00185067     0.00031204     0.00000000
3.48     0.99801409     0.00167412     0.00031179     0.00000000
3.49     0.99815693     0.00153146     0.00031161     0.00000000
3.50     0.99827183     0.00141669     0.00031148     0.00000000
3.51     0.99836384     0.00132478     0.00031138     0.00000000
3.52     0.99843719     0.00125149     0.00031132     0.00000000
3.53     0.99849542     0.00119332     0.00031126     0.00000000
3.54     0.99854143     0.00114734     0.00031123     0.00000000
3.55     0.99857762     0.00111118     0.00031120     0.00000000
3.56     0.99860597     0.00108285     0.00031118     0.00000000
3.57     0.99862808     0.00106075     0.00031117     0.00000000
3.58     0.99864524     0.00104361     0.00031115     0.00000000
3.59     0.99865850     0.00103035     0.00031115     0.00000000
3.60     0.99866870     0.00102015     0.00031115     0.00000000
3.61     0.99867652     0.00101234     0.00031114     0.00000000
3.62     0.99868248     0.00100638     0.00031114     0.00000000
3.63     0.99868700     0.00100186     0.00031114     0.00000000
3.64     0.99869042     0.00099844     0.00031114     0.00000000
3.65     0.99869300     0.00099587     0.00031113     0.00000000
3.66     0.99869492     0.00099394     0.00031114     0.00000000
3.67     0.99869636     0.00099250     0.00031114     0.00000000
3.68     0.99869743     0.00099143     0.00031114     0.00000000
3.69     0.99869822     0.00099064     0.00031114     0.00000000
3.70     0.99869880     0.00099006     0.00031114     0.00000000
3.71     0.99869923     0.00098964     0.00031113     0.00000000
3.72     0.99869954     0.00098933     0.00031113     0.00000000
3.73     0.99869976     0.00098910     0.00031114     0.00000000
3.74     0.99869993     0.00098894     0.00031113     0.00000000
3.75     0.99870004     0.00098882     0.00031114     0.00000000
3.76     0.99870013     0.00098874     0.00031113     0.00000000
3.77     0.99870019     0.00098868     0.00031113     0.00000000
3.78     0.99870023     0.00098863     0.00031114     0.00000000
3.79     0.99870026     0.00098860     0.00031114     0.00000000
3.80     0.99870028     0.00098858     0.00031114     0.00000000
3.81     0.99870030     0.00098857     0.00031113     0.00000000
3.82     0.99870031     0.00098856     0.00031113     0.00000000
3.83     0.99870031     0.00098855     0.00031114     0.00000000
3.84     0.99870032     0.00098854     0.00031114     0.00000000
3.85     0.99870032     0.00098854     0.00031114     0.00000000
3.86     0.99870033     0.00098854     0.00031113     0.00000000
3.87     0.99870033     0.00098854     0.00031113     0.00000000
3.88     0.99870033     0.00098854     0.00031113     0.00000000
3.89     0.99870033     0.00098853     0.00031114     0.00000000
3.90     0.99870033     0.00098853     0.00031114     0.00000000
3.91     0.99870033     0.00098853     0.00031114     0.00000000
3.92     0.99870033     0.00098853     0.00031114     0.00000000
3.93     0.99870033     0.00098853     0.00031114     0.00000000
3.94     0.99870033     0.00098853     0.00031114     0.00000000
3.95     0.99870033     0.00098853     0.00031114     0.00000000
3.96     0.99870033     0.00098853     0.00031114     0.00000000
3.97     0.99870033     0.00098853     0.00031114     0.00000000
3.98     0.99870033     0.00098853     0.00031114     0.00000000
3.99     0.99870033     0.00098853     0.00031114     0.00000000
4.00     0.99870033     0.00098853     0.00031114     0.00000000
4.01     0.99870033     0.00098853     0.00031114     0.00000000
4.02     0.99870033     0.00098853     0.00031114     0.00000000
4.03     0.99870033     0.00098853     0.00031114     0.00000000
4.04     0.99870033     0.00098853     0.00031114     0.00000000
4.05     0.99870033     0.00098853     0.00031114     0.00000000
4.06     0.99870033     0.00098853     0.00031114     0.00000000
4.07     0.99870033     0.00098853     0.00031114     0.00000000
4.08     0.99870033     0.00098853     0.00031114     0.00000000
4.09     0.99870033     0.00098853     0.00031114     0.00000000
4.10     0.99870033     0.00098853     0.00031114     0.00000000
4.11     0.99870033     0.00098853     0.00031114     0.00000000
4.12     0.99870033     0.00098853     0.00031114     0.00000000
4.13     0.99870033     0.00098853     0.00031114     0.00000000
4.14     0.99870033     0.00098853     0.00031114     0.00000000
4.15     0.99870033     0.00098853     0.00031114     0.00000000
4.16     0.99870033     0.00098853     0.00031114     0.00000000
4.17     0.99870033     0.00098853     0.00031114     0.00000000
4.18     0.99870033     0.00098853     0.00031114     0.00000000
4.19     0.99870033     0.00098853     0.00031114     0.00000000
4.20     0.99870033     0.00098853     0.00031114     0.00000000
4.21     0.99870033     0.00098853     0.00031114     0.00000000
4.22     0.99870033     0.00098853     0.00031114     0.00000000
4.23     0.99870033     0.00098853     0.00031114     0.00000000
4.24     0.99870033     0.00098853     0.00031114     0.00000000
4.25     0.99870033     0.00098853     0.00031114     0.00000000
4.26     0.99870033     0.00098853     0.00031114     0.00000000
4.27     0.99870033     0.00098853     0.00031114     0.00000000
4.28     0.99870033     0.00098853     0.00031114     0.00000000
4.29     0.99870033     0.00098853     0.00031114     0.00000000
4.30     0.99870033     0.00098853     0.00031114     0.00000000
4.31     0.99870033     0.00098853     0.00031114     0.00000000
4.32     0.99870033     0.00098853     0.00031114     0.00000000
4.33     0.99870033     0.00098853     0.00031114     0.00000000
4.34     0.99870033     0.00098853     0.00031114     0.00000000
4.35     0.99870033     0.00098853     0.00031114     0.00000000
4.36     0.99870033     0.00098853     0.00031114     0.00000000
4.37     0.99870033     0.00098853     0.00031114     0.00000000
4.38     0.99870033     0.00098853     0.00031114     0.00000000
4.39     0.99870033     0.00098853     0.00031114     0.00000000
4.40     0.99870033     0.00098853     0.00031114     0.00000000
4.41     0.99870033     0.00098853     0.00031114     0.00000000
4.42     0.99870033     0.00098853     0.00031114     0.00000000
4.43     0.99870033     0.00098853     0.00031114     0.00000000
4.44     0.99870033     0.00098853     0.00031114     0.00000000
4.45     0.99870033     0.00098853     0.00031114     0.00000000
4.46     0.99870033     0.00098853     0.00031114     0.00000000
4.47     0.99870033     0.00098853     0.00031114     0.00000000
4.48     0.99870033     0.00098853     0.00031114     0.00000000
4.49     0.99870033     0.00098853     0.00031114     0.00000000
4.50     0.99870033     0.00098853     0.00031114     0.00000000
4.51     0.99870033     0.00098853     0.00031114     0.00000000
4.52     0.99870033     0.00098853     0.00031114     0.00000000
4.53     0.99870033     0.00098853     0.00031114     0.00000000
4.54     0.99870033     0.00098853     0.00031114     0.00000000
4.55     0.99870033     0.00098853     0.00031114     0.00000000
4.56     0.99870033     0.00098853     0.00031114     0.00000000
4.57     0.99870033     0.00098853     0.00031114     0.00000000
4.58     0.99870033     0.00098853     0.00031114     0.00000000
4.59     0.99870033     0.00098853     0.00031114     0.00000000
4.60     0.99870033     0.00098853     0.00031114     0.00000000
4.61     0.99870033     0.00098853     0.00031114     0.00000000
4.62     0.99870033     0.00098853     0.00031114     0.00000000
4.63     0.99870033     0.00098853     0.00031114     0.00000000
4.64     0.99870033     0.00098853     0.00031114     0.00000000
4.65     0.99870033     0.00098853     0.00031114     0.00000000
4.66     0.99870033     0.00098853     0.00031114     0.00000000
4.67     0.99870033     0.00098853     0.00031114     0.00000000
4.68     0.99870033     0.00098853     0.00031114     0.00000000
4.69     0.99870033     0.00098853     0.00031114     0.00000000
4.70     0.99870033     0.00098853     0.00031114     0.00000000
4.71     0.99870033     0.00098853     0.00031114     0.00000000
4.72     0.99870033     0.00098853     0.00031114     0.00000000
4.73     0.99870033     0.00098853     0.00031114     0.00000000
4.74     0.99870033     0.00098853     0.00031114     0.00000000
4.75     0.99870033     0.00098853     0.00031114     0.00000000
4.76     0.99870033     0.00098853     0.00031114     0.00000000
4.77     0.99870033     0.00098853     0.00031114     0.00000000
4.78     0.99870033     0.00098853     0.00031114     0.00000000
4.79     0.99870033     0.00098853     0.00031114     0.00000000
4.80     0.99870033     0.00098853     0.00031114     0.00000000
4.81     0.99870033     0.00098853     0.00031114     0.00000000
4.82     0.99870033     0.00098853     0.00031114     0.00000000
4.83     0.99870033     0.00098853     0.00031114     0.00000000
4.84     0.99870033     0.00098853     0.00031114     0.00000000
4.85     0.99870033     0.00098853     0.00031114     0.00000000
4.86     0.99870033     0.00098853     0.00031114     0.00000000
4.87     0.99870033     0.00098853     0.00031114     0.00000000
4.88     0.99870033     0.00098853     0.00031114     0.00000000
4.89     0.99870033     0.00098853     0.00031114     0.00000000
4.90     0.99870033     0.00098853     0.00031114     0.00000000
4.91     0.99870033     0.00098853     0.00031114     0.00000000
4.92     0.99870033     0.00098853     0.00031114     0.00000000
4.93     0.99870033     0.00098853     0.00031114     0.00000000
4.94     0.99870033     0.00098853     0.00031114     0.00000000
4.95     0.99870033     0.00098853     0.00031114     0.00000000
4.96     0.99870033     0.00098853     0.00031114     0.00000000
4.97     0.99870033     0.00098853     0.00031114     0.00000000
4.98     0.99870033     0.00098853     0.00031114     0.00000000
4.99     0.99870033     0.00098853     0.00031114     0.00000000
5.00     0.99870033     0.00098853     0.00031114     0.00000000
5.01     0.99870033     0.00098853     0.00031114     0.00000000
5.02     0.99870033     0.00098853     0.00031114     0.00000000
5.03     0.99870033     0.00098853     0.00031114     0.00000000
5.04     0.99870033     0.00098853     0.00031114     0.00000000
5.05     0.99870033     0.00098853     0.00031114     0.00000000
5.06     0.99870033     0.00098853     0.00031114     0.00000000
5.07     0.99870033     0.00098853     0.00031114     0.00000000
5.08     0.99870033     0.00098853     0.00031114     0.00000000
5.09     0.99870033     0.00098853     0.00031114     0.00000000
5.10     0.99870033     0.00098853     0.00031114     0.00000000
5.11     0.99870033     0.00098853     0.00031114     0.00000000
5.12     0.99870033     0.00098853     0.00031114     0.00000000
5.13     0.99870033     0.00098853     0.00031114     0.00000000
5.14     0.99870033     0.00098853     0.00031114     0.00000000
5.15     0.99870033     0.00098853     0.00031114     0.00000000
5.16     0.99870033     0.00098853     0.00031114     0.00000000
5.17     0.99870033     0.00098853     0.00031114     0.00000000
5.18     0.99870033     0.00098853     0.00031114     0.00000000
5.19     0.99870033     0.00098853     0.00031114     0.00000000
5.20     0.99870033     0.00098853     0.00031114     0.00000000
5.21     0.99870033     0.00098853     0.00031114     0.00000000
5.22     0.99870033     0.00098853     0.00031114     0.00000000
5.23     0.99870033     0.00098853     0.00031114     0.00000000
5.24     0.99870033     0.00098853     0.00031114     0.00000000
5.25     0.99870033     0.00098853     0.00031114     0.00000000
5.26     0.99870033     0.00098853     0.00031114     0.00000000
5.27     0.99870033     0.00098853     0.00031114     0.00000000
5.28     0.99870033     0.00098853     0.00031114     0.00000000
5.29     0.99870033     0.00098853     0.00031114     0.00000000
5.30     0.99870033     0.00098853     0.00031114     0.00000000
5.31     0.99870033     0.00098853     0.00031114     0.00000000
5.32     0.99870033     0.00098853     0.00031114     0.00000000
5.33     0.99870033     0.00098853     0.00031114     0.00000000
5.34     0.99870033     0.00098853     0.00031114     0.00000000
5.35     0.99870033     0.00098853     0.00031114     0.00000000
5.36     0.99870033     0.00098853     0.00031114     0.00000000
5.37     0.99870033     0.00098853     0.00031114     0.00000000
5.38     0.99870033     0.00098853     0.00031114     0.00000000
5.39     0.99870033     0.00098853     0.00031114     0.00000000
5.40     0.99870033     0.00098853     0.00031114     0.00000000
5.41     0.99870033     0.00098853     0.00031114     0.00000000
5.42     0.99870033     0.00098853     0.00031114     0.00000000
5.43     0.99870033     0.00098853     0.00031114     0.00000000
5.44     0.99870033     0.00098853     0.00031114     0.00000000
5.45     0.99870033     0.00098853     0.00031114     0.00000000
5.46     0.99870033     0.00098853     0.00031114     0.00000000
5.47     0.99870033     0.00098853     0.00031114     0.00000000
5.48     0.99870033     0.00098853     0.00031114     0.00000000
5.49     0.99870033     0.00098853     0.00031114     0.00000000
5.50     0.99870033     0.00098853     0.00031114     0.00000000
5.51     0.99870033     0.00098853     0.00031114     0.00000000
5.52     0.99870033     0.00098853     0.00031114     0.00000000
5.53     0.99870033     0.00098853     0.00031114     0.00000000
5.54     0.99870033     0.00098853     0.00031114     0.00000000
5.55     0.99870033     0.00098853     0.00031114     0.00000000
5.56     0.99870033     0.00098853     0.00031114     0.00000000
5.57     0.99870033     0.00098853     0.00031114     0.00000000
5.58     0.99870033     0.00098853     0.00031114     0.00000000
5.59     0.99870033     0.00098853     0.00031114     0.00000000
5.60     0.99870033     0.00098853     0.00031114     0.00000000
5.61     0.99870033     0.00098853     0.00031114     0.00000000
5.62     0.99870033     0.00098853     0.00031114     0.00000000
5.63     0.99870033     0.00098853     0.00031114     0.00000000
5.64     0.99870033     0.00098853     0.00031114     0.00000000
5.65     0.99870033     0.00098853     0.00031114     0.00000000
5.66     0.99870033     0.00098853     0.00031114     0.00000000
5.67     0.99870033     0.00098853     0.00031114     0.00000000
5.68     0.99870033     0.00098853     0.00031114     0.00000000
5.69     0.99870033     0.00098853     0.00031114     0.00000000
5.70     0.99870033     0.00098853     0.00031114     0.00000000
5.71     0.99870033     0.00098853     0.00031114     0.00000000
5.72     0.99870033     0.00098853     0.00031114     0.00000000
5.73     0.99870033     0.00098853     0.00031114     0.00000000
5.74     0.99870033     0.00098853     0.00031114     0.00000000
5.75     0.99870033     0.00098853     0.00031114     0.00000000
5.76     0.99870033     0.00098853     0.00031114     0.00000000
5.77     0.99870033     0.00098853     0.00031114     0.00000000
5.78     0.99870033     0.00098853     0.00031114     0.00000000
5.79     0.99870033     0.00098853     0.00031114     0.00000000
5.80     0.99870033     0.00098853     0.00031114     0.00000000
5.81     0.99870033     0.00098853     0.00031114     0.00000000
5.82     0.99870033     0.00098853     0.00031114     0.00000000
5.83     0.99870033     0.00098853     0.00031114     0.00000000
5.84     0.99870033     0.00098853     0.00031114     0.00000000
5.85     0.99870033     0.00098853     0.00031114     0.00000000
5.86     0.99870033     0.00098853     0.00031114     0.00000000
5.87     0.99870033     0.00098853     0.00031114     0.00000000
5.88     0.99870033     0.00098853     0.00031114     0.00000000
5.89     0.99870033     0.00098853     0.00031114     0.00000000
5.90     0.99870033     0.00098853     0.00031114     0.00000000
5.91     0.99870033     0.00098853     0.00031114     0.00000000
5.92     0.99870033     0.00098853     0.00031114     0.00000000
5.93     0.99870033     0.00098853     0.00031114     0.00000000
5.94     0.99870033     0.00098853     0.00031114     0.00000000
5.95     0.99870033     0.00098853     0.00031114     0.00000000
5.96     0.99870033     0.00098853     0.00031114     0.00000000
5.97     0.99870033     0.00098853     0.00031114     0.00000000
5.98     0.99870033     0.00098853     0.00031114     0.00000000
5.99     0.99870033     0.00098853     0.00031114     0.00000000
6.00     0.99870033     0.00098853     0.00031114     0.00000000
6.01     0.99870033     0.00098853     0.00031114     0.00000000
6.02     0.99870033     0.00098853     0.00031114     0.00000000
6.03     0.99870033     0.00098853     0.00031114     0.00000000
6.04     0.99870033     0.00098853     0.00031114     0.00000000
6.05     0.99870033     0.00098853     0.00031114     0.00000000
6.06     0.99870033     0.00098853     0.00031114     0.00000000
6.07     0.99870033     0.00098853     0.00031114     0.00000000
6.08     0.99870033     0.00098853     0.00031114     0.00000000
6.09     0.99870033     0.00098853     0.00031114     0.00000000
6.10     0.99870033     0.00098853     0.00031114     0.00000000
6.11     0.99870033     0.00098853     0.00031114     0.00000000
