city,site_code,name,longitude,latitude,stateID
Mandideep,site_1403,"Sector-D Industrial Area, Mandideep - MPPCB",77.511428,23.10844,Madhya Pradesh
Dewas,site_1404,"Bhopal Chauraha, Dewas - MPPCB",76.064118,22.9682591,Madhya Pradesh
Lucknow,site_1405,"Nishant Ganj, Lucknow - UPPCB",26.87143,80.95715,Uttar Pradesh
Amaravati,site_1406,"Secretariat, Amaravati - APPCB",80.5181667,16.5150833,Andhra Pradesh
Talcher,site_1408,"Talcher Coalfields,Talcher - OSPCB",85.1707021,20.9360711,Odisha
Brajrajnagar,site_1410,"GM Office, Brajrajnagar - OSPCB",83.8396977,21.8004996,Odisha
Howrah,site_1416,"Padmapukur, Howrah - WBPCB",88.2797276,22.5687319,West Bengal
Asansol,site_1418,"Asansol Court Area, Asansol - WBPCB",86.945968,23.685297,West Bengal
Siliguri,site_1419,"Ward-32 Bapupara, Siliguri - WBPCB",88.4152495,26.6879226,West Bengal
Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",77.181665,28.695381,Delhi
Delhi,site_1421,"Dr. Karni Singh Shooting Range, Delhi - DPCC",77.26484,28.498571,Delhi
Delhi,site_1422,"Dwarka-Sector 8, Delhi - DPCC ",77.0719006,28.5710274,Delhi
Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",77.170633,28.73282,Delhi
Delhi,site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",77.233829,28.58028,Delhi
Delhi,site_1425,"Major Dhyan Chand National Stadium, Delhi - DPCC",77.237738,28.611281,Delhi
Delhi,site_1426,"Narela, Delhi - DPCC",77.101981,28.822836,Delhi
Delhi,site_1427,"Najafgarh, Delhi - DPCC",76.933762,28.570173,Delhi
Delhi,site_1428,"Okhla Phase-2, Delhi - DPCC",77.271255,28.530785,Delhi
Delhi,site_1429,"Nehru Nagar, Delhi - DPCC",77.250515,28.56789,Delhi
Delhi,site_1430,"Rohini, Delhi - DPCC",77.11992,28.732528,Delhi
Delhi,site_1431,"Patparganj, Delhi - DPCC",77.287209,28.623763,Delhi
Delhi,site_1432,"Sonia Vihar, Delhi - DPCC",77.249485,28.710508,Delhi
Satna,site_1433,"Bandhavgar Colony, Satna - Birla Cement",80.8549414,24.58434363,Madhya Pradesh
Delhi,site_1434,"Wazirpur, Delhi - DPCC",77.165453,28.699793,Delhi
Delhi,site_1435,"Vivek Vihar, Delhi - DPCC",77.31526,28.672342,Delhi
Patiala,site_1437,"Model Town, Patiala - PPCB",76.366642,30.349388,Punjab
Jalandhar,site_1438,"Civil Line, Jalandhar - PPCB",75.578914,31.321907,Punjab
Ghaziabad,site_144,"Vasundhara, Ghaziabad - UPPCB",77.3572563,28.6603346,Uttar Pradesh
Hubballi,site_1447,"Deshpande Nagar, Hubballi - KSPCB",75.140726,15.351773,Karnataka
Khanna,site_1450,"Kalal Majra, Khanna - PPCB",76.209694,30.736056,Punjab
Gurugram,site_146,"Vikas Sadan, Gurugram - HSPCB",77.0263051,28.4501238,Haryana
Rohtak,site_147,"MD University, Rohtak - HSPCB",76.37138,28.52123,Haryana
Noida,site_153,"Sector - 125, Noida - UPPCB",77.3231257,28.5447608,Uttar Pradesh
Rupnagar,site_1538,"Ratanpura, Rupnagar - Ambuja Cements",76.5623046,31.0325454,Punjab
Greater Noida,site_1541,"Knowledge Park - III, Greater Noida - UPPCB",77.482,28.47272,Uttar Pradesh
Bulandshahr,site_1542,"Yamunapuram, Bulandshahr - UPPCB",77.849831,28.406963,Uttar Pradesh
Bathinda,site_1549,"Hardev Nagar, Bathinda - PPCB",74.907758,30.233011,Punjab
Muzaffarnagar,site_1550,"New Mandi, Muzaffarnagar - UPPCB",77.7194031,29.4723508,Uttar Pradesh
Kolar,site_1551,"Tamaka Ind. Area, Kolar - KSPCB",78.1570122,13.1276288,Karnataka
Bengaluru,site_1553,"Bapuji Nagar, Bengaluru - KSPCB",77.539784,12.951913,Karnataka
Bengaluru,site_1554,"Hebbal, Bengaluru - KSPCB",77.585901,13.029152,Karnataka
Bengaluru,site_1555,"Hombegowda Nagar, Bengaluru - KSPCB",77.5901,12.938539,Karnataka
Bengaluru,site_1556,"Jayanagar 5th Block, Bengaluru - KSPCB",77.584908,12.920984,Karnataka
Chikkaballapur,site_1557,"Chikkaballapur Rural, Chikkaballapur - KSPCB",77.731418,13.428828,Karnataka
Bengaluru,site_1558,"Silk Board, Bengaluru - KSPCB",77.622813,12.917348,Karnataka
Delhi,site_1560,"Bawana, Delhi - DPCC",77.051074,28.7762,Delhi
Delhi,site_1561,"Mundka, Delhi - DPCC",77.076574,28.684678,Delhi
Delhi,site_1562,"Sri Aurobindo Marg, Delhi - DPCC",77.190156,28.531346,Delhi
Delhi,site_1563,"Pusa, Delhi - DPCC",77.146275,28.639652,Delhi
Kalaburagi,site_1565,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",76.822628,17.321993,Karnataka
Baghpat,site_1569,"New Collectorate, Baghpat - UPPCB",77.213357,28.974801,Uttar Pradesh
Patna,site_157,"IGSC Planetarium Complex, Patna - BSPCB",85.132568,25.610369,Bihar
Muzaffarpur,site_158,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",85.3647,26.1209,Bihar
Gaya,site_159,"Collectorate, Gaya - BSPCB",84.9994,24.7955,Bihar
Panchkula,site_161,"Sector-6, Panchkula - HSPCB ",76.85318056,30.7057778,Haryana
Bengaluru,site_162,"BTM Layout, Bengaluru - CPCB",77.5950804,12.9135218,Karnataka
Bengaluru,site_163,"Peenya, Bengaluru - CPCB",77.494094,13.0270199,Karnataka
Bengaluru,site_164,"BWSSB Kadabesanahalli, Bengaluru - CPCB",77.6814488,12.9352049,Karnataka
Bengaluru,site_165,"City Railway Station, Bengaluru - KSPCB",77.5660749,12.9756843,Karnataka
Bengaluru,site_166,"Sanegurava Halli, Bengaluru - KSPCB",77.5431385,12.990328,Karnataka
Mumbai,site_168,"Bandra, Mumbai - MPCB",72.84614,19.0627,Maharashtra
Aurangabad,site_198,"More Chowk Waluj, Aurangabad - MPCB",75.244448,19.8389439,Maharashtra
Hyderabad,site_199,"Bollaram Industrial Area, Hyderabad - TSPCB",78.358528,17.540891,Telangana
Hyderabad,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",78.278777,17.5184,Telangana
Thiruvananthapuram,site_252,"Plammoodu, Thiruvananthapuram - Kerala PCB",76.9435879,8.5149093,Kerala
Ludhiana,site_253,"Punjab Agricultural University, Ludhiana - PPCB",75.8086,30.9028,Punjab
Jorapokhar,site_254,"Tata Stadium, Jorapokhar - JSPCB",86.41467,23.707909,Jharkhand
Mandi Gobindgarh,site_255,"RIMT University, Mandi Gobindgarh - PPCB",76.331442,30.649961,Punjab
Amritsar,site_256,"Golden Temple, Amritsar - PPCB",74.876512,31.62,Punjab
Vijayawada,site_257,"PWD Grounds, Vijayawada - APPCB",16.50701,80.62777,Andhra Pradesh
Tirupati,site_258,"Tirumala, Tirupati - APPCB",79.35,13.67,Andhra Pradesh
Visakhapatnam,site_260,"GVM Corporation, Visakhapatnam - APPCB",83.3,17.72,Andhra Pradesh
Navi Mumbai,site_261,"Airoli, Navi Mumbai - MPCB",72.9986,19.1494,Maharashtra
Hyderabad,site_262,"Central University, Hyderabad - TSPCB",78.334361,17.460103,Telangana
Faridabad,site_263,"Sector- 16A, Faridabad - HSPCB",77.3099081,28.4088421,Haryana
Chandrapur,site_271,"Chauhan Colony, Chandrapur - MPCB",79.298714,19.9629,Maharashtra
Lucknow,site_272,"Kendriya Vidyalaya, Lucknow - CPCB",80.948222,26.906111,Uttar Pradesh
Varanasi,site_273,"Ardhali Bazar, Varanasi - UPPCB",82.9083074,25.3505986,Uttar Pradesh
Howrah,site_274,"Ghusuri, Howrah - WBPCB",88.347422,22.611968,West Bengal
Hyderabad,site_275,"IDA Pashamylaram, Hyderabad - TSPCB",78.218939,17.5316895,Telangana
Kanpur,site_276,"Nehru Nagar, Kanpur - UPPCB",80.3229863,26.4703136,Uttar Pradesh
Lucknow,site_277,"Lalbagh, Lucknow - CPCB",80.9365541,26.8458805,Uttar Pradesh
Chennai,site_288,"Velachery Res. Area, Chennai - CPCB",80.2398125,13.0052189,Tamil Nadu
Pune,site_292,"Karve Road, Pune - MPCB",73.8165527,18.5011743,Maharashtra
Chennai,site_293,"Alandur Bus Depot, Chennai - CPCB",80.1076538,12.9099161,Tamil Nadu
Hyderabad,site_294,"Sanathnagar, Hyderabad - TSPCB",78.4332152,17.4559458,Telangana
Chandrapur,site_295,"MIDC Khutala, Chandrapur - MPCB",79.2337086,19.9775302,Maharashtra
Kolkata,site_296,"Rabindra Bharati University, Kolkata - WBPCB",88.380669,22.627847,West Bengal
Lucknow,site_297,"Talkatora District Industries Center, Lucknow - CPCB",80.8917361,26.83399722,Uttar Pradesh
Hyderabad,site_298,"Zoo Park, Hyderabad - TSPCB",78.451437,17.349694,Telangana
Durgapur,site_299,"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB",87.2892225,23.5404352,West Bengal
Haldia,site_300,"Priyambada Housing Estate, Haldia - WBPCB",88.109737,22.06047,West Bengal
Delhi,site_301,"Anand Vihar, Delhi - DPCC",77.315809,28.647622,Delhi
Solapur,site_302,"Solapur, Solapur - MPCB",75.9063906,17.6599188,Maharashtra
Nagpur,site_303,"Opp GPO Civil Lines, Nagpur - MPCB",79.0517531,21.152875,Maharashtra
Nashik,site_304,"Gangapur Road, Nashik - MPCB",73.7762427,20.0073285,Maharashtra
Thane,site_305,"Pimpleshwar Mandir, Thane - MPCB",72.9585188,19.192056,Maharashtra
Chennai,site_306,"Manali, Chennai - CPCB",80.26285,13.164544,Tamil Nadu
Agra,site_307,"Sanjay Palace, Agra - UPPCB",78.00598056,27.19865833,Uttar Pradesh
Ahmedabad,site_308,"Maninagar, Ahmedabad - GPCB",72.591912,23.002657,Gujarat
Kolkata,site_309,"Victoria, Kolkata - WBPCB",88.3403691,22.5448082,West Bengal
Hapur,site_5023,"Anand Vihar, Hapur - UPPCB",77.749675,28.725645,Uttar Pradesh
Delhi,site_5024,"Alipur, Delhi - DPCC",77.15301,28.815329,Delhi
Gurugram,site_5025,"NISE Gwal Pahari, Gurugram - IMD",77.148944,28.422681,Haryana
Manesar,site_5039,"Sector-2 IMT, Manesar - HSPCB",76.93609,28.360699,Haryana
Damoh,site_5040,"Shrivastav Colony, Damoh - MPPCB",79.446246,23.81748678,Madhya Pradesh
Sonipat,site_5041,"Murthal, Sonipat - HSPCB",77.0621,29.0272,Haryana
Ratlam,site_5042,"Shasthri Nagar, Ratlam - IPCA Lab",75.045981,23.331731,Madhya Pradesh
Kurukshetra,site_5043,"Sector-7, Kurukshetra - HSPCB",76.875879,29.966942,Haryana
Dharuhera,site_5044,"Municipal Corporation Office, Dharuhera -  HSPCB",76.7997,28.2068,Haryana
Bahadurgarh,site_5045,"Arya Nagar, Bahadurgarh - HSPCB",76.9254,28.6701,Haryana
Yamuna Nagar,site_5046,"Gobind Pura, Yamuna Nagar - HSPCB",77.2893471,30.1480566,Haryana
Bhiwani,site_5047,"H.B. Colony, Bhiwani - HSPCB",76.141105,28.806223,Haryana
Panipat,site_5048,"Sector-18, Panipat - HSPCB",76.993331,29.497973,Haryana
Karnal,site_5049,"Sector-12, Karnal - HSPCB",77.0027,29.6953,Haryana
Palwal,site_5050,"Shyam Nagar, Palwal - HSPCB",77.3320667,28.1485564,Haryana
Sirsa,site_5051,"F-Block, Sirsa - HSPCB",75.0158,29.5364,Haryana
Ambala,site_5052,"Patti Mehar, Ambala - HSPCB",76.778328,30.379589,Haryana
Narnaul,site_5053,"Shastri Nagar, Narnaul - HSPCB",76.113115,28.060249,Haryana
Fatehabad,site_5054,"Huda Sector, Fatehabad - HSPCB",75.467934,29.503664,Haryana
Mandikhera,site_5055,"General Hospital, Mandikhera - HSPCB",76.9938,27.9002,Haryana
Jind,site_5056,"Police Lines, Jind - HSPCB",76.337619,29.307814,Haryana
Hisar,site_5057,"Urban Estate-II, Hisar - HSPCB",75.744941,29.14056,Haryana
Ballabgarh,site_5060,"Nathu Colony, Ballabgarh - HSPCB",77.319699,28.3419248,Haryana
Ankleshwar,site_5065,"GIDC, Ankleshwar - GPCB",73.010555,21.613267,Gujarat
Gandhinagar,site_5066,"Sector-10, Gandhinagar - GPCB",72.654328,23.221714,Gujarat
Vatva,site_5067,"Phase-4 GIDC, Vatva - GPCB",72.6435,22.969611,Gujarat
Maihar,site_5068,"Sahilara, Maihar - KJS Cements",80.7231783,24.2613009,Madhya Pradesh
Vapi,site_5071,"Phase-1 GIDC, Vapi - GPCB",72.918013,20.362421,Gujarat
Kaithal,site_5072,"Rishi Nagar, Kaithal - HSPCB",76.4155,29.8006,Haryana
Guwahati,site_5073,"Railway Colony, Guwahati - PCBA",91.78063,26.181742,Assam
Ghaziabad,site_5081,"Sanjay Nagar, Ghaziabad - UPPCB",77.453839,28.685382,Uttar Pradesh
Ghaziabad,site_5082,"Indirapuram, Ghaziabad - UPPCB",77.358075,28.646233,Uttar Pradesh
Ghaziabad,site_5083,"Loni, Ghaziabad - UPPCB",77.278792,28.757294,Uttar Pradesh
Chennai,site_5092,"Manali Village, Chennai - TNPCB",80.2584,13.1662,Tamil Nadu
Coimbatore,site_5094,"SIDCO Kurichi, Coimbatore - TNPCB",76.978996,10.942451,Tamil Nadu
Howrah,site_5101,"Belur Math, Howrah - WBPCB",88.352017,22.629801,West Bengal
Mumbai,site_5102,"Vasai West, Mumbai - MPCB",72.8204,19.3832,Maharashtra
Navi Mumbai,site_5103,"Nerul, Navi Mumbai - MPCB",73.01662,19.008751,Maharashtra
Mumbai,site_5104,"Kurla, Mumbai - MPCB",72.8888,19.0863,Maharashtra
Eloor,site_5105,"Udyogamandal, Eloor - Kerala PCB",76.302765,10.073232,Kerala
Mumbai,site_5106,"Vile Parle West, Mumbai - MPCB",72.83622,19.10861,Maharashtra
Mumbai,site_5107,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",72.87462,19.10078,Maharashtra
Meerut,site_5109,"Jai Bhim Nagar, Meerut - UPPCB",77.7622941,28.9535882,Uttar Pradesh
Kolkata,site_5110,"Fort William, Kolkata - WBPCB",88.342674,22.55664,West Bengal
Kolkata,site_5111,"Jadavpur, Kolkata - WBPCB",88.36917,22.49929,West Bengal
Mumbai,site_5112,"Powai, Mumbai - MPCB",72.915056,19.1375,Maharashtra
Mumbai,site_5113,"Borivali East, Mumbai - MPCB",72.8658113,19.2243333,Maharashtra
Navi Mumbai,site_5114,"Mahape, Navi Mumbai - MPCB",73.008978,19.1135051,Maharashtra
Mumbai,site_5115,"Worli, Mumbai - MPCB",72.8128113,18.9936162,Maharashtra
Kalyan,site_5118,"Khadakpada, Kalyan - MPCB",73.142019,19.25292,Maharashtra
Mumbai,site_5119,"Sion, Mumbai - MPCB",72.8746,19.047,Maharashtra
Mumbai,site_5120,"Colaba, Mumbai - MPCB",72.82,18.91,Maharashtra
Greater Noida,site_5121,"Knowledge Park - V, Greater Noida - UPPCB",77.453663,28.557054,Uttar Pradesh
Noida,site_5122,"Sector-116, Noida - UPPCB",77.393848,28.56923,Uttar Pradesh
Noida,site_5123,"Sector-1, Noida - UPPCB",77.3101,28.5898,Uttar Pradesh
Chamarajanagar,site_5124,"Urban, Chamarajanagar - KSPCB",76.55521,11.55358,Karnataka
Mysuru,site_5125,"Hebbal 1st Stage, Mysuru - KSPCB",76.37376,12.21041,Karnataka
Kolkata,site_5126,"Rabindra Sarobar, Kolkata - WBPCB",88.35142,22.51106,West Bengal
Chandigarh,site_5127,"Sector-25, Chandigarh - CPCC",76.762879,30.751462,Chandigarh
Lucknow,site_5128,"Gomti Nagar, Lucknow - UPPCB",81.005119,26.86812,Uttar Pradesh
Kolkata,site_5129,"Bidhannagar, Kolkata - WBPCB",88.41002457,22.58157048,West Bengal
Shillong,site_5131,"Lumpyngngad, Shillong - Meghalaya PCB",91.8985,25.5586,Meghalaya
Kolkata,site_5238,"Ballygunge, Kolkata - WBPCB",88.3638022,22.5367507,West Bengal
Bhopal,site_5247,"T T Nagar, Bhopal - MPPCB",77.400574,23.233584,Madhya Pradesh
Indore,site_5248,"Chhoti Gwaltoli, Indore - MPPCB",75.5213,22.431,Madhya Pradesh
Jabalpur,site_5249,"Marhatal, Jabalpur - MPPCB",79.932247,23.168606,Madhya Pradesh
Katni,site_5250,"Gole Bazar, Katni - MPPCB",80.23284,23.50016,Madhya Pradesh
Yadgir,site_5254,"Collector Office, Yadgir - KSPCB",77.1428,16.7602,Karnataka
Ramanagara,site_5255,"Vijay Nagar, Ramanagara - KSPCB",77.298051,12.733409,Karnataka
Meerut,site_5257,"Pallavpuram Phase 2, Meerut - UPPCB",77.709723,29.06351,Uttar Pradesh
Meerut,site_5258,"Ganga Nagar, Meerut - UPPCB",77.7590354,28.999264,Uttar Pradesh
Patna,site_5261,"Muradpur, Patna - BSPCB",85.147382,25.619651,Bihar
Patna,site_5262,"Rajbansi Nagar, Patna - BSPCB",85.113666,25.599486,Bihar
Patna,site_5263,"Samanpura, Patna - BSPCB",85.085624,25.596727,Bihar
Bagalkot,site_5264,"Vidayagiri, Bagalkot - KSPCB",75.659694,16.172806,Karnataka
Chikkamagaluru,site_5265,"Kalyana Nagara, Chikkamagaluru - KSPCB",75.797056,13.328028,Karnataka
Shivamogga,site_5266,"Vinoba Nagara, Shivamogga - KSPCB",75.555917,13.94,Karnataka
Vijayapura,site_5267,"Ibrahimpur, Vijayapura - KSPCB",75.722694,16.802639,Karnataka
Sagar,site_5269,"Deen Dayal Nagar, Sagar - MPPCB",78.80289321,23.8640158,Madhya Pradesh
Kochi,site_5270,"Vyttila, Kochi - Kerala PCB",76.321186,9.969447,Kerala
Kozhikode,site_5271,"Palayam, Kozhikode - Kerala PCB",75.784371,11.249077,Kerala
Ernakulam,site_5272,"Kacheripady, Ernakulam - Kerala PCB",76.281342,9.985653,Kerala
Gwalior,site_5273,"City Center, Gwalior - MPPCB",78.193251,26.203442,Madhya Pradesh
Nandesari,site_5274,"GIDC, Nandesari - Nandesari Ind. Association",73.097923,22.410802,Gujarat
Gwalior,site_5275,"Phool Bagh, Gwalior - Mondelez Ind. Food",78.171,26.210536,Madhya Pradesh
Kannur,site_5276,"Thavakkara, Kannur - Kerala PCB",75.3732,11.875,Kerala
Thiruvananthapuram,site_5331,"Kariavattom, Thiruvananthapuram - Kerala PCB",76.8865,8.5637,Kerala
Kollam,site_5334,"Polayathode, Kollam - Kerala PCB",76.6073,8.8787,Kerala
Patna,site_5335,"Govt. High School Shikarpur, Patna - BSPCB",85.227158,25.592539,Bihar
Patna,site_5336,"DRM Office Danapur, Patna - BSPCB",85.043586,25.586562,Bihar
Hajipur,site_5337,"Industrial Area, Hajipur - BSPCB",85.2459,25.697189,Bihar
Gaya,site_5338,"SFTI Kusdihra, Gaya - BSPCB",84.982348,24.762518,Bihar
Charkhi Dadri,site_5339,"Mini Secretariat, Charkhi Dadri - HSPCB",76.270653,28.593883,Haryana
Faridabad,site_5340,"New Industrial Town, Faridabad - HSPCB",77.30059,28.39072,Haryana
Faridabad,site_5341,"Sector 30, Faridabad - HSPCB",77.3217,28.4417,Haryana
Faridabad,site_5342,"Sector 11, Faridabad - HSPCB",77.315741,28.376058,Haryana
Gurugram,site_5344,"Teri Gram, Gurugram - HSPCB",77.1465,28.4275,Haryana
Gurugram,site_5345,"Sector-51, Gurugram - HSPCB",77.0667,28.4227,Haryana
Aizawl,site_5346,"Sikulpuikawn, Aizawl - Mizoram PCB",92.7192841,23.7176342,Mizoram
Chennai,site_5361,"Arumbakkam, Chennai - TNPCB",80.2112,13.0664,Tamil Nadu
Gummidipoondi,site_5362,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",80.1081,13.4127,Tamil Nadu
Chennai,site_5363,"Perungudi, Chennai - TNPCB",80.2357,12.9533,Tamil Nadu
Chennai,site_5364,"Royapuram, Chennai - TNPCB",80.2909,13.1036,Tamil Nadu
Chennai,site_5365,"Kodungaiyur, Chennai - TNPCB",80.2642,13.1278,Tamil Nadu
Thoothukudi,site_5367,"Meelavittan, Thoothukudi - TNPCB",78.099039,8.816428,Tamil Nadu
Muzaffarpur,site_5370,"Buddha Colony, Muzaffarpur - BSPCB",85.39813,26.11442,Bihar
Kohima,site_5375,"PWD Juction, Kohima - NPCB",94.0989878,25.6635413,Nagaland
Agartala,site_5377,"Kunjaban, Agartala - Tripura SPCB",91.2887362,23.8628276,Tripura
Thrissur,site_5390,"Corporation Ground, Thrissur - Kerala PCB",76.2159,10.5324,Kerala
Madikeri,site_5391,"Stuart Hill, Madikeri - KSPCB",75.73505,12.415911,Karnataka
Mumbai,site_5392,"Bandra Kurla Complex, Mumbai - IITM",72.84643,19.053536,Maharashtra
Delhi,site_5393,"Chandni Chowk, Delhi - IITM",77.227234,28.656756,Delhi
Mumbai,site_5394,"Mazgaon, Mumbai - IITM",72.84214,18.96702,Maharashtra
Delhi,site_5395,"Lodhi Road, Delhi - IITM",77.221667,28.588333,Delhi
Mumbai,site_5396,"Deonar, Mumbai - IITM",72.923,19.04946,Maharashtra
Mumbai,site_5397,"Khindipada-Bhandup West, Mumbai - IITM",72.922099,19.1653323,Maharashtra
Mumbai,site_5398,"Navy Nagar-Colaba, Mumbai - IITM",72.81332,18.897756,Maharashtra
Mumbai,site_5399,"Chakala-Andheri East, Mumbai - IITM",72.86084,19.11074,Maharashtra
Mumbai,site_5400,"Borivali East, Mumbai - IITM",72.86895,19.23241,Maharashtra
Navi Mumbai,site_5401,"Sector-19A Nerul, Navi Mumbai - IITM",73.0325,19.044,Maharashtra
Mumbai,site_5402,"Malad West, Mumbai - IITM",72.82204,19.19709,Maharashtra
Mumbai,site_5403,"Siddharth Nagar-Worli, Mumbai - IITM",72.813993,19.000083,Maharashtra
Pune,site_5404,"Mhada Colony, Pune - IITM",73.927715,18.57304,Maharashtra
Pune,site_5405,"Alandi, Pune - IITM",73.892743,18.675076,Maharashtra
Pune,site_5406,"Bhosari, Pune - IITM",73.848956,18.640051,Maharashtra
Pune,site_5407,"Hadapsar, Pune - IITM",73.927532,18.501793,Maharashtra
Pune,site_5408,"Transport Nagar-Nigdi, Pune - IITM",73.763966,18.664282,Maharashtra
Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",73.849598,18.530085,Maharashtra
Pune,site_5410,"MIT-Kothrud, Pune - IITM",73.8214883,18.517754,Maharashtra
Mumbai,site_5412,"Kandivali East, Mumbai - MPCB",72.8682,19.2058,Maharashtra
Mumbai,site_5413,"Mulund West, Mumbai - MPCB",72.9419,19.175,Maharashtra
Raichur,site_5414,"Haji Colony, Raichur - KSPCB",77.348417,16.208139,Karnataka
Koppal,site_5415,"Diwator Nagar, Koppal - KSPCB",76.181767,15.34763,Karnataka
Kanpur,site_5416,"IITK, Kanpur - IITK",80.235136,26.511739,Uttar Pradesh
Guwahati,site_5417,"Pan Bazaar, Guwahati - PCBA",91.744194,26.1875,Assam
Bidar,site_5418,"Naubad, Bidar - KSPCB",77.482194,17.930306,Karnataka
Gadag,site_5419,"Panchal Nagar, Gadag - KSPCB",75.638133,15.411456,Karnataka
Haveri,site_5420,"Ashwini Nagar, Haveri - KSPCB",75.3896,14.7918,Karnataka
Mangalore,site_5421,"Kadri, Mangalore - KSPCB",74.853,12.88925,Karnataka
Davanagere,site_5422,"Devaraj Urs Badavane, Davanagere - KSPCB",75.9052,14.4758,Karnataka
Puducherry,site_5423,"Jawahar Nagar, Puducherry - PPCC",79.8027,11.9309,Puducherry
Srinagar,site_5424,"Rajbagh, Srinagar - JKSPCB",74.81982,34.066206,Jammu and Kashmir
Belgaum,site_5432,"Ramteerth Nagar, Belgaum - KSPCB",74.541751,15.888653,Karnataka
Udupi,site_5433,"Brahmagiri, Udupi - KSPCB",74.74694444,13.34194444,Karnataka
Naharlagun,site_5446,"Naharlagun, Naharlagun - APSPCB",93.679645,27.103358,Arunachal Pradesh
Hassan,site_5448,"B.Katihalli, Hassan - KSPCB",76.125258,13.008556,Karnataka
Ahmedabad,site_5449,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",72.562968,23.04307,Gujarat
Ahmedabad,site_5450,"Gyaspur, Ahmedabad - IITM",72.553024,22.977134,Gujarat
Ahmedabad,site_5451,"Rakhial, Ahmedabad - IITM",72.625775,23.016834,Gujarat
Ahmedabad,site_5452,"Raikhad, Ahmedabad - IITM",72.579261,23.020509,Gujarat
Ahmedabad,site_5453,"Chandkheda, Ahmedabad - IITM",72.574648,23.107969,Gujarat
Ahmedabad,site_5454,"SAC ISRO Bopal, Ahmedabad - IITM",72.456691,23.041137,Gujarat
