iter	Passed	Remaining
0	148	14732
1	151	7424
2	153	4973
3	156	3749
4	157	2987
5	159	2503
6	160	2131
7	163	1875
8	163	1655
9	166	1498
10	169	1370
11	172	1263
12	175	1174
13	178	1096
14	181	1029
15	184	970
16	188	918
17	191	871
18	194	829
19	198	792
20	201	758
21	204	726
22	208	697
23	212	671
24	213	640
25	217	618
26	220	597
27	224	578
28	228	559
29	232	541
30	235	525
31	239	508
32	242	493
33	246	477
34	249	463
35	253	450
36	256	436
37	260	424
38	263	412
39	266	400
40	270	388
41	273	377
42	276	367
43	280	356
44	283	346
45	286	336
46	290	327
47	293	318
48	297	309
49	300	300
50	304	292
51	307	283
52	311	275
53	314	268
54	318	260
55	322	253
56	325	245
57	329	238
58	334	232
59	337	225
60	341	218
61	344	211
62	348	204
63	351	197
64	354	191
65	358	184
66	361	178
67	365	171
68	368	165
69	371	159
70	375	153
71	378	147
72	382	141
73	385	135
74	389	129
75	393	124
76	396	118
77	400	112
78	404	107
79	408	102
80	411	96
81	415	91
82	418	85
83	422	80
84	425	75
85	429	69
86	432	64
87	435	59
88	439	54
89	442	49
90	445	44
91	449	39
92	452	34
93	455	29
94	459	24
95	462	19
96	466	14
97	470	9
98	474	4
99	477	0
